Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Ingénieur DevOps F/H,ALTRAN TECHNOLOGIES,Puteaux (92),vide,"Puteaux (92)
CDI
Vous interviendrez sur les missions suivantes :
Installation et industrialisation de l’infrastructure,

Installation et configuration des plateformes pour le delivery et la supervision via Nagios/Centreon,

Automatisation de l'infrastructure,

Définition et mise en place l'infrastructure de ""container"" (Docker, Jenkins),

Conception et documentation des évolutions et de l’amélioration de l’offre Cloud,

Développement des scripts d’automatisation via Ansible/Puppet
Profil recherché Vous disposez d’un niveau BAC+5 et possédez au moins 3 ans d'expérience en tant qu’ingénieur devOps.

Vous maitrisez l’environnement devOps (soit Ansible, Jenkins, Docker, Puppet ect.) et êtes familier avec l’environnement Agile.

Vous avez d'excellentes qualités relationnelles. Organisé(e), rigoureux(euse), vous faites preuve d’adaptabilité et de flexibilité.
Entreprise Altran

est le

leader mondial incontesté des services d'ingénierie et de R&D

(ER&D) depuis l'acquisition d'Aricent. Le groupe offre à ses clients une proposition de valeur unique pour relever les défis de transformation et d'innovation. Altran accompagne ses clients, du concept à l'industrialisation, pour développer les produits et les services de demain. Altran intervient depuis plus de 30 ans auprès des grands acteurs de nombreux secteurs : aérospatiale, automobile, défense, énergie, ferroviaire, finance, sciences de la vie, télécoms, etc. L'acquisition d'Aricent étend le portefeuille d’expertise du groupe dans les semi-conducteurs, le digital et design. Ensemble, Altran et Aricent génèrent 2.9 milliards de chiffre d'affaires en 2017, avec près de 45000 employés dans plus dans 30 pays.

Dans le cadre du développement de nos équipes de consultants, en parallèle du développement de notre

offre Infrastructure

du pôle I.T Île-de-France, nous recherchons un

ingénieur DevOps.

Avec notre équipe de consultants spécialisés, nous intervenons chez des

clients grands-comptes

de différents secteurs (Banque, finance et assurance, énergie, industrie ferroviaire, automobile et du luxe) sur des

projets infrastructures de haut niveau

.
Apec.fr - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,devops,Paris,14/10/2019,vjk=7e4cb9473b9d25b7,vide,cdi
Ingénieur Devops/Python / Freelance,QUANTIC,Charenton-le-Pont (94),550 € par mois,"Charenton-le-Pont (94)
Temps plein, Freelance / Indépendant
550 € par mois
Secteur bancaire

Nous recherchons un profil ingénieur Devops/Python ayant un bon background système afin d’intégrer une équipe Bigdata et Industrialisation
Cette équipe prend en charge la mise en place et de l’évolution des plateformes d’industrialisation Linux et de développements de modules systèmes et applicatifs automatisés.
Vous serez en contact avec les équipes de productions applicatives, les équipes infrastructures, l’équipe Cloud.

Profil recherché:
profil devops confirmé
ayant un bon background système
développement PYTHON OBLIGATOIRE
maitrise de linux
Mission;
la mission comporte une partie run et une partie build
Mise en place et gestion des évolutions sur les plateformes Linux
MCO
Pris en charge des développements Python
Design, implémentation et support N2/3 des plateformes
Automatisation des installations et des configurations

Anglais technique à minima
Astreinte à prévoir
Freelance-info - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,devops,Paris,14/10/2019,vjk=475c43845c407a21,vide,freelance
Ingénieur DEVOPS / Freelance,Westhouse Schweiz AG,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
Pour notre client basé en IDF, nous cherchons un ingénieur devops avec minimum 2 ans d’expérience sur linux et ayant déjà intégré azure et openshift. Contact: Marilia Takenaka - m.takenaka@westhouse.ch
Freelance-info - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,devops,Paris,14/10/2019,vjk=c38fd711a7d9bc58,vide,freelance
Devops F/H,Conserto,Paris 6e (75),vide,"Paris 6e (75)
CDI
Sous la responsabilité du directeur de projet transformation, vous aurez en charge les activités suivantes :

Accompagner les projets lors des workshops avec les utilisateurs métier.
Orienter les référents métiers sur le design et l'architecture applicative cible.
Animer les workshops techniques avec les développeurs.
Automatiser les déploiements et mettre en oeuvre les solutions d'exploitation.
Par une activité de veille technologique , proposer de nouvelles solutions afin d'améliorer l'existent en place.
Propager les bonnes pratiques de développement : TDD, Pair programming, Clean Code, etc...
Profil recherché Compétences Techniques :
Java, Python, GO
Stacks JS (NodeJS, React, Angular...)
PostgreSQL,MySql, Oracle, MongoDB, Cassandra, Redis
Ansible, Docker, Puppet, Kubernetes, cloud
EKL, Graphite,
RabbitMQ, Kafka, ActiveMQ
Entreprise Conserto regroupe sept agences réparties en France afin d'établir des partenariats de proximité. Notre but est de proposer des solutions informatiques adaptées et sur-mesure pour répondre aux attentes de nos clients.

Le bien-être et la valorisation des compétences sont au coeur de notre société. Chaque expert est unique et bénéficie d'un suivi personnalisé et individualisé.

Dynamique, convivial et original caractérisent l'état d'esprit de notre entreprise.
Apec.fr - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,devops,Paris,14/10/2019,vjk=c1d4327360fdba96,vide,cdi
ingénieur informatique Système Devops,UCC EXPERTS,Paris (75),vide,"Paris (75)
Nous recherchons un Ingénieur Système Devops expérimenté pour renforcer notre équipe existante

Votre mission :
Vous êtes garant(e) du bon fonctionnement de l’infrastructure (serveurs, réseau, bases de données, sécurité), et des différents environnements SI et Telecom (dev, demo, recette, preprod, prod)

Vous réalisez les projets techniques d’infrastructure :
o Migration vers le Cloud
o Généralisation des approches Devops
o Mise en place des chantiers de Sécurité (SIEM, SOC, )
o Réduction de la dette technique
Vous traitez les incidents, participez aux astreintes, et capitalisez sur nos problèmes afin s’optimiser la qualité de service (QoS)
Vous êtes dans une logique d’amélioration continue et participez ainsi à l’optimisation de notre infrastructure (performance, monitoring, veille techno, réduction de dette technique, documentation, process )

De formation Bac + 5, vous justifiez d’une expérience de 5 ans minimum dans un poste similaire, idéalement sur des environnements à très forte contrainte.

Votre univers technologique ressemble à celui-ci :
Systèmes : Environ 90 de Linux (Debian), 10 de Windows Servers
DNS : PowerDNS, Bind
Virtualisation : Citrix XenServer, VMware
SGBD : SQL Server, MySQL/MariaDB, MongoDB, Redis, Couchbase, ElasticSearch
Web : Apache, Nginx, .Net/IIS, Varnish
Applicatif : Tomcat, Jboss, Java
Message Queuing : RabbitMQ, ActiveMQ, Fluentd
Automation/Industrialisation : Ansible, Terraform, Rudder
Monitoring : Nagios, Centreon, Zabbix, Cacti, LibreNMS
Scripting : Bash, Perl, PHP, Python
Stockage : SAN Nexanta
Others : Rundeck, Jenkins, proftpd, etc.

Et vous connaissez :
Cloud public AWS, GCP, AZURE, OVH
Network : NAT, PAD, tcpdump, traceroute
Conteneurisation (Docker)
Vous avez de bonnes qualités d’analyse, êtes méthodique, et doté d’un bon sens du relationnel
Vous avez de bonnes capacités rédactionnelles, et un bon esprit de synthèse
Vous savez gérer les priorités et respecter les délais
Vous aimez travailler en équipe, dans un environnement riche avec de nombreuses équipes transversales

Vous avez un goût prononcé pour l’amélioration continue, et une culture Devops

Vous êtes : Passionné(e), Rigoureux (se), Curieux (se), Pragmatique, Force de proposition, Ouvert(e) d’esprit, Communiquant(e), Transparent(e), Bienveillant(e).
Votre anglais est courant
Vous êtes motivé(e) pour intégrer une équipe dynamique qui poursuit un projet ambitieux et souhaitez contribuer à l’expansion de notre réseau de services : rejoignez-nous !
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=40b996cece293d94&advn=2715648309700515,vide,vide
ingénieur informatique système Devops H/F,TRANSATEL,Puteaux (92),vide,"Puteaux (92)
Notre Entreprise:
Nouveau fleuron du Groupe NTT (Nippon Telegraph and Telephone), 3ème groupe japonais et 5ème opérateur télécom mondial avec plus de 90 Mids d’Euro de chiffre d’affaires, Transatel est un des leaders de la connectivité cellulaire pour l’Internet des Objets.

Parallèlement, Transatel consolide sa position de leader européen en tant que MVNE (société apportant des solutions technologiques complètes aux MVNO).
Pour répondre aux ambitions de clients comme d’Airbus, Jaguar Land Rover, Fiat Chrysler Automobiles, China Telecom, China mobile,

Transatel réunit des experts de l’IT et des télécoms provenant de plus de 35 pays différents en son siège à Paris - La Défense.
Les révolutions des technologies télécom (5G, eUICC, virtualisation des fonctionnalités, cloud ) combinées à l’explosion des besoins de l’IoT et au positionnement d’innovation French Tech’ adopté par Transatel, offrent des rôles riches et des perspectives de carrière sans commune mesure.

Rejoignez-nous pour donner une nouvelle dimension à votre parcours professionnel : celle de l’excellence, de l’International, et tout simplement, de l’avenir.

Votre mission:
Vous êtes passionné(e) par les nouvelles technologies? Vous rêvez de construire des infrastructures et des services d’envergure mondiale dans une société multiculturelle? Vous souhaitez vous investir sur des sujets intéressants et progresser techniquement ? Vous aimez travailler dans une ambiance de travail stimulante ?

Vous avez répondu oui à toutes ces questions ? Alors découvrez vite ce qui vous attend:

Au sein de notre DTSI, et rattaché(e) au Responsable Infrastructure et Devops, vous intégrez une équipe de 8 personnes : SysAdmins, DBA et Devops. Cette équipe évolue dans un environnement riche (Trafic en forte croissance, Plateforme en Dual site et hybride, environ 1200 serveurs physiques et virtuels).

Ainsi :
Vous êtes garant(e) du bon fonctionnement de l’infrastructure (serveurs, réseau, bases de données, sécurité), et des différents environnements SI et Telecom (dev, demo, recette, preprod, prod)
Vous réalisez les projets techniques d’infrastructure ; Migration vers le cloud, généralisation des approches Devops, Mise en place de chantier sécurité 5SIEM, SOC...), Réduction de la dette technique...
Vous traiter les incidents, participez aux astreintes, et capitalisez sur nos problèmes afin s’optimiser la qualité de service (QoS)
Vous êtes dans une logique d’amélioration continue et participez ainsi à l’optimisation de notre infrastructure (performance, monitoring, veille techno, réduction de dette technique, documentation, process )
Votre Profil:
De formation Bac + 5, vous justifiez d’une expérience de 5 ans minimum dans un poste similaire, idéalement sur des environnements à très forte contrainte.

Votre univers technologique ressemble à celui-ci :
Systèmes : Environ 90 de Linux (Debian), 10 de Windows Servers
DNS : PowerDNS, Bind
Virtualisation : Citrix XenServer, VMware
SGBD : SQL Server, MySQL/MariaDB, MongoDB, Redis, Couchbase, ElasticSearch
Web : Apache, Nginx, .Net/IIS, Varnish
Applicatif : Tomcat, Jboss, Java
Message Queuing : RabbitMQ, ActiveMQ, Fluentd
Automation/Industrialisation : Ansible, Terraform, Rudder
Monitoring : Nagios, Centreon, Zabbix, Cacti, LibreNMS
Scripting : Bash, Perl, PHP, Python
Stockage : SAN Nexanta
Others : Rundeck, Jenkins, proftpd, etc.

Et vous connaissez :
Cloud public AWS, GCP, AZURE, OVH
Network : NAT, PAD, tcpdump, traceroute
Conteneurisation (Docker)

Vous avez de bonnes qualités d’analyse, êtes méthodique, et doté d’un bon sens du relationnel

Vous avez de bonnes capacités rédactionnelles, et un bon esprit de synthèse

Vous savez gérer les priorités et respecter les délais

Vous aimez travailler en équipe, dans un environnement riche avec de nombreuses équipes transversales

Vous avez un goût prononcé pour l’amélioration continue, et une culture Devops

Vous êtes : Passionné(e), Rigoureux (se), Curieux (se), Pragmatique, Force de proposition, Ouvert(e) d’esprit, Communiquant(e), Transparent(e), Bienveillant(e).

Votre anglais est courant

Vous êtes motivé(e) pour intégrer une équipe jeune et dynamique qui poursuit un projet ambitieux: rejoignez nous !
carriere-info - il y a 26 jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,devops,Paris,14/10/2019,vjk=a22cf87dfd02612a&advn=2715648309700515,vide,vide
ingénieur informatique DEVOPS (H/F),AS INTERNATIONAL GROUP,Paris,37 000 € - 48 000 € par an,"Paris
37 000 € - 48 000 € par an
AS International Group se positionne comme le partenaire incontournable des grands comptes dans leur stratégie de transformation digitale. Pourquoi nous rejoindre ?
Diversité des secteurs et des projets
Triple C : convivialité, confiance et collaboration
Fédérer une véritable communauté d'experts convaincus
Formation pour accompagner nos collaborateurs
30 ans d'expertise et innovation qui coexistent avec notre capacité à être présents sur des thématiques actuelles : DevOps, Big Data
Vous êtes intéressé et curieux d'en savoir plus ? Rejoignez-nous, et devenez un AS du déploiement d'application !

Nous vous attendons pour ...
Concevoir des architectures Cloud, Web Services, Azure, Amazon
Elaborer l'architecture de développement d'applications mobiles intégrées au SI
Participer aux dossiers d'avant-vente
Concevoir et mettre en oeuvre les outils d'industrialisation, de production et de supervision
Automatiser la chaîne de déploiement application et infrastructure (intégration continue)
Fiabiliser les installations en assurant : le déploiement continu, les tests continus
Développement d'outils
Assurer l'assistance technique des projets clients et le MCO des environnements,
Anticiper le changement et favoriser l'industrialisation des processus IT
Traitement des demandes de service
Vous avez déjà...
Un bac +5
Une expérience significative dans le DevOps/Cloud (incluant stage et alternance)
Environnement technique : Linux, SpringBot, Java, Apache,, ELK, GIT, JENKINS, ANSIBLE, Apache, Tomcat, shell, Cloud (IAAS, PAAS, Azure, AWS) ...
Un bon niveau en anglais pour intervenir sur les projets internationaux
...Vous pensez être :
Doté d'une maîtrise des outils de l'Usine Logicielle DEVOPS : GIT, Jenkins, Ansible, Nexus et passionné par la technique
Muni de solides connaissance en générale des systèmes UNIX, du scripting
Muni d'une bonne pratique des solutions MS AZURE et en particulier en mode PaaS
Ce poste est fait pour vous ? Alors, postulez !
carriere-info - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,devops,Paris,14/10/2019,vjk=c17773aedb3161be&advn=2715648309700515,vide,stage
INGÉNIEUR SYSTÈME LINUX /DEVOPS (H/F),2S 2I Solutions & Services,Paris (75),vide,"Paris (75)
2S2I est une ESN à taille humaine avec un management de proximité, une culture et des valeurs qui inscrivent nos collaborateurs au cur de son développement.

Avec le renouveau de l’entreprise en 2016, 2S2I continue sa croissance et, à tous les niveaux, nous avons à cur le bien-être de nos collaborateurs et la réussite de nos projets. Grâce à nos consultants et experts, répartis sur toute la France, nous offrons, depuis plus de 10 ans, à nos clients, grands comptes à dimension nationale ou internationale, des services d’excellence dans le secteur du numérique (conseil métier/MOA, ingénierie applicative, gestion des infrastructures et management de l’information/data intelligence). Nos secteurs d’intervention sont variés (Industrie, Energie, Transports, Distribution, Edition de logiciels ou Secteur public), avec une expertise qui reste dominante dans le secteur Banque, Finance et Assurance.

Aujourd’hui, 2S2I, ce sont :
4 agences en France (Paris, Lyon, Aix en Provence et Montpellier) et 2 à l’étranger (Luxembourg et Tunisie)
120 collaborateurs
48 recrutements en 2018 et 60 à venir en 2019
1 spécialisation dans le domaine Banque Finance Assurances
1 seul esprit 2s2i : Excellence, Talents, Proximité, Convivialité
De nombreux talents sont déjà venus rejoindre notre équipe, pour une vision différente, des opportunités de carrière et des projets innovants. Pourquoi pas vous!?... Venez écrire l’histoire d’une entreprise, experte des SI à dimension humaine.

Mission

Toujours en recherche de nouveaux talents, nous souhaiterions intégrer un Ingénieur Système Linux Redhat (H/F) au sein de nos équipes pour l’un de nos clients.

Les principales tâches à réaliser sont les suivantes :
Contribuer à la réalisation de nouveaux projets spécifiques que Redhat ou pour l’entreprises en collaboration avec les différents intervenants (infrastructures, applicatifs )
Validation technique des solutions mises en place
Suivi et mise en place des environnements et évolutions
Rédaction ou mise à jour des documentations
Définition des standards et suivi des référentiels techniques
Assistance aux équipes et support technique N1 à N3
Profil

Diplômé(e) minimum Bac+2/3, vous avez une expérience de 3 an minimum sur un poste similaire. Une bonne maîtrise des systèmes Linux est indispensable. La connaissance de vmware, cloud, Ansible et Kubernetes est un impératif.

Vous êtes dynamique, rigoureux (se) et force de propositions. Vous avez un bon relationnel et savez travailler efficacement en équipe. Un esprit analytique et de bonnes capacités rédactionnelles vous permettront de réussir sur ce poste.

A compétences égales, tous nos postes sont accessibles aux personnes en situation de handicap.

Ce que nous offrons aux collaborateurs 2s2i :
Un management alliant proximité et convivialité
Une entreprise engagée
Une carrière professionnelle et un programme de formation personnalisés
Des activités extra-professionnelles
Un accompagnement en cas de changement de domicile
Des primes de cooptation pour participer à la croissance du groupe
Des offres privilégiées ou bons d’achat pour vos vacances et vos loisirs
Vous partagez nos valeurs et cherchez une entreprise qui saura reconnaître la vôtre? Contactez-nous sans plus attendre et rencontrons-nous pour une future collaboration!
carriere-info - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,devops,Paris,14/10/2019,vjk=961c0780e235f555&advn=2715648309700515,vide,vide
ingénieur informatique Devops/Cloud (H/F),OVALO,Paris (75),45 000 € - 60 000 € par an,"Paris (75)
45 000 € - 60 000 € par an
Le poste :
Nous recherchons un Ingénieur Devops ayant pour mission d’assurer la disponibilité et le bon fonctionnement des infrastructures, et sera impliqué dans tous les processus liés aux versions du logiciel, au déploiement et au soutien à la production.

Vos missions :
 Concevoir et maintenir l’infrastructure Cloud
 Produire et Exploiter les plateformes Cloud
 Définir et Implémenter des infrastructures de virtualisation
 Industrialiser les environnements de production
 Travailler en collaboration avec le métier et les équipes de développement

Le profil recherché :
De formation supérieure (Bac +5), vous êtes un Ingénieur Devops ayant :
 Une expérience avec les outils d’automatisation (Ansible, Salt, Puppet, Chef)
 Une expérience avec les services Clouds (AWS, Openstack, Azure)
 De bonnes compétences en système Linux
 Des connaissances dans différents langages de programmation (Python, Java, Perl, Bash )

Ovalo, l’entreprise de vos rêves ?
 Lancé en Aout 2015, Ovalo a l’ambition d’être un cabinet de conseil unique en son genre : réactivité, management de proximité, perspectives d’évolutions et de mobilité Tout est mis en uvre pour que chaque salarié soit partie intégrante de la réussite de l’entreprise !

 Ovalo propose des missions d’expertise à ses consultants : projets durables, enrichissants et challengeants chez des clients grands comptes ! C’est aussi une entreprise où il fait bon vivre : des événements réguliers, une team soudée et solidaire, un esprit de partage

 Ovalo encourage l’autonomie et les initiatives : il est offert à toutes et à tous la possibilité et surtout les moyens de prendre part à la vie de l’entreprise, par exemples : en animant des conférences, en participant à la construction de nouvelles offres, en représentant Ovalo à des salons, en participant aux recrutements et aux avant-ventes etc.

N’hésitez plus !
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=b0129ea913cb9659&advn=2715648309700515,vide,vide
Consultant Sécurité AZURE DevOps - Freelance H/F,IFEO,Saint-Denis (93),300 € - 500 € par jour,"Saint-Denis (93)
Freelance / Indépendant
300 € - 500 € par jour
Le consultant qui nous accopagnera dans cette mission doit avoir à minima les compétences suivantes:
Maitrise des méthodes agiles et de l’intégration continue
Connaissance des principes de la sécurité liés au developpement
Expertise sur la plate-forme Azure DevOps
Avoir un retour d'experience signification sur la mise en oeuvre d'outillage de revue de code dans Azure DevOps et sur l'impact organisationnel de ce deploiement

Le consultant qui nous accopagnera dans cette mission doit avoir à minima les compétences suivantes:
Maitrise des méthodes agiles et de l’intégration continue
Connaissance des principes de la sécurité liés au developpement
Expertise sur la plate-forme Azure DevOps
Avoir un retour d'experience signification sur la mise en oeuvre d'outillage de revue de code dans Azure DevOps et sur l'impact organisationnel de ce deploiement

Expérience professionnelle d'au moins 4 ans
Fait preuve d’autonomie, d’aisance relationnelle et de facilité d’intégration pour un travail en équipe sur une durée potentiellement courte
L'implication sur les thématiques fonctionnelles qui lui seront confiées sera grandement appréciée.
Si le dossier de compétences est retenu, le profil sera reçu pour des tests techniques dans un premier temps.
Humaniance - il y a 7 jours
- Continuer pour postuler
Signaler cette offre d'emploi",07/10/2019,devops,Paris,14/10/2019,vjk=a88afe02921a716c,vide,freelance
DevOps JAVA,OMICRONE,Île-de-France,500 € par mois,"Île-de-France
500 € par mois
Cher consultant,

Notre client, un acteur majeur de l’énergie en France recherche x2 profils DevOps.
Bien qu’une expérience en développement java soit souhaitée, nous plébiscitons la composante ops/intégration étant donné la pluridisciplinarité de nos équipes et les missions dont elles sont responsables en toute autonomie :

Conception / Architecture SI
Développement Java
Intégration sur l’ensemble des environnements dev à prod
Automatisation des tests
Mise en place des outils de supervision / perf / troubleshoot
Supervision applicative et Suivi de production (SN3), astreintes à prévoir.
Ci-dessous le détail des compétences attendues.

 Soft Skills :
o Mindset Agile
 Comprendre les bases de l’agilité (organisation, cérémonies, méthodologie)
 Comprendre ce qu’est un incrément de produit
 Comprendre qu’on est user-centric
 Comprendre qu’on est requirement-driven
 Comprendre ce qu’est une démarche d’amélioration continue (pas seulement sur un aspect technique)
 Culture de l’écoute
 Culture de la transparence
 Culture du respect
o Capacité d’adapter son discours (technique, fonctionnel, etc )
o Porteur de sujets
o Force de proposition / conviction
o Savoir défendre ses idées

 Tech Skills :
o Java (8 de au minimum)
o Spring (Spring Core et Boot au minimum)
o Maven
o Jenkins
o Ansible
o TDD (Cucumber étant un bonus)
o Git
o Base de données relationnelles et NoSQL
o Systèmes Unix (RedHat 6-7)
o Shell scripting
o Connaissances en architecture applicative (pattern d’architecture, clustering, haute disponibilité, etc )

En bonus
 Vagrant
 VirtualBox
 Docker
 Kubernetes / Openshift
 Open Stack

 Autre :
o Expérience d’outils de supervision (Par exemple : Grafana, Graphite, JmxTrans, Prometheus, Telegraf,
Appdynamics, etc )
o Jira / Confluence
o Bitbucket

Pour travailler dans l’environnement suivant: Technique :
o Unix (RedHat 6-7)
o Java 8-11
o TDD
o Spring
o Maven
o Jenkins
o Red Hat 6-7
o Git
o Ansible
o Docker
o Kubernetes
o Python
o C

 Outillage :
o Jira
o Confluence
o Bitbucket
o Outlook

 Culture :
o Agile
o Amélioration continue
o Transparence

Il s’agit d’un besoin urgent donc si vous pensez correspondre à la description et que vous êtes intéressés merci de me faire parvenir votre CV à l’adresse suivante pour de plus amples informations : n.kaboubi@omicrone.fr

Si cette opportunité n’est pas en phase avec vos attentes mais que vous avez des contacts pertinents merci de me contacter ou me mettre directement en relation.

Je tiens à vous remercier d’avoir pris le temps de lire cet email et reste disponible aux coordonnées ci-dessous.

Bien cordialement,

Nour KABOUBI
Responsable Administrative
Adresse: 11 rue du Renard 92250, La Garenne-Colombes (accès T2 Charlebourg)
LinkedIn: https://www.linkedin.com/in/nourkaboubi
Contact: +33 1 80 88 94 22
carriere-info - il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",24/09/2019,devops,Paris,14/10/2019,vjk=c790cc90a97483e9,vide,vide
Ingénieur Devops (H/F),ACCELITE,Paris (75),vide,"Paris (75)
ACCELITE, société de service informatique, est spécialisée dans les métiers de la Finance de Marché / Banque / Assurance. Nous contribuons, pour nos clients prestigieux, à la réalisation et à l’optimisation des Systèmes d’Informations ainsi qu’à l’accompagnement des métiers dans l’évolution de leurs outils IT & financiers. Aujourd’hui, nous souhaitons recruter, former et faire évoluer de nouveaux talents (MOA et MOE). N’hésitez pas à nous rejoindre afin de participer au développement d’une entreprise pour laquelle le capital humain et les rapports sociaux sont les maîtres mots (Politique RSE notée « Gold » depuis 2015).
Dans le cadre du développement de notre pôle IT Finance, nous recherchons actuellement plusieurs Ingénieur Devops, afin de répondre aux besoins de nos clients et participer à la croissance de notre activité.
Poste et missions :
Nous recherchons un(e) Consultant(e) « Devops » pour intervenir sur l'évolution des logiciels de collaboration ainsi que leurs interations avec la Toolchain DevOps.
Liaison entre les logiciels de collaboration pour documenter automatiquement la release note d’un sprint
Tests et déploiement de la gestion de backlog et des sprints à l’échelle
Etudes et propositions sur le processus IT de release management sur la base des éléments de la Toolchain

De fortes possibilités d'évolutions sont à prévoir à moyen terme et long terme, accompagnées de formations professionnelles nécessaires à la réussite de vos projets.

Compétences Recherchées :
De formation Bac+4/5 (Ecole d’Ingénieur ou Master spécialisé en Informatique), vous avez au minimum 2 ans d’expérience en :
Conception et mise en place des plateformes d'intégration continue
Maintien du fonctionnement du workflow de déploiement
Mise en place des infrastructures à haute disponibilité dans le cloud
Partage de connaissances et accompagnement des équipes

Vous maîtrisez :
Outils de collaboration : Jira Confluence
La Chaîne d’outils DevOps : Plan (iRise, Jama Software), Create (Bitbucket, GitLab, GitHub), Verify (vérifier), Package (Nexus, Artifactory), Release (Clarive, Inedo, BMC Software), Configure (Puppet, Chef, Ansible, Otter, Salt) et Monitor (BigPanda), Orchestration (Kubernetes)
Intégration continue : Jenkins

Vous êtes particulièrement motivé(e) pour renforcer votre expertise dans les aspects organisationnels et de systèmes d'information, et souhaitez participer activement au développement d'une société de conseil, alors rejoignez-nous !
eFinancialCareers.fr - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=ff574a8056c960a5,vide,vide
Ingénieur devops f/h h/f,Fyte,Paris 1er (75),60 000 € - 70 000 € par an,"Paris 1er (75)
60 000 € - 70 000 € par an
Notre client est un éditeur de logiciel spécialisé dans la protection de la vie privée des internautes.
Il développe une solution d'anonymisation avancée resposant sur une technologie de chiffrement homomorphe très innovante et brevetée.

Il recrute dans le cadre de son développement un Ingénieur DevOps F/H

Dans une équipe de 10 personnes et sous la responsabilité directe du Lead Tech Programmatic, vous serez en charge du DevOps et d'une partie du développement de la plateforme dédiée à la protection des données.

Le but final est de créér une architecture capable de supporter des dizaines de milliers de requêtes par seconde avec des contraintes de latence faible. Afin d'être scalable et supervisée facilement, cette infrastructure doit être entièrement définie ""infrastructure as code"".

Votre travail au quotidien est polyvalent :
Création/maintenance de modules terraform, roles/playbooks ansible/docker container pour créér les machines,
Création/maintenance des outils de monitoring (enregistrement automatique des machines/ création des dashboards),
Ecriture de scripts de monitoring,
Mise en place d'outils d'intégration continue.
De formation BAC+5 Ingénieur ou équivalent, vous disposez d'une première expérience de 2 ans minimum dans le DevOps et le développement de logiciels avec architectures distribuées, haute disponibilité et faible latence.

Compétences recherchées :
Systèmes de gestion d'API
Systèmes de gestion de queue (Kafka ou équivalent)
Technologies de Cloud (Openstack, AWS, GCP)
Solutions de provisionning: terraform/ansible
Containerisation: Docker et Kubernetes
Mise en place d'intégrations continues
Plus :
Connaissance dans le développement d'application android.
Python/C++
Poste à pourvoir dès que possible en CDI dans le 1er arrondissement de Paris.

Package : 60-70K€ selon expérience.
Fyte Dev & Technology est spécialisé dans le sourcing, l'évaluation et le recrutement en intérim, CDD et CDI de profils techniques pour les métiers de l'IT. Les consultants de Fyte Technologie & SI sont ultra spécialisés par métiers et possèdent une approche qui concilie une connaissance approfondie des métiers de l'informatique et des systèmes d'information.
Keljob - il y a 12 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,devops,Paris,14/10/2019,vjk=8eff8ed7f689336f,vide,cdi
Devops / Freelance,Intuition IT Solutions Ltd.,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
Description de la prestation

En coordination avec l’équipe, assurer le bon fonctionnement de l’infrastructure mondiale d’automatisation des ressources de l’équipe System et Storage.
La gestion du cycle de vie de développement via une méthode scrum.
Participer au développement de nouvelles briques pour automatiser les principales tâches de l’organisation.
assurer aussi le suivi de la maintenance des équipements que vous aurez en charge.
Surveillance et correction des anomalies des plateformes.
Gestion des besoins de projets spécifiques.
Définition et déploiement des nouvelles infrastructures d’un point de vue mondial.
Maintenir à jour et valider les documents relatifs à votre périmètre.
Veille technologique sur les solutions d’automatisation.
Participer au choix de design pour les étapes de test et de déploiement automatisés.

Compétences requises

Environnement anglophone qui nécessite la maitrise de l’anglais à l’oral et à l’écrit.
Expertise dans le domaine de l’automatisation des infrastructures IT.
Maitrise des technologies DevOps comme git, jenkins.
Adoption de la méthode Scrum.
Appétence particulier pour des problématiques techniques complexes dans des environnements variés dans une démarche DevOps.
Expertise des environnements de production à grande échelle de manière automatisée (ansible, python, go ou bien powershell).
Maitrise d’au moins une des technologies container (comme docker, kubernetes, rancher ) est un vrai atout pour le bon déroulement de la prestation.

malvina@intuition-it.com
+44 203 751 3256
Freelance-info - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,devops,Paris,14/10/2019,vjk=52eaa74b8b6f5166,vide,freelance
