Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Front End H/F,GFI,Toulouse (31),vide,"Toulouse (31)
CDI
Savez-vous que si vous contactez le service d'abonnement d'EDF, c'est Gfi Sud-Ouest qui gère les 50 centres pour les 11 000 conseillers et le tout à partir d'un SI basé à Toulouse?
Savez-vous que si vous prenez demain un A350 ou un A380, c'est aussi par les divers modules de développements réalisés par Gfi Sud-Ouest à Toulouse?

Notre agence de Toulouse recrute des développeurs Front End (H/F) pour la réalisation d’applications liées aux opérations aériennes et aux solutions de gestion du trafic aérien auprès d’un de nos clients spécialisés dans ce domaine.


Les activités confiées se feront en méthodologie DevOps Agile (Scrum, Kanban) au sein de notre agence ou chez le client au sein d’un plateau Gfi, sous la direction d’un responsable technique et d’un Scrum Master.
Elles porteront aussi bien sur la mise en œuvre des nouveaux projets, l’implémentation de nouvelles fonctionnalités que sur de la maintenance corrective et évolutive.


Les principales tâches qui vous seront confiées sont les suivantes :
L’analyse/conception de la solutions techniques
Le développement de composants autour de JavaScript, ES2015 (ES6), TypeScript, Angular, D3 JS, Vue JS et React JSX
La définition des règles de bonne pratique autour de ces technologies
Le conseil et le support à notre client
La correction d’anomalies
La génération (binaire) des livrables clients et la rédaction de la documentation associée
La participation à la recette : recensement, analyse, commentaire et potentielle correction
La veille technologique et les améliorations liées à l’utilisation des dernières fonctionnalités JEE sur les applications développées

Profil
Vous êtes diplômé d'une formation Bac+3 à Bac+5 et avez 2 ans d'expérience minimum dans les technologies citées.

De plus, vous avez le goût et la compétence pour définir des règles de bonnes pratiques autour des technologies citées
Vous êtes capable d'appréhender un fonctionnel complexe, vous êtes rigoureux(se) dans vos développements et tests unitaires associés, autonome et aimant également travailler en équipe.
La connaissance des environnements Cloud (AWS et/ou Azure) ainsi que la maîtrise de composants cartographiques tels que Leaflet et OpenLayers peuvent être des éléments différenciant.
La maîtrise écrite et orale de l'anglais technique est indispensable.

Si vous avez des questions, n'hésitez pas à les poser à nos collaborateurs, cliquez ici : http://bit.ly/2pGculu

Entité de rattachement
Acteur européen de référence des services numériques et éditeur de logiciels, Gfi Informatique occupe un positionnement stratégique différenciant entre les opérateurs de taille mondiale et les acteurs de niche. Gfi informatique compte près de 19 500 collaborateurs, un chiffre d'affaires de 1,5 milliard d'euros (pro-forma) et est implanté dans toute la France avec plus de 40 agences. A l'international le Groupe compte des filiales dans 21 pays. Participez à notre développement et devenez un acteur innovant de notre Groupe au sein de la division Sud-Ouest, composée des agences de Toulouse, Bordeaux, Pau et Orthez. 800 collaborateurs interviennent sur des projets d'envergure, dans des contextes internationaux ou de proximité, au forfait ou en assistance technique, pour des clients Grands Comptes. En intégrant Gfi Informatique Sud-Ouest, vous pourrez exprimer votre personnalité dans notre entité à taille humaine, auprès de services de proximité attentifs à votre évolution et au développement de vos compétences sur une de nos branches: le développement d'applications (Applications Services dont les activités PLM), les métiers de l'infrastructure et de la Production (Infrastructure Services), mais encore le Consulting ou l'édition de logiciels et de progiciels. Tous nos postes sont ouverts aux candidats en situation de handicap.
Postuler
il y a 9 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/01/2019,developer,Toulouse,16/10/2019,vjk=601c5e3b4641fbd8,vide,cdi
Ingénieur développeur Full Stack (H/F),4DCONCEPT,Toulouse (31),vide,"Toulouse (31)
CDI
Votre mission
Passionné(e) par le monde du logiciel, rejoignez une entreprise dynamique, pérenne, novatrice, dans un environnement convivial où les hommes et les femmes sont au cœur même du développement. Votre excellent relationnel, votre esprit d’équipe et votre enthousiasme seront vos atouts majeurs dans la réussite de cette mission. De formation supérieure de type universitaire ou école d’ingénieur en informatique, niveau bac+4 /5 avec 3 à 5 ans d’expérience.
Vous allez participer au développement d’un de nos projets ou produits en JAVA/J2EE dans un environnement Agile. Votre rôle dans l’équipe dépendra de vos différentes expériences précédentes et de vos affinités (développement, tests d’intégration ou relation client).
Contrat à durée indéterminée, basé à l’agence de Toulouse, quartier de la Cartoucherie.
Si vous souhaitez saisir l’opportunité de participer au lancement d’un projet High Tech d’envergure, merci de nous adresser votre candidature par e-mail à l’adresse suivante : recrutement@4dconcept.fr
Votre profil
Capable de travailler en équipe mais aussi de manière autonome
Aimant le challenge
Pragmatique dans ses choix
Avec une base technique solide
Rigoureux et sensibilisé aux tests
Curieux et à même de comprendre le métier de nos clients
A même de nous accompagner dans le développement de l’entreprise et dans notre recherche d’excellence
Vous maîtrisez les technologies suivantes:
Indispensables :
JavaSE, JavaEE
XML, XPath
HTML, Javascript
Eclipse / IntelliJ IDEA
Souhaitées :
Spring Framework
XSLT, XQuery, SQL
AngularJS, JQuery
Maven
il y a 10 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/12/2018,developer,Toulouse,16/10/2019,vjk=99cdba422b5e1c6f,vide,cdi
Développeur Front-End (H/F),SQUAD,Toulouse (31),vide,"Toulouse (31)
CDI
QUI SOMMES-NOUS ?
Vous êtes passioné(e) par le Développement Front-End et ses frameworks associés ?
Alors venez booster votre carrière en rejoignant notre Digital Factory !
Intégrer nos équipes c’est avoir l’assurance de mettre à profit ses compétences et d’en développer de nouvelles.
Epanouissez-vous dans un cadre convivial et laissez parler votre créativité !
Vous ne vous ennuierez pas, c’est garanti !
Labellisée Jeune Entreprise Innovante, Squad est en pleine croissance et recherche un Expert en Développement Front-End sur son agence de Toulouse !
PRET A RELEVER CE DEFI ?
Vous aimez débattre de solutions techniques ?
Vous êtes reconnu(e) pour votre maîtrise des ""rouages"" du développement front ?
Vous avez une culture d’intégration continue ?
L'utilisation d'HTML / CSS et Angular JS sont votre quotidien et n'ont plus de secret pour vous ?
Intervenir en expert sur la refonte complète d'interfaces ne vous effraie pas ?
Vous êtes prêt(e) à vous investir sur un projet from scratch et à vous confronter à de réels challenges techniques ?
N’hésitez plus, ce poste est fait pour vous !
Competences
UN JOB FAIT POUR VOUS ?
Vous êtes diplômés d’une formation bac+2 à bac+5 ou tout simplement êtes passionnés par le web et le développement front-end et avez au moins 5 ans d'expérience dans ces métiers.
On vous reconnait comme une personne curieuse, polyvalente et force de proposition avec un réel esprit d’équipe
Vous êtes sans cesse en veille technologique et proposez des solutions innovantes
Vous n'êtes pas sûr de correspondre à cette annonce mais vous vous sentez déjà un SQUAD dans l'âme.

Rejoignez-nous !
il y a 10 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/12/2018,developer,Toulouse,16/10/2019,vjk=1b60c8b6efc00b66,vide,cdi
Lead développeur Full Stack (H/F),DECASOFT,Toulouse (31),vide,"Toulouse (31)
Vous recherchez :
Une entreprise à taille humaine
Une ambiance dynamique et familiale
Un poste calibré selon vos compétences
Une évolution professionnelle vers de nouvelles technologies
Un salaire attractif
Rejoignez-nous !
Poste et missions :
Dans le cadre d'un projet d'envergure au forfait basé sur Angular2 et Spring 4, nous recherchons un lead Développeur Full Stack qui rejoindra notre équipe de développement.

Une formation à Angular2 vous sera proposée.

Vos missions :
Vous serez en charge de la conception, l’implémentation et le maintien des composants logiciels Front-end et Back-end
Vous interviendrez sur des problématiques d’évolution, maintenance et de partage de composants
Vous serez en relation directe avec le client
Vous serez le garant de la mise en œuvre des bonnes pratiques et de l'industrialisation du projet
Vous serez le référent technique de l'équipe de développement
Vous rédigerez les spécifications techniques



Environnement technique : Spring 4, Hibernate, architecture REST, Angular 2, Bootstrap, PostgreSQL, GIT, Jenkins, Sonar, tests unitaires
Profil :
De formation type Bac+5 en informatique, vous avez acquis une expertise en développement Java EE et en connaissez les principaux frameworks (Spring, Hibernate…).
La connaissance d’Angular2 serait un plus.
Vous avez de fortes connaissances en matière d'architecture logicielle orientée Web et maitrisez GIT, Gradle, JUnit, Jenkins, SonarQube, Gulp.
Vous avez de bonnes connaissances de Ansible, NGINX, Nexus, recommandations OWASP.
Optionnel : VMware, administration Linux

Autonome, vous avez un bon sens de l'analyse et de la compréhension des besoins. Vous êtes à l’aise pour le travail en équipe, et votre capacité d'adaptation n’est plus à prouver.

Autonome, vous avez un bon sens de l'analyse et de la compréhension des besoins. Vous êtes à l’aise pour le travail en équipe, et votre capacité d'adaptation n’est plus à prouver.

Passionné(e) par les nouvelles technologies, rejoignez-nous. Plus qu’une ESN, Decasoft est une entreprise à taille humaine où nous vous donnons l’opportunité de travailler sur des projets d’envergures tout en vous accompagnant dans votre évolution professionnelle.
il y a 10 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/12/2018,developer,Toulouse,16/10/2019,vjk=e2f14dfa23085a16,vide,vide
Développeur back-end Java (H/F),JFrog,Toulouse (31),vide,"Toulouse (31)
JFrog est une startup en pleine croissance, éditrice d'outils DevOps de gestion de binaire, avec un incroyable portfolio de clients incluant SAP, Amadeus, Twitter, LinkedIn, Netflix, Riot Games, Bosch, Oracle, PSA, EMC et 3000 autres. Nous recherchons un développeur Java solide et expérimenté qui souhaiterait rejoindre une petite équipe de R&D innovante et talentueuse pour travailler sur l'évolution de nos produits. Vous aimez écrire du code clean, performant et travailler en équipe pour assurer les release ? Vous pourrez être la grenouille parfaite pour rejoindre notre marais à Toulouse !
Responsibilities
Participer à tous les aspects du cycle de développement de nos produits
Produire du ""clean code"", testable et efficace
Proposer et promouvoir de nouvelles idées pour l'amélioration continue des fonctionnalités du produit
Travailler en étroite collaboration le management, avec d'autres membres de l'équipe et aider à accueillir et mentorer de nouveaux membres de l'équipe
Desired Skills and Experience
3 ans minimum d'expérience en développement Java: excellente connaissance du langage et des principales API du JDK (version 8 de préférence)
Connaissance précise des principales structures de données
Bonne compréhension architecturale des applications Web
Sensibilité particulière aux tests
Autonomie et capacité à travailler en collaboration avec les autres équipes
Anglais courant impératif
Diplôme BAC+3/4/5 école ou universitaire
Compétences appréciées
Expérience véritable en programmation concurrente
Expérience avec Spring (DI, AOP, MVC, Async...)
La maîtrise d'au moins un autre langage de programmation parmi Ruby / Scala / Python / Groovy / Go
Usine logicielle: Git, Maven/Gradle, Jenkins, Artifactory...
Créativité, aptitude à résoudre les problèmes en innovant
Merci de joindre impérativement CV et lettre de motivation en anglais pour que votre candidature soit étudiée.
il y a 11 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/11/2018,developer,Toulouse,16/10/2019,vjk=e20c6c399d2b9522,vide,vide
Développeur Full stack H/F,"CGI Group, Inc.",Toulouse (31),vide,"Toulouse (31)
Position Description:
CGI en France est le 6ème acteur indépendant en conseil et services en technologies de l'information réunissant 11 000 collaborateurs présents dans 22 villes.

A Toulouse, 850 collaborateurs accompagnent nos clients grands comptes dans la mise en œuvre de leurs projets stratégiques.

Nos collaborateurs sont amenés à intervenir dans le cadre de mission de conseil et d'intégration sur des projets à engagements ou en assistance technique.

Pour l'un de nos clients dans le domaine de l'énergie, en pleine transformation digitale et organisationnelle (agile), nous recherchons un profil développeur full stack Java/web (angular - minimum 4) pour intégrer une équipe agile de développement composée :

d'un product owner et son appui
d'un scrum master
de 5 développeurs dont 1 leader technique
Your future duties and responsibilities:
Vous serez en charge des activités suivantes :
Contribuer à la conception technique
Qualifier et assurer la bonne implémentation des solutions techniques choisies
Développer des composants à complexité variable
Être garant de la qualité des développements (norme, test, TU, TUA) notamment en matière de sécurité
Réaliser la veille technologique sur son domaine d'intervention
Réaliser des estimations de charge en équipe agile (poker planning)
Possibilité d'élaborer l'architecture technique des projets
Participation aux cérémonies agiles de l'équipe
Contribution à la conception technique (produit & échanges applicatifs)
Développements back et front
Automatisation de tests, TU + TI
Documentation technique
Déploiement applicatif via outillage DevOps (Docker ou équivalent)
Contribution à l'élaboration du produit final par proposition d'améliorations fonctionnelles
Vous évoluerez sur les technologies suivantes : Java/J2EE, Springboot, Angular, GIT, Sonar.

Une attention particulière sera apportée sur le développement Responsive.

Une des feature envisagée est notamment le développement d'une application mobile PWA (Progressive Web App).

Les échanges applicatifs mettront en œuvre les technologies suivantes : Kafka, échanges SOAP & REST, utilisations d'API et Microservices.

Required qualifications to be successful in this role:
Formation Bac+3 à 5
Minimum 3 ans d'expérience sur ces technologies
Anglais obligatoire
Curieux, dynamique, rigoureux, proactif, esprit d'équipe et force de proposition
Une maîtrise de la méthodologie Agile Scrum (voire SAFe) et des outils DevOps est un plus
Le contexte applicatif étant fortement interfacé, des compétences relationnelles, d'écoute, d'analyse et de synthèse sont requises
A compétence égale, ce poste est ouvert aux personnes en situation de handicap.

Skills:
Java
What you can expect from us:
Donnez un élan à votre carrière.

Le secteur des technologies de l'information (TI) connaît une période extraordinaire. La transformation numérique des organisations continue de s'accélérer, et CGI est au premier plan de ce changement. Nous accompagnons nos clients dans leur démarche numérique et offrons à nos professionnels des opportunités de carrière stimulantes.

La réussite de CGI repose sur le talent et l'engagement de nos professionnels. Ensemble, nous relevons les défis et partageons les bénéfices issus de la croissance de notre entreprise. Cette approche renforce notre culture d'actionnaire-propriétaire ainsi, tous nos professionnels bénéficient de la valeur que nous créons collectivement.

Joignez-vous à nous pour prendre part à la croissance de l'une des plus importantes entreprises indépendantes de services en technologies de l'information (TI) et en gestion des processus d'affaires au monde.

Pour en savoir davantage à propos de CGI : www.cgi.com.

Les candidatures non sollicitées provenant de cabinets de recrutement ne seront pas retenues.

CGI favorise l'équité en matière d'emploi.
CGI - il y a 11 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/11/2018,developer,Toulouse,16/10/2019,vjk=87e10d0b52a2acac,vide,vide
Développeur Full Stack (H/F),Capgemini,Occitanie,vide,"Occitanie
Capgemini est un leader mondial du conseil, des services informatiques et de la transformation numérique. A la pointe de l’innovation, le Groupe aide ses clients à saisir l’ensemble des opportunités que présentent le cloud, le digital et les plateformes. Fort de 50 ans d’expérience et d’une grande expertise des différents secteurs d’activité, il accompagne les entreprises et organisations dans la réalisation de leurs ambitions, de la définition de leur stratégie à la mise en œuvre de leurs opérations. Pour Capgemini, ce sont les hommes et les femmes qui donnent toute sa valeur à la technologie. Résolument multiculturel, le Groupe compte plus de 200 000 collaborateurs présents dans plus de 40 pays. Il a réalisé un chiffre d'affaires de 13,2 milliards d'euros en 2018.
Plus d’informations sur www.capgemini.com
People matter, results count.
Description de la mission
Vous serez au cœur de l'évolution des nouvelles technologies et participerez à des projets technologiquement avancés pour des clients du secteur de la Défense, de l'Aéronautique, de l’Energie ou du Spatial pour lesquels vous aurez pour mission:

L'analyse de la solution globale sur le plan fonctionnel et de l'architecture,
La participation à la rédaction du plan de test,
La participation à la définition et à la mise en place de l'environnement d'intégration et de test,
La validation du bon fonctionnement de la solution sur un plan technique et fonctionnel.
Profil
Vous possédez une formation BAC+5 et une ou plusieurs expériences dans l'AIV de segment sol spatial ou en tant que responsable fonctionnel ou technico-fonctionnel. Vous savez évoluer dans un environnement technique complexe, et vous avez des connaissances informatiques en langages de script (shell, python, …). Des connaissances en développement logiciel et base de données sont un plus.
Autonomie, rigueur, maîtrise de l'anglais, capacité rédactionnelle et esprit d'équipe sont des qualités qui vous caractérisent.

Au sein de Capgemini, vous pouvez :
bénéficier du savoir-faire de Capgemini (méthodologies projets, expertises sectorielles …)
mettre en pratique vos acquis sur des projets d'envergure, développer vos connaissances et acquérir de nouvelles compétences techniques, méthodologiques et fonctionnelles
construire votre carrière grâce à notre programme de développement professionnel
il y a 6 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/04/2019,developer,Toulouse,16/10/2019,vjk=eb6f59128385dc07,vide,vide
Développeur Front-end Javascript Angular NodeJS - Toulouse -...,TECH VALLEY,Toulouse (31),vide,"Toulouse (31)
TECH VALLEY est une société de Consulting en Systèmes d’Informations, et d’Expertise en ingénierie informatique, constituée d’une équipe de consultants, d’ingénieurs, et d’experts.
Nous mettons en avant une vision fédératrice de la qualité des SI : robustesse, efficacité, dimensionnement, sécurité, performance, évolutivité, conformité, optimisation.
Nous intervenons au national dans l’accompagnement des Grands Comptes et des ETI secteurs industrie, médical, telecom, finance, énergie, sur la transition de l’industrialisation des systèmes d’informations, principalement sur les architectures fonctionnelles, les process de développement et intégration, la Qualité et sécurité des systèmes d’informations, la fiabilité et les performances, ainsi que sur les architectures techniques et opérationnelles, les process de production et changement.
Le siège de la société se situe à Perpignan Tecnosud, nos agences couvrent nos interventions à Toulouse, Bordeaux, Nantes, Lille, Paris, Lyon, Montpellier, Aix, Sophia Antipolis.

Consultant Développement Front-end Javascript Angular NodeJS

Site : Toulouse

Postes ouverts au recrutement :
. Concepteur-développeur
. Lead developer
. Architecte Application

Vos compétences techniques :
. Javascript, Ajax
. Frameworks parmi Angular, Jquery, ReactJS, ExtJS, Node.JS
. Webstorm
. web services, XML, Api Rest
. HTML5 et CSS ; Bootstrap
. SVN, GIT, ou équivalent

Votre expérience, votre sens du service, votre goût du travail en équipe et vos qualités relationnelles font partie de vos atouts, rejoignez la team TECH VALLEY !

TECH VALLEY - Consultants en Systèmes et Technologies de l’Information - France
carriere-info - il y a 8 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/02/2019,developer,Toulouse,16/10/2019,vjk=bccda9b07bed2664,vide,vide
Développeur Full Stack (H/F),Capgemini,Occitanie,vide,"Occitanie
Capgemini est un leader mondial du conseil, des services informatiques et de la transformation numérique. A la pointe de l’innovation, le Groupe aide ses clients à saisir l’ensemble des opportunités que présentent le cloud, le digital et les plateformes. Fort de 50 ans d’expérience et d’une grande expertise des différents secteurs d’activité, il accompagne les entreprises et organisations dans la réalisation de leurs ambitions, de la définition de leur stratégie à la mise en œuvre de leurs opérations. Pour Capgemini, ce sont les hommes et les femmes qui donnent toute sa valeur à la technologie. Résolument multiculturel, le Groupe compte plus de 200 000 collaborateurs présents dans plus de 40 pays. Il a réalisé un chiffre d'affaires de 13,2 milliards d'euros en 2018.
Plus d’informations sur www.capgemini.com
People matter, results count.
Description de la mission
Vous serez au cœur de l'évolution des nouvelles technologies et participerez à des projets technologiquement avancés pour des clients du secteur de la Défense, de l'Aéronautique, de l’Energie ou du Spatial pour lesquels vous aurez pour mission:

L'analyse de la solution globale sur le plan fonctionnel et de l'architecture,
La conception et le développement autours de technologie Node.js, Springboot, Angular,Javascript et Java, …
La participation à la rédaction du plan de test,
La participation à la définition et à la mise en place de l'environnement d'intégration et de test,
La validation du bon fonctionnement de la solution sur un plan technique et fonctionnel.
Profil
Vous possédez une formation BAC+5 et une ou plusieurs expériences dans l'AIV de segment sol spatial ou en tant que responsable fonctionnel ou technico-fonctionnel. Vous savez évoluer dans un environnement technique complexe, et vous avez des connaissances informatiques en langages de script (shell, python, …). Des connaissances en développement logiciel et base de données sont un plus.
Autonomie, rigueur, maîtrise de l'anglais, capacité rédactionnelle et esprit d'équipe sont des qualités qui vous caractérisent.

Au sein de Capgemini, vous pouvez :
bénéficier du savoir-faire de Capgemini (méthodologies projets, expertises sectorielles …)
mettre en pratique vos acquis sur des projets d'envergure, développer vos connaissances et acquérir de nouvelles compétences techniques, méthodologiques et fonctionnelles
construire votre carrière grâce à notre programme de développement professionnel
il y a 6 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/04/2019,developer,Toulouse,16/10/2019,vjk=eb6f59128385dc07,vide,vide
Stage-Développeur Full Stack H/F_Toulouse,Capgemini,Occitanie,vide,"Occitanie
Stage
Description de l'entreprise
Capgemini est un leader mondial du conseil, des services informatiques et de la transformation numérique. A la pointe de l’innovation, le Groupe aide ses clients à saisir l’ensemble des opportunités que présentent le cloud, le digital et les plateformes. Fort de 50 ans d’expérience et d’une grande expertise des différents secteurs d’activité, il accompagne les entreprises et organisations dans la réalisation de leurs ambitions, de la définition de leur stratégie à la mise en œuvre de leurs opérations. Pour Capgemini, ce sont les hommes et les femmes qui donnent toute sa valeur à la technologie. Résolument multiculturel, le Groupe compte 200 000 collaborateurs présents dans plus de 40 pays. Il a réalisé un chiffre d'affaires de 12,8 milliards d'euros en 2017.

Tu souhaites travailler dans un environnement dynamique et convivial ? Les nouvelles technologies t’intéressent ? Les mots Java, NodeJS, Angular 4, Cordova, JEE, DevOps ne te font pas peur… Alors tu es prêt à nous rejoindre!

Plus d’informations sur www.capgemini.com. People matter, results count.

Description de la mission
Intégré au sein de l’une de nos équipes projets, tu deviendras un véritable acteur de la révolution digitale.
Dans ce contexte, tu participeras à toutes les étapes de la vie du projet, de la conception à l'intégration jusqu'aux échanges avec le client.
Ton environnement technique va du backend au frontend avec différents langages de développement : java, php, net, Angular, Node...

Profil
Développeur dans l'âme, tu as une première expérience réussie en développement logiciel (stages et projets d'école significatifs inclus) et tu veux poursuivre dans cette voie. De plus si tu es à l'aise sur Java, ta place est chez nous !

Une communauté stagiaire t'attend avec un parcours de formation adapté à ton futur environnement de travail. Cerise sur le gâteau , tous nos stages sont proposés en pré-embauche ou pré-alternance!

Tu peux postuler directement en envoyant ta candidature à l'adresse suivante : recrutement.ts.fr@capgemini.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=eb19992bd4bf9746&advn=5890588353020774,vide,stage
Développeur full stack h/f,valoris développement,Seilh (31),vide,"Seilh (31)
Vous développez des programmes professionnels pour notre réseau d’agences en Front-office et Back-office.

Vous créez des sites Vitrines et des sites dynamiques.

Vous travaillez également sur l’évolution des sites existants, les réfections et les mises à jour.

Vous assurez le support des programmes développés en relation directe avec les agences du réseau.

Pour finir, vous serez en charge de mener des projets en tant MOE, déciderez des spécifications techniques et des technologies à utiliser

Vous êtes créatif/ve et vous avez une solide culture Web ?

Vous pouvez travailler en toute indépendance ou en groupe ?

Vous travaillez avec le Framework Laravel, PHP5/7, HTML5, CSS3 et Node JS ?

Vous vous reconnaissez ? Il est donc temps pour vous de postuler !

La connaissance du Framework IONIC &TypeScript serait un plus !
Le monde de la Franchise éveille votre curiosité et vous souhaitez intégrer une PME dynamique et en plein essor ?

Cette offre est faite pour vous !

Valoris développement est le franchiseur de Temporis, le premier réseau d'agences d'emploi en France.

Société de conseils, Valoris Développement est entièrement dédiée à l’accompagnement des agences franchisées et au développement du réseau Temporis.

Pour son service de développement Web, Valoris Développement recherche un développeur Full Stack H/F
Keljob - il y a 8 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/02/2019,developer,Toulouse,16/10/2019,vjk=ffdf0150de3cde64&advn=4672814242719447,vide,vide
