Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Ingénieur Devops/Python / Freelance,QUANTIC,Charenton-le-Pont (94),550 € par mois,"Charenton-le-Pont (94)
Temps plein, Freelance / Indépendant
550 € par mois
Secteur bancaire

Nous recherchons un profil ingénieur Devops/Python ayant un bon background système afin d’intégrer une équipe Bigdata et Industrialisation
Cette équipe prend en charge la mise en place et de l’évolution des plateformes d’industrialisation Linux et de développements de modules systèmes et applicatifs automatisés.
Vous serez en contact avec les équipes de productions applicatives, les équipes infrastructures, l’équipe Cloud.

Profil recherché:
profil devops confirmé
ayant un bon background système
développement PYTHON OBLIGATOIRE
maitrise de linux
Mission;
la mission comporte une partie run et une partie build
Mise en place et gestion des évolutions sur les plateformes Linux
MCO
Pris en charge des développements Python
Design, implémentation et support N2/3 des plateformes
Automatisation des installations et des configurations

Anglais technique à minima
Astreinte à prévoir
Freelance-info - il y a 3 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=475c43845c407a21,vide,freelance
INGENIEUR DEVOPS H/F / Freelance,EXteam,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
OFFRE OUVERTE AUX FREELANCES ET AUX CDI

EXteam est un cabinet de conseil et d’ingénierie digitale spécialisé dans l’étude, le développement et la gestion de projet. Le cabinet, en croissance perpétuelle évolue autour des compétences suivantes : développement, MOA, gestion de projets & organisation des SI.

EXteam accompagne ses différents clients dans le développement de leurs activités et se positionne sur des projets à fortes valeurs ajoutées dans les secteurs de la banque de financement et d’investissement, des assurances, des télécoms, de l’industrie et des services.

La politique des Ressources Humaines d’EXteam s’inscrit dans une démarche de réussite mutuelle à travers la Charte Collaborateurs : 96 pour-cents d’entre eux sont certifiés et ils ont la possibilité chaque année de passer une nouvelle certification en plus de diverses formations techniques et de séances de coaching personnalisées.
EXteam recherche pour l’un de ses clients un(e) CONTRACT MANAGER H/F

Dans le cadre du développement de notre activité, nous recherchons un : Ingenieur devops

Les différentes activités porteront sur :
IaC, IaaS, CaaS, CICD dans le Cloud
Déployer des applicatifs, Superviser, Exploiter des environnements
Maintenir des chaînes CICD
Etre force de proposition sur les choix techniques / tooling
Formations et compétences
Connaissance opérationnelle sur des chaines cicd (design, build, deploy, operate)
Connaissance techniques sur : kubernetes, docker, terraform, ansible, jenkins, services AWS
Connaissance des offres/ technologies/services de cloud public
Connaissance d’outil de log/monitoring/supervision (Dynatrace, ELK )
Bonne connaissance des environnements Linux
Freelance-info - il y a 3 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=b5f6f76d73f5e4b4,vide,cdi
Ingénieur DEVOPS / Freelance,Westhouse Schweiz AG,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
Pour notre client basé en IDF, nous cherchons un ingénieur devops avec minimum 2 ans d’expérience sur linux et ayant déjà intégré azure et openshift. Contact: Marilia Takenaka - m.takenaka@westhouse.ch
Freelance-info - il y a 3 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=c38fd711a7d9bc58,vide,freelance
Que le DevOps soit avec toi ! (H/F),Ovalo,Neuilly-sur-Seine (92),45 000 € - 60 000 € par an,"Neuilly-sur-Seine (92)
CDI
45 000 € - 60 000 € par an
Le DevOps c’est la philosophie qui sourit au monde d’aujourd’hui ! C’est pourquoi, chez Ovalo, nous te proposons de travailler pour l’un de nos clients Grands Comptes en contribuant à la mise en place de sa démarche DevOps.
Envie d’en savoir plus ? De plus amples informations, laisse-moi te donner …
Ce que tu feras concrètement :
Tu instilleras la culture DEVOPS au sein du collectif projet, avec l’appui des coaches DEVOPS
Tu garantiras l’exploitabilité et la fiabilité de l’application
Tu piloteras la fourniture des environnements et leur maintien en conditions opérationnelles dans le temps
Tu automatiseras, fiabiliseras et optimiseras les déploiements (dans l’optique du Continuous Delivery à terme)
Tu administreras les environnements Cloud
Tu industrialiseras les créations/suppressions d'Environnements dans AWS et/ou Azure
Tu feras le Support sur des problématiques techniques rencontrées sur les environnements Cloud AWS et/ou Azure
Tu installeras l'application sur les différents environnements
Tu participeras au RUN du projet
En niveau 3/4 sur la gestion des incidents
En temps réel et en astreinte pendant les périodes de VSR post-MEP
En suivi / pilotage des problèmes
Par la proposition d’actions d’amélioration
Garantir le choix des bonnes solutions PaaS et un paramétrage optimal et exploitable de ces composants
Es-tu fait pour ce poste ?
Tu es un Devops hors norme possédant :
Une très bonne maîtrise des outils GIT, JENKINS, ANSIBLE, NEXUS
De solides connaissances Linux et du scripting
Une pratique de AWS et/ou AZURE et en particulier en mode PaaS
D’ailleurs, tu connais Ovalo?
Lancé en Aout 2015, Ovalo a l’ambition d’être un cabinet de conseil unique en son genre : réactivité, management de proximité, perspectives d’évolutions et de mobilité… Tout est mis en œuvre pour que chaque salarié soit partie intégrante de la réussite de l’entreprise !
Ovalo propose des missions d’expertise à ses consultants : projets durables, enrichissants et challengeants chez des clients grands comptes !
Ovalo encourage l'autonomie et les initiatives : il est offert à toutes et à tous la possibilité et surtout les moyens de prendre part à la vie de l’entreprise, par exemples : en animant des conférences, en participant à la construction de nouvelles offres, en représentant Ovalo à des salons, en participant aux recrutements et aux avant-ventes etc.
Et pourquoi « unique en son genre » ?
5eme au classement Great place to Work en France
Des environnements de travail au top !
Nos belles valeurs : Joie, confiance, partage, expertise
Des déjeuners tous les mois pour échanger sur ta mission
Des team buildings et afterwork pour resserrer les liens
Et surtout une ambiance de folie !
Convaincu à devenir notre prochain Ovalien ?
Si c’est le cas, que la force soit avec toi !
Type d'emploi : CDI
Salaire : 45 000,00€ à 60 000,00€ /an
Expérience:
que le devops soit avec toi ! (h/f) ou similaire: 3 ans (Souhaité)
il y a 3 jours
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=a70e1785ded80c23,vide,cdi
Devops / Freelance,Intuition IT Solutions Ltd.,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
Description de la prestation

En coordination avec l’équipe, assurer le bon fonctionnement de l’infrastructure mondiale d’automatisation des ressources de l’équipe System et Storage.
La gestion du cycle de vie de développement via une méthode scrum.
Participer au développement de nouvelles briques pour automatiser les principales tâches de l’organisation.
assurer aussi le suivi de la maintenance des équipements que vous aurez en charge.
Surveillance et correction des anomalies des plateformes.
Gestion des besoins de projets spécifiques.
Définition et déploiement des nouvelles infrastructures d’un point de vue mondial.
Maintenir à jour et valider les documents relatifs à votre périmètre.
Veille technologique sur les solutions d’automatisation.
Participer au choix de design pour les étapes de test et de déploiement automatisés.

Compétences requises

Environnement anglophone qui nécessite la maitrise de l’anglais à l’oral et à l’écrit.
Expertise dans le domaine de l’automatisation des infrastructures IT.
Maitrise des technologies DevOps comme git, jenkins.
Adoption de la méthode Scrum.
Appétence particulier pour des problématiques techniques complexes dans des environnements variés dans une démarche DevOps.
Expertise des environnements de production à grande échelle de manière automatisée (ansible, python, go ou bien powershell).
Maitrise d’au moins une des technologies container (comme docker, kubernetes, rancher ) est un vrai atout pour le bon déroulement de la prestation.

malvina@intuition-it.com
+44 203 751 3256
Freelance-info - il y a 3 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=52eaa74b8b6f5166,vide,freelance
Consultant DevOps,Valtech,Paris (75),vide,"Paris (75)
Ce que vous allez faire chez nous
Au sein d’une équipe digitale dédiée à un grand compte dans l’univers du luxe, vous êtes administrateur industrialisation et intervenez en transverse sur plusieurs projets.
Vous êtes amené à :
travailler en étroite collaboration avec l’architecte applicatif en place ainsi que les équipes Valtech (chefs de projet, développeurs, analystes & testeurs) ou les agences partenaires ;
comprendre les enjeux et process métiers afin d’adresser les meilleures solutions techniques
mettre en œuvre les outils nécessaires de la chaine d’intégration et de déploiement continue chez nos clients
garantir le maintien en condition opérationnelle de toute la chaîne de développement (et jusqu’à la mise en production)
proposer le meilleur outillage permettant l’automatisation des process, le partage et l’industrialisation du projet
accompagner les équipes dans le changement et les former
… le tout dans une démarche Devops et agile.
Ce que nous recherchons chez vous
Vous justifiez d’une expérience d’au moins 4 ans sur un poste de DevOps ou d’administrateur industrialisation. Doté d’un background technique, vous êtes capables de comprendre à la fois les enjeux techniques et métier. Vous aimez les challenges et le travail en équipe pluridisciplinaire. Vous êtes force de proposition.
Vous faites preuve également des qualités suivantes : capacité de synthèse, rigueur et méthode, bon relationnel, facilité d’adaptation, réactivité, autonomie.
Vous êtes expert, à minima, des outils tels que Bitbucket, Jenkins et maitrisez aussi Jira, Confluence, Sonar …
Une connaissance d’un ou plusieurs des logiciels suivants seraient un plus : Ansible, Elastic, Docker, Kubernetes, AWS, Azure
Un anglais professionnel est requis (échange avec des équipes distribuées).

-
A propos de Valtech
Valtech est une agence digitale mondiale axée sur la transformation des entreprises et l’innovation. Nous révolutionnons continuellement la façon dont nos clients communiquent avec leurs consommateurs. Nous transcendons la fracture numérique en optimisant les plateformes essentielles aux activités, en inventant de nouveaux produits technologiques et en adaptant des parcours omnicanaux pour les consommateurs. Nous sommes des ingénieurs, des programmeurs, des concepteurs et créatifs, des spécialistes du marketing et des innovateurs présents sur 5 continents avec plus de 30 bureaux répartis sur 16 pays différents (Allemagne, Argentine, Australie, Brésil, Canada, Chine, Danemark, États-Unis, France, Inde, Pays-Bas, Singapour, Suède, Suisse, Royaume-Uni et Ukraine).
Si notre expertise est avant tout la technologie, le marketing et la personnalisation de l’expérience, notre passion est quant à elle tournée vers la transformation des enjeux business de nos clients. Convaincus que nous nous différencions grâce à l’adaptation de solutions intégrées orientées client, nous comblons ces attentes en redessinant le parcours client et en mettant en œuvre une solution idéale et totalement connectée.
Réputée pour son engagement en faveur de l’innovation et de l’agilité, Valtech offre des succès sans précédent à ses clients Global 500 tout en optimisant les délais de commercialisation et le retour sur investissement.
Valtech, Where Experiences are Engineered.
il y a 3 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=b5ba0d432f14f4fd,vide,vide
Consultant Cloud & DevOps - H/F,CARBON IT,Neuilly-sur-Seine (92),55 000 € par an,"Neuilly-sur-Seine (92)
CDI
55 000 € par an
Aws / Terraform / Kubernetes / Ansible / Python
Administrateur cloud / CDI / Environ 55k€ / 3 - 6 ans / Neuilly-sur-Seine

Le poste
Dans le cadre du développement d’une plateforme Cloud ambitieuse, vous accompagnerez les équipes dans la conception, la cohérence et la réalisation des architectures Cloud mises en place dans le cadre des différents projets métiers. Vous maîtrisez plusieurs compétences parmi : - Les concepts et frameworks de développement Cloud Natif - L’écosystème de providers Cloud et les techno associés (AWS, Kubernetes) - L’automatisation d’infrastructure as code (Terraform, CloudFormation) - Les technologies et méthodes CI/CD - Les langages et frameworks de développement et scripting (javascript, python, shell) - Les systèmes applicatifs distribués et les environnements orientés API et événements - Les outils de tests automatisés Ce poste vous fait envie mais vous vous sentez un peu junior ? - Si vous avez de bonnes bases et une envie d’en découdre - Nous pouvons vous aider à atteindre cette cible - Grâce à un programme de montée en compétences structuré
Les responsabilités
Concevoir et proposer des solutions adaptées aux besoins des équipes de développement
Assurer l’intégration dans les architectures cibles : configurer les plateformes, automatiser les architectures, définir les accès aux ressources et optimiser celles-ci
Travailler sur la migration des applications vers le Cloud AWS
Participer à l’élaboration de solutions et leurs optimisations
Pourquoi venir chez nous?
Nous mettons de nombreux dispositifs de montée en compétence à votre disposition : ateliers, sessions de coaching, mooc, conférences, soirées code... avec le support permanent de nos formateurs. Chaque mois nous organisons plusieurs types d’évènements afin que vous puissiez cibler ceux qui vous intéressent le plus, et contribuer ainsi activement à la vie de la communauté Carbon. Si vous souhaitez aller plus loin, vous pourrez participer à l’animation et à la formation, voire encore mieux, à la création de contenu (article, mooc, talk, atelier, module de formation…).
ChooseYourBoss - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,devops,Paris,14/10/2019,vjk=9d03c95ea8269900&advn=4190676325902957,vide,cdi
ingénieur informatique DEVOPS - IVRY SUR SEINE,AGILICIO,Ivry-sur-Seine (94),vide,"Ivry-sur-Seine (94)
Dans le cadre d’une intégration définitive chez l’un de nos clients grands comptes, nous sommes à la recherche d’un Ingénieur Devops.

Vous aurez mission :
Prendre en main la plateforme Cloud Azure et participer à son maintien en conditions opérationnelles, en collaboration avec les développeurs,
Industrialiser les processus IT, notamment les étapes de packaging, de déploiement et de supervision,
Préconiser et mettre en uvre des solutions permettant d’assurer la disponibilité de notre plateforme conformément à nos SLA,
Assurer le maintien en condition opérationnelle de la plateforme M-Commerce / Datahub / API,
Participer en phase amont des projets à l’évolution de notre architecture Cloud et Privée,
Assurer la gestion de notre infrastructure système et réseau, en relation avec nos équipes internes et prestataires externes,
Apporter votre expertise lors de l’intégration des solutions Métiers, dans leur infrastructure Cloud ou On Premise.

De formation Bac + 5 en informatique, vous avez 5 ans d’expérience à un poste similaire d’ingénieur(e) devops et avez une bonne connaissance de l’ensemble des couches du SI et notamment avec les problématiques de développement et d’API.

Vous maitrisez l’offre Microsoft AZURE ainsi que les concepts Cloud / DevOps et de la Culture Agile.

Vous êtes rodé aux architectures et solutions OpenSource (Redhat) et êtes passionné d’innovation et capable d’appréhender rapidement des nouvelles technologies.
carriere-info - il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,devops,Paris,14/10/2019,vjk=e24dac0462917a10&advn=2715648309700515,vide,vide
architecte informatique TECHNIQUE CLOUD/DEVOPS - IVRY SUR SE...,AGILICIO,Ivry-sur-Seine (94),72 000 € par an,"Ivry-sur-Seine (94)
72 000 € par an
Dans le cadre d’une intégration définitive chez l’un de nos clients grands comptes, nous sommes à la recherche d’un Responsable des Architecture techniques et fonctionnelles

Vous aurez mission :
Définir l’architecture Technique des solutions/Socles, notamment sur les axes d’intégration, d’infrastructure et d’opération,
Valider le développement et déploiement des services communs transverses Cloud pour les applications portées dans Azure,
Contrôler les PV techniques (rapports Checkmarx, Sonar, ) et les documents d’architecture (DAT, ),
Alimenter le cadre d’architecture avec les patterns, bonnes pratiques et standards,
Identifier, définir et réaliser les composants réutilisables, les fait documenter puis cataloguer,
Réaliser ou Contribuer aux études d’opportunité sur des solutions transverses,
Coordonner la relation technique entre les partenaires Microsoft, Red Hat et l’intégrateur,
Former et faire monter en compétences les équipes techniques sur ce chantier de transformation digitale,
Tenir à jour la cartographie technique (Infra & Réseaux, Applicative, Flux).
De formation d’ingénieur(e) en informatique, Bac + 5, vous avez au moins 10 ans d’expérience à un poste d’Architecte Technique généraliste avec de bonnes connaissances en Architecture logicielle.

Vous maîtrisez l’offre Microsoft AZURE et Red Hat et avez une très bonne maîtrise des concepts Cloud / DevOps et de la Culture Agile. Vous êtes rodé aux architectures et solutions Open Source.

Idéalement vous avez une connaissance du monde du Retail et de la grande distribution.
carriere-info - il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,devops,Paris,14/10/2019,vjk=7d65219914419421&advn=2715648309700515,vide,vide
Ingénieur DevOps (H/F),Softeam Finance,Paris (75),vide,"Paris (75)
Envie de rejoindre une entreprise à l’écoute de vos idées et qui désire vous faire progresser ? Envie de participer au développement de communautés techniques et pourquoi pas, d’animer des conférences, des formations pour partager et enrichir vos connaissances ? REJOIGNEZ-NOUS !
CE QUE NOUS RECHERCHONS
SOFTEAM Finance recherche un(e) Ingénieur DevOps !
CE QUE NOUS ATTENDONS DE VOUS
Mettre en place une solution d’automatisation de déploiement
Assurer le provisioning d’environnement pré-prod via le Cloud
Partager les bonnes pratiques DevOps et Intégration Continue au sein de l’équipe
Contribuer à l’évolution des systèmes et outils en place.
VOUS DEVEZ
Avoir une expérience de 4 ans minimum
Maitriser : Ansible, Rundeck ou Puppet
Parler anglais couramment
CE QUE NOUS VOUS OFFRONS
Un accompagnement de proximité
Un plan de carrière personnalisé (Expertise technique, management, MOA, gestion de projet…)
Un épanouissement professionnel au travers de formations/certifications, de partage de connaissances (communautés techniques, Devoxx, Agile tour)
eFinancialCareers.fr - il y a 6 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,devops,Paris,14/10/2019,vjk=4aec6d8a056cc193,vide,vide
ingénieur informatique Système Devops,UCC EXPERTS,Paris (75),vide,"Paris (75)
Nous recherchons un Ingénieur Système Devops expérimenté pour renforcer notre équipe existante

Votre mission :
Vous êtes garant(e) du bon fonctionnement de l’infrastructure (serveurs, réseau, bases de données, sécurité), et des différents environnements SI et Telecom (dev, demo, recette, preprod, prod)

Vous réalisez les projets techniques d’infrastructure :
o Migration vers le Cloud
o Généralisation des approches Devops
o Mise en place des chantiers de Sécurité (SIEM, SOC, )
o Réduction de la dette technique
Vous traitez les incidents, participez aux astreintes, et capitalisez sur nos problèmes afin s’optimiser la qualité de service (QoS)
Vous êtes dans une logique d’amélioration continue et participez ainsi à l’optimisation de notre infrastructure (performance, monitoring, veille techno, réduction de dette technique, documentation, process )

De formation Bac + 5, vous justifiez d’une expérience de 5 ans minimum dans un poste similaire, idéalement sur des environnements à très forte contrainte.

Votre univers technologique ressemble à celui-ci :
Systèmes : Environ 90 de Linux (Debian), 10 de Windows Servers
DNS : PowerDNS, Bind
Virtualisation : Citrix XenServer, VMware
SGBD : SQL Server, MySQL/MariaDB, MongoDB, Redis, Couchbase, ElasticSearch
Web : Apache, Nginx, .Net/IIS, Varnish
Applicatif : Tomcat, Jboss, Java
Message Queuing : RabbitMQ, ActiveMQ, Fluentd
Automation/Industrialisation : Ansible, Terraform, Rudder
Monitoring : Nagios, Centreon, Zabbix, Cacti, LibreNMS
Scripting : Bash, Perl, PHP, Python
Stockage : SAN Nexanta
Others : Rundeck, Jenkins, proftpd, etc.

Et vous connaissez :
Cloud public AWS, GCP, AZURE, OVH
Network : NAT, PAD, tcpdump, traceroute
Conteneurisation (Docker)
Vous avez de bonnes qualités d’analyse, êtes méthodique, et doté d’un bon sens du relationnel
Vous avez de bonnes capacités rédactionnelles, et un bon esprit de synthèse
Vous savez gérer les priorités et respecter les délais
Vous aimez travailler en équipe, dans un environnement riche avec de nombreuses équipes transversales

Vous avez un goût prononcé pour l’amélioration continue, et une culture Devops

Vous êtes : Passionné(e), Rigoureux (se), Curieux (se), Pragmatique, Force de proposition, Ouvert(e) d’esprit, Communiquant(e), Transparent(e), Bienveillant(e).
Votre anglais est courant
Vous êtes motivé(e) pour intégrer une équipe dynamique qui poursuit un projet ambitieux et souhaitez contribuer à l’expansion de notre réseau de services : rejoignez-nous !
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,devops,Paris,14/10/2019,vjk=40b996cece293d94,vide,vide
ingénieur informatique Système / DevOPs / Cloud Azure H/F,CONSORT FRANCE,Clichy (92),65 000 € par an,"Clichy (92)
65 000 € par an
Ici, on Innove
CONSORT NT ( 2 450 collaborateurs 172 M de CA en 2018) est une ESN (Entreprise de Services du Numérique) spécialisée dans l’intégration et l’infogérance de systèmes et d’infrastructures informatiques. Nous plaçons l’innovation technologique et opérationnelle au cur de nos offres et de nos projets.
Dans un monde où la qualité du service rendu est clé, les Hommes et les Femmes de Consort NT sont notre plus grande richesse : qualité de l’encadrement, suivi personnalisé de chaque collaborateur, opportunité d’entreprendre, perspectives d’évolution...
Ici, vous êtes précieux .
Ici, vous allez grandir et nous aussi.

Nous recherchons pour notre client grands comptes du secteur de l’industrie, un Ingénieur Système / DevOPs / Cloud Azure H/F

Votre mission, si vous l’acceptez sera :
Définition d’architecture dans le cadre du déploiement de solutions hébergées sur le Cloud
Mise en uvre de la Solution
Conseil sur l’optimisation des différentes briques de ces solutions
Support N2 lors de la phase de déploiement
Vous serez le référent de la production sur les solutions Cloud, Big Data & Intégration continue.
Vous interviendrez en relation avec les équipes Architectures et Développement pour la mise en place des solutions.
Vous devrez mettre en place des procédures d’exploitation des solutions avec l’équipe Exploitation & Monitoring (remonté d’alarmes, résolutions).

Vous êtes reconnu pour vos compétences en :
Système: Linux / Ubuntu / CentOS(+ évidement windows)
Cloud: Azure, Cloudera
Big Data: Elastic Search, Kubernetes, Cloudera
Intégration Continue: Ansible, Kubernetes ( + Docker) ?
Alors cette mission est faite pour vous ! rencontrons nous !!!
carriere-info - il y a 10 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,devops,Paris,14/10/2019,vjk=08677d2f7729b261,vide,vide
INGÉNIEUR SYSTÈME LINUX /DEVOPS (H/F),2S 2I Solutions & Services,Paris (75),vide,"Paris (75)
2S2I est une ESN à taille humaine avec un management de proximité, une culture et des valeurs qui inscrivent nos collaborateurs au cur de son développement.

Avec le renouveau de l’entreprise en 2016, 2S2I continue sa croissance et, à tous les niveaux, nous avons à cur le bien-être de nos collaborateurs et la réussite de nos projets. Grâce à nos consultants et experts, répartis sur toute la France, nous offrons, depuis plus de 10 ans, à nos clients, grands comptes à dimension nationale ou internationale, des services d’excellence dans le secteur du numérique (conseil métier/MOA, ingénierie applicative, gestion des infrastructures et management de l’information/data intelligence). Nos secteurs d’intervention sont variés (Industrie, Energie, Transports, Distribution, Edition de logiciels ou Secteur public), avec une expertise qui reste dominante dans le secteur Banque, Finance et Assurance.

Aujourd’hui, 2S2I, ce sont :
4 agences en France (Paris, Lyon, Aix en Provence et Montpellier) et 2 à l’étranger (Luxembourg et Tunisie)
120 collaborateurs
48 recrutements en 2018 et 60 à venir en 2019
1 spécialisation dans le domaine Banque Finance Assurances
1 seul esprit 2s2i : Excellence, Talents, Proximité, Convivialité
De nombreux talents sont déjà venus rejoindre notre équipe, pour une vision différente, des opportunités de carrière et des projets innovants. Pourquoi pas vous!?... Venez écrire l’histoire d’une entreprise, experte des SI à dimension humaine.

Mission

Toujours en recherche de nouveaux talents, nous souhaiterions intégrer un Ingénieur Système Linux Redhat (H/F) au sein de nos équipes pour l’un de nos clients.

Les principales tâches à réaliser sont les suivantes :
Contribuer à la réalisation de nouveaux projets spécifiques que Redhat ou pour l’entreprises en collaboration avec les différents intervenants (infrastructures, applicatifs )
Validation technique des solutions mises en place
Suivi et mise en place des environnements et évolutions
Rédaction ou mise à jour des documentations
Définition des standards et suivi des référentiels techniques
Assistance aux équipes et support technique N1 à N3
Profil

Diplômé(e) minimum Bac+2/3, vous avez une expérience de 3 an minimum sur un poste similaire. Une bonne maîtrise des systèmes Linux est indispensable. La connaissance de vmware, cloud, Ansible et Kubernetes est un impératif.

Vous êtes dynamique, rigoureux (se) et force de propositions. Vous avez un bon relationnel et savez travailler efficacement en équipe. Un esprit analytique et de bonnes capacités rédactionnelles vous permettront de réussir sur ce poste.

A compétences égales, tous nos postes sont accessibles aux personnes en situation de handicap.

Ce que nous offrons aux collaborateurs 2s2i :
Un management alliant proximité et convivialité
Une entreprise engagée
Une carrière professionnelle et un programme de formation personnalisés
Des activités extra-professionnelles
Un accompagnement en cas de changement de domicile
Des primes de cooptation pour participer à la croissance du groupe
Des offres privilégiées ou bons d’achat pour vos vacances et vos loisirs
Vous partagez nos valeurs et cherchez une entreprise qui saura reconnaître la vôtre? Contactez-nous sans plus attendre et rencontrons-nous pour une future collaboration!
carriere-info - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,devops,Paris,14/10/2019,vjk=961c0780e235f555,vide,vide
Devops F/H,METSYS,Paris 9e (75),vide,"Paris 9e (75)
CDI
Fonctions et responsabilités :
Maintenir et améliorer la plateforme Cloud basée sur Microsoft Azure (Iaas et Paas)

Collaborer avec les développeurs des équipes Feature pour s’assurer que les exigences de livraison continue sont respectées

Assurer la disponibilité, les performances et l’efficacité des services grâce à une amélioration des CI/CD et de la surveillance.

Participer et parfois diriger la conception et l’analyse de l’infrastructure pour la performance technique/financière

Mettre en œuvre et documenter les solutions d’automatisation. Adopter et partager les meilleures pratiques

Soutenir le développement des équipes Feature pour la résolution des pannes et des incidents.

Profil recherché Scope technique :
Microsoft Azure : Service Bus / Event Grid / Functions / Logic Apps / API Management / Data Factory

Powershell / . NET

Modèle ARM / Ansible / AWX

Azure Devops / Git / Poulpe

Jira / Confluence / Mou

Azure Monitor / Log Analytics / Application Insights

Sélénium / Forme physique / Cyprès

Nutanix / Vmware

Compétences et expérience souhaitées

Expérience de l’automatisation et du script (Powershell, Bash, Python, Yaml )

Expérience de la fourniture de systèmes Cloud d’assistance à la production, axés sur la haute disponibilité

Connaissance de la mise en œuvre et des pratiques exemplaires de Devops (p. ex., Agile, procédures opérationnelles, intervention d’urgence)

Bonne compréhension des fournisseurs de plateformes Cloud (p. ex., Azure, AWS, GCP) et des technologies/concepts (p. ex., Serverless, Paas, CI/CD, )

Expérience de l’utilisation intensive de la surveillance, de l’enregistrement, des mesures et des alertes (p. ex., Datadog, ELK, Prometheus, Grafana, Opsgenie )

Connaissance de la gestion et de l’orchestration des configurations. (p. ex., ansible, puppet…)
Entreprise Entreprise de services du numérique, METSYS, se positionne sur le marché comme un intégrateur de solutions d’infrastructure à forte valeur ajoutée.

Partenaire des plus grands éditeurs et constructeurs, METSYS conseille ses clients tout au long de leurs projets, de la phase de conception à la phase de réalisation ou même de support.

Partenaire Gold de Microsoft, nos consultants œuvrent quotidiennement sur l’ensemble des solutions de l’éditeur. La reconnaissance de leur niveau d’expertise se traduit par l’obtention de multiples certifications et même des titres de Microsoft P-Seller ou encore Microsoft Valuable Professional.

Fort de plus de 200 collaborateurs implantés sur l’ensemble du territoire national (Paris, Rennes, Lille, Lyon, Toulouse), nous avons réalisé en 2018 un chiffre d’affaires de 27,8 M€. Avec une croissance organique maitrisée, nous avons été élus Champion de la Croissance à plusieurs reprises.

Nous intervenons sur des projets d’envergure pour des clients grands comptes sur les secteurs d’activités Banque/Finance/Assurance, Industrie et Services.
Apec.fr - il y a 3 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Paris,14/10/2019,vjk=bcac3645fa402d05,vide,cdi
