Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Cursus bi-diplômant avec l'Ecole navale H/F,Marine Nationale,France,vide,"France
Missions
Les étudiants des six écoles partenaires de l’Ecole navale : Ecole Centrale de Nantes, Ecole Nationale Supérieure des Arts et Métiers, ENSTA Brest, ENSTA ParisTech, IMT Atlantique, ISAE-Supaéro ont la possibilité de postuler pour un recrutement en cursus
double-diplôme à l’Ecole navale, sous réserve d’avoir validé leurs 2 premières années et d’être sélectionnés par leur établissement d’origine.

Cela leur permet, sous réserve de validation de leur scolarité, d’obtenir un double diplôme d’ingénieur et de commencer leur carrière professionnelle comme officier de marine soit au sein de la filière «conduite des opérations » (C.OPS) soit au sein de la filière « énergie-propulsion » (ENPRO).

Pour la filière « conduite des opérations » (C.OPS) :
L’officier de la spécialité « conduite des opérations» (C.OPS) encadre les équipes chargées de la navigation et de la mise en œuvre des systèmes d’armes du bâtiment. Il conduit des opérations maritimes complexes telles que la recherche de sous-marins, la défense d’un groupe de navires contre une menace aérienne, la recherche de trafics illicites ou encore la lutte contre la piraterie. Au cœur des missions maritimes, il occupe des fonctions de chef de quart en passerelle à bord des différents navires. Cadre polyvalent par excellence, cet officier occupe des fonctions de chef de service et à terme, après un parcours qualifiant, de commandement à la mer.

Pour la filière « énergie-propulsion » (ENPRO) :
L’officier de la spécialité « énergie-propulsion » (ENPRO) encadre des équipes responsables de la conduite et de la maintenance des installations de propulsion, et de la production d’énergie d’un navire ou d’un sous-marin. Il peut également encadrer des équipes techniques à terre dans le domaine du soutien des navires et des installations terrestres de la marine. Chef d’équipe, il est également responsable de la sécurité et de la prévention des incendies et coordonne les travaux lors des périodes d’entretien ou de maintien en condition opérationnelle du navire. Ingénieur machine, il est le conseiller du commandant en matière de sécurité et peut également servir dans les unités à terre de la marine. Au cœur des missions maritimes, il occupe des fonctions de chef de quart en poste de commandement machines à bord des différents navires. Cadre polyvalent par excellence, cet officier occupe des fonctions de chef de service et à terme, de commandement.

Pendant leur scolarité à l’Ecole navale, ils sont totalement intégrés aux promotions, et ont accès aux mêmes cursus et spécialités.

Durée
Deux ans de formation à l’Ecole Navale dont 5 mois de mission Jeanne d’Arc.

Contrat initial de 8 ans à l’issue de la scolarité, renouvelable.

La carrière peut se poursuivre jusqu’à 20 années de service. Il est également possible d’accéder au statut d’officier de carrière.

Formation

Première année :
Après un premier semestre avec les élèves-officiers de première année de l’Ecole navale qui leur permet notamment de s’initier aux rudiments de la navigation sur bâtiment militaire, ils basculent avec les élèves-officiers de deuxième année de l’Ecole navale pour suivre le deuxième semestre en choisissant une voie d’approfondissement (Energétique, Signal et acoustique, Mécanique ou Informatique).

Pendant le premier semestre, les étudiants ont le statut de volontaire aspirant. Ce statut, très souple, leur permet notamment de changer d’avis. Ainsi, ils peuvent quitter quand ils le souhaitent, choisir de ne valider qu’un semestre, et revenir dans leur école d’origine. A l’issue d’une année de formation, s’ils sont déterminés à poursuivre et ont validé les modules requis, ils signent alors un engagement à servir d’une durée de 8 ans en qualité d’officier sous contrat.

Deuxième année :
Le premier semestre est dédié au stage de fin d’études qui doit être codirigé par leur école de provenance.

Le deuxième semestre est consacré à la campagne d’application des officiers de marine (mission Jeanne d’Arc), et se déroule à la mer, en mission sur un porte-hélicoptères amphibie.

En fin de cette deuxième année, ils sont orientés, comme les officiers de carrière, dans une spécialité, en fonction de leurs appétences et de leurs aptitudes (énergie surface, nucléaire, détection, lutte sous la mer, artillerie-missile, Systèmes d’Information et de Communication).

Durée du contrat
8 ans

Statut
Poste sous-statut militaire

Conditions pour postuler

Etudiants de 2ème année des écoles d’ingénieur partenaires:
Ecole Centrale de Nantes ;
Ecole Nationale Supérieure des Arts et métiers ;
ENSTA Brest ;
ENSTA ParisTech ;
ISAE-Supaéro ;
IMT Atlantique.
Les étudiants de deuxième année d’école d’ingénieur transmettent leurs CV, lettre de recommandation de leur école, et lettre de motivation en réponse à l’offre sur le site etremarin.fr avant le
lundi 06 janvier 2020. Si leur dossier est retenu, ils sont alors convoqués pour passer un examen médical et des épreuves de sélection. Elles comprendront au minimum un entretien avec un jury, des tests psychotechniques et de personnalité, un entretien avec un psychologue de la Marine nationale et des épreuves sportives. Les étudiants ayant un score TOEIC inférieur à 785 passeront également un test d’anglais.

Être de nationalité française
Être physiquement et médicalement apte
Avoir accompli sa Journée Défense et Citoyenneté (ex JAPD)
Bac +3 et plus
Le parcours de recrutement
Inscription au concours
Passage du concours
Tests d'aptitudes
Formations militaire et métier
Affectation en unité
il y a 14 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,BI,Nantes,18/10/2019,vjk=2a863127adfe31a9&advn=2411277224089067,vide,stage
Stage-Consultant BI H/F-Nantes,Capgemini,Pays de la Loire,vide,"Pays de la Loire
Stage
Description de l'entreprise
Capgemini, c'est un environnement de travail dynamique et convivial où les collaborateurs se retrouvent chaque jour avec une envie commune : la satisfaction de leur client et surtout des clients de leur client !
Au sein d'une équipe projet et dans un environnement Agile Scrum, tu prendras part à l'intégration technique d'une solution répondant aux besoins fonctionnels de nos clients.

Description de la mission
Au sein des équipes BI, tu interviendras auprès d'un grand groupe bancaire. Tes missions seront les suivantes :
Analyser la solution globale sur le plan fonctionnel et architectural
Modéliser et réaliser l'expertise technique et le génie logiciel autour de l'univers BI
Participer à la mise en place de l’environnement d’intégration et de test
Contribuer au support technique sur les enjeux de livraisons du produit
Améliorer les processus dans un environnement Agile/Devops

Profil

De Bac+3 à 5 en informatique, tu :
As une première approche des technologies BI (Informatica, Talend, Cognos, ...)
Apprécies le travail en équipe et les défis
As un excellent relationnel

Tu participeras à la conception de solutions innovantes en BI adaptées aux enjeux de demain et au développement du Big Data de grands comptes bancaires. Il s’agit d’un stage de pré-embauche.

Pour postuler : recrutement.ts.fr@capgemini.com
il y a 18 jours
- Continuer pour postuler
Signaler cette offre d'emploi",30/09/2019,BI,Nantes,18/10/2019,vjk=1fd1c84b987b1643,vide,stage
consultant informatique BI - Nantes - F / H,TECH VALLEY,Nantes (44),vide,"Nantes (44)
TECH VALLEY est une société de Consulting en Systèmes d’Informations, et d’Expertise en ingénierie informatique, constituée d’une équipe de consultants, d’ingénieurs, et d’experts.
Nous mettons en avant une vision fédératrice de la qualité des SI : robustesse, efficacité, dimensionnement, sécurité, performance, évolutivité, conformité, optimisation.
Nous intervenons au national dans l’accompagnement des Grands Comptes et des ETI secteurs industrie, médical, telecom, finance, énergie, sur la transition de l’industrialisation des systèmes d’informations, principalement sur les architectures fonctionnelles, les process de développement et intégration, la Qualité et sécurité des systèmes d’informations, la fiabilité et les performances, ainsi que sur les architectures techniques et opérationnelles, les process de production et changement.
Le siège de la société se situe à Perpignan Tecnosud, nos agences couvrent nos interventions à Toulouse, Bordeaux, Nantes, Lille, Paris, Lyon, Montpellier, Aix, Sophia Antipolis.

Intitulé du poste : Consultant BI

Site : Nantes

Postes ouverts au recrutement :
. Consultants Business Intelligence

Vos compétences :
. ETL parmi : AB Initio, Axway, Genio, Informatica, ODI (Oracle Data Integrator), Sunopsis, TALEND, TIBCO
. Restitution parmi : BI PUBLISHER, Japer Soft, SAP BW
. Solution BI parmi : Hyperion, MicroStrategy, Netezza, OBIEE (Oracle Business Intelligence), Pentaho, SAP BO (business Objects), SAS, MS BI (SSAS SSRS SSIS), SpotFire
. Bases de données, SQL

Votre expérience, votre sens du service, votre goût du travail en équipe et vos qualités relationnelles font partie de vos atouts, rejoignez la team TECH VALLEY !

TECH VALLEY - La source numérique - France
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=642f1debf4b6d365,vide,vide
Développeur(se) décisionnel - Business Intelligence,ALGAM,Pays de la Loire,vide,"Pays de la Loire
CDI
Notre entreprise est leader de la distribution d’instruments de musique et de matériel audio en France, fabricant des guitares Lâg et des pianos Pleyel, créateur de l’Algam Webstore, avec un développement international en Europe, au Maghreb et en Chine.


Afin d’enrichir notre équipe informatique, qui compte actuellement une dizaine de personnes, nous recherchons un(e) :

Développeur en informatique décisionnelle


Rattaché(e) au Directeur Informatique et en collaboration avec le Chef de projet décisionnel vous participez aux projets relatifs à l’informatique décisionnelle de l’entreprise.


Vos principales missions :

Analyse des besoins des clients internes,

Mise au point de la solution informatique : développement de traitements d’extraction et de transformation de données,

Gestion de la restitution des données,

Réalisation de la recette technique et fonctionnelle,

Paramétrage, réalisation des évolutions, maintenance des solutions,

Vérification de la cohérence et de la fiabilité de la base de données.


Nous attendons aussi toutes vos initiatives et idées nouvelles !
PROFIL RECHERCHÉ
Fort(e) d’une expérience d’au moins 3 ans sur un poste similaire ou jeune diplômé(e) motivé(e), vous êtes doté(e) d’un excellent relationnel et de grandes qualités d’écoute. Rigoureux(se) et autonome, vous faites preuve d’un réel sens du travail en équipe.

Les bases de données (MSSQL, MySQL…), les langages (SQL, MDX, HTML), les outils d’extraction et de transformation de données (idéalement Talend) n’ont aucun secret pour vous !

Vous connaissez également les outils de conception et restitution de l’information décisionnelle et de reporting (BIDS, SSRS).
Des notions d’outils de conception cubes (SSAS) et langages Javascript et Java seraient un avantage.

Vous avez déjà travaillé sur un ERP (idéalement Divalto). Votre anglais technique est opérationnel et vous maitrisez les outils bureautiques (Excel).


Vous avez envie de rejoindre une entreprise conviviale et dynamique qui vous offre un poste, en CDI, sans déplacement, sur un site privilégié à quelques minutes de Nantes ?

Vous souhaitez entrer dans une belle et grande famille passionnée de musique et de technologie ?


Contactez-nous très vite via l’adresse suivante : recrutement@algam.net
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=8ec2d76251327004,vide,cdi
Stage : Consultant Business Intelligence (H/F),CGI,Loire-Atlantique,vide,"Loire-Atlantique
Stage
Emploi Accessible Travailleur Handicapé RQTH Stage Consultant
Mission
Stage : Consultant Business Intelligence (H/F)

Description de poste
Envie de travailler dans une agence dynamique, qui allie expertise technique et métier ?
Votre profil nous intéresse !
Notre agence de Nantes (700 personnes) poursuit son développement et dans le cadre de sa campagne de stage recrute plusieurs Consultants en Business Intelligence.

Nous disposons d’un pôle Business Intelligence & Information Management de plus de 50 consultants, experts et ingénieurs dans l’Ouest, avec une stratégie claire sur le développement d’offres à valeur ajoutée pour nos clients pour les aider à gérer les données au sein de l’Entreprise.
Vous êtes amené(e) à appréhender le métier de consultant en Business Intelligence autour de la mise en place d’un système d’aide à la décision mis à disposition de la direction d’une entreprise.

Fonctions et responsabilités
Sous la responsabilité d'un Chef de Projet, vous intervenez sur les missions suivantes:

Appréhension du contexte et du cadre méthodologique adaptés au projet
Participation à :
La modélisation des processus
La conception du système décisionnel
La rédaction des spécifications, procédures et manuels utilisateurs
La recette et assister les utilisateurs

Qualités requises pour réussir dans ce rôle
Etudiant(e) en école d’ingénieur ou issu(e) d’une filière universitaire
Connaissance des principes de l’informatique décisionnelle
Connaissances de base en développement java ou web seraient un plus
Autonomie, écoute, esprit critique et constructif, dynamisme
Anglais technique

Donnez un élan à votre carrière.

Le secteur des technologies de l’information (TI) connaît une période extraordinaire. La transformation numérique des organisations continue de s’accélérer, et CGI est au premier plan de ce changement. Nous accompagnons nos clients dans leur démarche numérique et offrons à nos professionnels des opportunités de carrière stimulantes.

La réussite de CGI repose sur le talent et l’engagement de nos professionnels. Ensemble, nous relevons les défis et partageons les bénéfices issus de la croissance de notre entreprise. Cette approche renforce notre culture d’actionnaire-propriétaire ainsi, tous nos professionnels bénéficient de la valeur que nous créons collectivement.

Joignez-vous à nous pour prendre part à la croissance de l’une des plus importantes entreprises indépendantes de services en technologies de l’information (TI) et en gestion des processus d’affaires au monde.

Pour en savoir davantage à propos de CGI : www.cgi.com.

Les candidatures non sollicitées provenant de cabinets de recrutement ne seront pas retenues.

CGI favorise l’équité en matière d’emploi.

Informations complémentaires
French
Missionhandicap.com - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",13/10/2019,BI,Nantes,18/10/2019,vjk=3cd6c13fbf1ed4c3,vide,stage
consultant informatique Décisionnel Power BI (H/F),SAPIENSCONSULTING.FR,Nantes (44),38 000 € - 42 000 € par an,"Nantes (44)
38 000 € - 42 000 € par an
NOTRE ENTREPRISE :
Créé en 2003, SAPIENS est une société de conseil et d’expertise spécialisée dans la transformation IT. Nous intervenons essentiellement auprès de clients grands comptes, au sein de secteurs d’activité diversifiés (Banque/Finance de marché, Industrie, médias, PME, etc.).
Avec plus de 110 consultants et plusieurs implantations géographiques (France & International), nous proposons différents types de prestations informatiques !

VOTRE MISSION :
Dans le cadre d’un renforcement d’équipe sur le projet d’un de nos clients, nous recherchons un Consultant Décisionnel avec une expérience orientée Power BI. Vous serez en charge de la création de rapports analytiques Power BI visant à décrire les performances de notre client et à aider la prise de décisions et la mise en place d’actions, en interne et face aux clients. Vous interviendrez également sur la refonte et l’optimisation des rapports existants et à venir.

Vos missions principales :
Gestion de la relation client
Analyse de l’existant sur Power BI
Proposition de solutions d’optimisation des performances
Rédaction de livrables
Conseil du client sur les futurs chantiers à mener
Optimisation de la conception des plusieurs rapports ultérieurs
Montée en compétence d’un développeur Junior

VOTRE PROFIL :
Diplômé en informatique, vous justifiez d’une expérience professionnelle de 5 ans minimum avec plusieurs projets menés à bien en conception et mis en uvre de data-visualisation sur l’outil de l’outil Power BI Desktop et Power BI Report Server.

Compétences requises :
Très forte connaissance en POWER BI Desktop et POWER BI Report Server
Très bon niveau en SQL dans un but d’optimisation des performances
Une posture orientée client
De bonnes qualités techniques & relationnelles

Vous êtes à l’aise avec les technologies :
Power BI Desktop, Power BI Report Server
SQL Server, SSIS
SQL
Méthodes Agiles

Vous avez le souci de la qualité et de l’amélioration continue des services proposés aux utilisateurs. Autonomie, rigueur, pragmatisme, dynamisme, adaptabilité, sociabilité relationnelle, sont autant de qualités humaines qui vous permettront de mener à bien vos différentes missions.
carriere-info - il y a 13 jours
- Continuer pour postuler
Signaler cette offre d'emploi",05/10/2019,BI,Nantes,18/10/2019,vjk=b10a325b665e50b0,vide,vide
Consultant SAP BI / BW - Nantes H/F,Red Commerce,Nantes (44),vide,"Nantes (44)
CDI
Pour accompagner la forte croissance de notre client, Red SAP solutions recherche des consultant(e)s spécialisés sur SAP BW.
Vous êtes impliqué à l'ensemble des phases du projet : depuis le recueil des besoins auprès des utilisateurs, la rédaction du cahier des charges et des spécifications, jusqu'au paramétrage, au déploiement et à la formation des utilisateurs.
Notre client est un acteur majeur sur SAP reconnu au niveau mondial en pleine croissance. Le rejoindre vous ouvrira les portes vers :
Un large réseau d'experts SAP et une culture internationale
Un accès à des méthodologies performantes et reconnues au niveau mondial
Une opportunité unique de travailler sur les dernières technologies
Des opportunités d'évolution rapide
Des formations continues
Profil recherché
Vous justifiez d'une expérience d'au moins 1 an en qualité de consultant SAP BW acquise auprès d'une société de conseil ou d'un client final
Qualités requises :
Vous appréciez travailler en mode projet au sein d'équipe pluridisciplinaires.
Bonnes capacités relationnelles et rédactionnelles demandées.
Vous avez un niveau d'anglais professionnel
Vos qualités relationnelles et votre goût de l'innovation seront la garantie de votre succès et de votre évolution au sein de notre client.
Rémunération : Package dans la fourchette du marché
Si vous recherchez une entreprise se souciant de ses collaborateurs et proposant d'excellentes opportunités en interne, postulez dès à présent en nous faisant parvenir votre candidature.
Par ailleurs, vous pouvez transmettre cette opportunité à vos connaissances susceptible d'être intéressées et à l'écoute du marché.
RED est le leader du recrutement SAP. Nous nous efforçons d'établir des relations professionnelles fondées sur la confiance et la transparence et utilisons notre prestigieuse réputation sur le marché SAP pour vous offrir des opportunités inégalées afin de développer votre carrière et votre expertise sur le marché SAP.
il y a 21 jours
- Continuer pour postuler
Signaler cette offre d'emploi",27/09/2019,BI,Nantes,18/10/2019,vjk=9fba0026f137df92,vide,cdi
Stage Consultant(e) BI H/F,Business & Decision,Nantes (44),vide,"Nantes (44)
Stage
Agir là où data et digital façonnent l'avenir des entreprises
Depuis plus de 25 ans, Business & Decision s'est imposé comme un partenaire stratégique pour la transformation digitale de nombreux clients, dans des secteurs très variés.
Plus que par son côté précurseur en Data expérience et ses expertises reconnues dans le digital, sa force repose sur ses 2 500 collaborateurs. Tous sont animés par la même passion pour l'innovation technologique, les projets qui stimulent leur créativité et l'envie de repousser les limites du futur.
Votre mission ?
D’abord un accompagnement par des vrais sachants, et de la formation.
L’acquisition de méthodologie, de compétences techniques, dans le cadre de projets d’envergure.
Une mise en situation dans le métier de consultant Data.
Une embauche en CDI à l’issue si le stage est concluant.

En fonction du projet, tu interviendras sur des missions :
D’analyse fonctionnelle et technique : recueil de besoins clients
De développement : réalisation et optimisation de flux d’alimentation, ainsi que de reports…
De conception : validation du besoin, rédaction de spécification détaillée, optimisation de modèles de données…
De recettage : élaboration de cahiers de recette, vérification de la bonne adéquation/conformité entre une demande et le document de conception associé.
Votre profil pour mener à bien cette mission
En dernier cycle de formation en informatique, tu as envie d’apprendre et tu as le goût du travail en équipe.
Tu souhaites être formé(e) à des outils récents, encadré(e) par des experts, et tout cela dans une ambiance sympathique, accompagnée par des évènements tout au long de l’année.
Parce que tu es #DataGeek, #DigitalAddict, alors fais-toi plaisir en rejoignant la #TeamB&D pour donner à ton parcours professionnel une longueur d’avance.
Type de contrat
Stage
Localisation du poste
La Cambridge - Bat C, 10, boulevard Emile gabory 44200 Nantes
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=5828da392eb695b0,vide,cdi
Développeur Business Intelligence (H/F),Lengow,Nantes (44),vide,"Nantes (44)
Que diriez-vous d’intégrer une équipe R&D jeune, dynamique, et pleine d’ambitions ?
Avec un marché e-commerce en perpétuelle évolution, Lengow doit s’adapter techniquement aux transformations et nouveautés, afin de satisfaire au mieux ses clients.
Dans ce contexte, Thomas recherche une personne au poste de Développeur Business Intelligence..
Rattaché à notre équipe R&D, votre mission principale est de travailler sur des sujets de consolidation de données et de structuration d'un entrepôt. À ce titre, vos missions principales sont les suivantes :
L'optimisation et la maintenance des processus ETL déjà réalisés.
L'ajout de nouvelles sources de données à l'entrepôt.
L'amélioration des tableaux de bord.
L'accompagnement des utilisateurs (formation, guide utilisation).
En rejoignant l'équipe R&D, vous pourrez ainsi :
Participer pleinement à un projet, de sa conception à sa réalisation.
Utiliser des technologies liées au Big Data (préconisations attendues), avec des problématiques de volumes (Tera de données).
Travailler à la fois sur l'analyse mais également la structuration des données.
Travailler de manière autonome et créative afin de proposer les meilleures solutions pour gérer les données.
Requirements
Pour mener à bien ces missions, nous cherchons une personne souhaitant s'investir au sein de cette belle aventure, disposant des compétences suivantes :
Issu d'une formation Bac+3 à Bac+5, vous justifiez de 2 à 4 ans d'expérience en informatique décisionnelle.
Vous disposez de connaissances de l'éditeur Talend (Data integration, ESB) et de Tableaux Software (Power BI ou équivalents) qui n’ont pas de secret pour vous.
Vous êtes à l'aise avec les bases de données PostgreSQL et la rédaction de documentation en anglais.
Vous maîtrisez des outils de gestion de projet tels que Jira ou Git.
Reconnu pour votre rigueur et votre esprit d'analyse, vous savez également faire preuve de bonnes capacités de communication avec vos utilisateurs.
Vous aimez le travail en équipe et êtes intéressé par l'environnement stimulant de la Business Intelligence.
Benefits
Comprendre le cœur de notre activité
Depuis 2009, la plateforme Lengow offre des possibilités infinies aux e-commerçants, en s’adaptant à leurs besoins. Comment ? en diffusant leurs catalogues produits via différents canaux marketing :
Places de marché (Amazon, eBay, Cdiscount),
Comparateurs de prix (Google Shopping),
Plateformes d’affiliation (Affilinet), et bien d’autres encore.
Avec sa position de leader européen, Lengow appuie sa présence à l’international en accompagnant plus de 4600 clients à travers 45 pays.
Notre ambition ? Venir chambouler le marché du e-commerce grâce aux talents de demain !
Intégrer Lengow, c'est aussi l'occasion de bénéficier de nombreux avantages :
Évoluer au sein d'une entreprise multiculturelle, animée par des challenges quotidiens.
Des animations professionnelles (Masterclass, Teamtalk, Meetup...) et de cohésion interne régulières.
Des avantages en nature (télétravail ponctuel, flexibilité des horaires, indemnités kilométriques vélo, tickets restaurant).
Nous souhaitons vous faire vivre la meilleure expérience possible, à travers nos différentes étapes de recrutement.
La diversité est notre force ! C'est avec cette idée que nous œuvrons pour l'égalité des chances. Femme, homme, en situation d'handicap... Apportez-nous vos différences pour co-construire notre histoire.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=5d16052d67ec2115,vide,cdi
"Business Analyst SAS, SQL, BO BI / Freelance",WorldWide People,Nantes (44),vide,"Nantes (44)
Temps plein, Freelance / Indépendant
Business Analyst / IT & BUSINESS ANALYST SAS, SQL, BO BI / Managing Business Analyst / Business Process Consultant / Business Process Modeler / Functional Analyst Developing technical solutions to support the business requirements. This may involve the writing of technical specifications, user stories, user guides and process charts.
L’objet de la mission : Définir avec la MOA les évolutions du SID, les décliner en spécifications fonctionnelles SFG et SFD et assurer le lien avec l’équipe de développement à Rennes, Préparer les requêtes de contrôle pour la recette, Assistance à la MOA pour le prototypage Une présence à 100 sur le site de Nantes est à prévoir Nationalité Française exigée Compétences techniques : SAS, SQL, BO BI Compétence optionnelle : Netezza Durée de la mission : a minima 4 mois (Septembre à Décembre 2019)
Freelance-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=f0be6e29dab48422,vide,freelance
Scrum Master BI (H/F) - Nantes / Freelance,INFOTEL CONSEIL,Nantes (44),450 € par semaine,"Nantes (44)
Temps plein, Freelance / Indépendant
450 € par semaine
Acteur européen de la transformation numérique des entreprises, le Groupe Infotel accompagne les directions Informatiques et Métiers des Grands Comptes.

Fort de plus de 35 ans de R&D et d’innovation, Infotel apporte à ses clients son expertise dans la gestion et l’évolution du patrimoine informatique des entreprises, du conseil auprès des métiers et des services innovants intégrant les technologies pour la mise en uvre de projets, y compris dans le digital, avec une expertise Big Data et Mobile.

Au cur des métiers des clients, les experts d’Infotel proposent des solutions sur mesure et mettent en place des applications stratégiques à forte valeur ajoutée. Parmi les clients historiques d’Infotel, figurent de grands comptes tels qu’Air France, PSA et BNP Paribas.

Infotel affirme sa démarche au travers de valeurs d’excellence, d’engagement et de qualité.
Infotel est également éditeur de logiciels international déployant une gamme pour les grands serveurs.

Reconnue en France pour son expertise et sa compétence, Infotel intervient en Europe (Allemagne, Belgique, Monaco, Pays-Bas, Royaume-Uni ) et dans le monde entier (États-Unis, Chine, ).
Le Groupe, qui emploie plus de 2 500 personnes, a réalisé en 2018 un chiffre d’affaires de 231,7 M. Le Groupe est coté sur Euronext Paris compartiment B.

Nous recherchons pour l’un de nos clients Nantais un Scrum Master BI (H/F) il aura pour missions :

Accompagner et aider notre client dans la mise en place de l’agilité au sein de ses équipes de développeurs.
Animer l’équipe pour garantir l’adhésion au projet, le respect de la méthodologie Agile et la réalisation des livrables dans les délais définis.
Etre le garant de l’avancement conforme du planning et du niveau de qualité attendu ;
Mettre en place et veiller aux respects des principes et méthodes agiles sur le projet ;
Proposer des méthodes de travail permettant d’améliorer l’efficience et l’efficacité de l’équipe
Assurer le reporting et le suivi hebdomadaire des indicateurs de l’équipe
o Maitrise du pilotage de projets BI
o Maitrise de l’agilité et de la méthode scrum
o Maitrise SQL, connaissance ETL et reporting
Freelance-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=022e18b875f9b2f8,vide,freelance
Consultant BI / Décisionnel F/H,INTM,Nantes (44),vide,"Nantes (44)
CDI
Pour accompagner la croissance du Pôle Data de l'un de nos clients grand compte à Nantes, nous recherchons un Ingénieur Décisionnel qui participera aux projets de la Division Connaissance Client.

Rattaché à un(e) chef(fe) de projet au sein de l'équipe, vous assurerez le développement des flux d'alimentation et serez en charge des spécifications techniques et fonctionnelles.

Vous maîtrisez la réalisation de rapports sur Power BI et vos premières expériences vous permettent aujourd'hui d'être suffisamment autonome pour mener des expressions de besoins avec les métiers en toute autonomie.

Vous pourriez être amenés par la suite à coordonner d'autres personnes pour réaliser des rapports sous Power BI.
Profil recherché Vous avez suivi une formation supérieure en informatique.

Vous justifiez d'une première expérience réussie sur des projets décisionnels et maîtrisez impérativement la solution Microsoft.

Base de données : SQL Serveur

Reporting : Power BI

Vous avez une réelle appétence pour des sujets techniques innovants. Vous êtes doté d'un bon relationnel, d'une curiosité d'esprit qui vous aideront à échanger avec les différents métiers et vous appréciez le travail d'équipe.
Entreprise Crée en 2004, le Groupe INTM, spécialiste en conseil et en services numériques, s’inscrit dans une volonté de proximité et de performances opérationnelles.

Le Groupe est rejoint en 2016 par NSIS, qui complète les offres de services avec son expertise et son centre de formation agréé.

Aujourd'hui le Groupe INTM, c'est plus de 1800 collaborateurs avec qui nous cultivons une proximité étroite, valeur même de notre ADN.

Grâce à cette confiance mutuelle entre INTM et ses collaborateurs, le Groupe connaît une forte croissance appuyée par des référencements durables avec de grands groupes dans toute la France, en Belgique et au Maroc.

Le Groupe INTM est présent dans les secteurs de l’industrie, des transports, de l’assurance, de la banque, des télécoms, de l’énergie, etc…

INTM est multi-spécialiste, avec un positionnement sur l'ensemble du cycle de vie du système d'information :

Les métiers du conseil et de l'assistance à maitrise d'ouvrage (AMOA)

Les métiers dits techniques (MOE) : avec l'infrastructure et l'architecture technique

INTM accompagne ses clients sur des problématiques à fortes valeurs ajoutées autour de :

La transformation digitale

BI Consulting et big Data

L'intelligence artificielle

La cyber sécurité

Le DevOps

La formation de nouveaux talents (via notre centre de formation agréé)

….

Le Groupe INTM recrute aujourd'hui ses collaborateurs de demain !

Nous recherchons tous types de talents, de débutant à expert, et ce, du niveau Bac à Bac +5 etc... sur les métiers suivants :

Développeur

Ingénieur sécurité

Ingénieur système

Ingénieur de production

Chef de projet infrastructure

Architecte technique

PMO

Coach Agile

AMOA

Business Analyste

DATA scientist

...
Apec.fr - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,BI,Nantes,18/10/2019,vjk=76727f9d5e57b2af,vide,cdi
