Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur full stack,Easilys,Nantes (44),vide,"Nantes (44)
CDI
En plein développement, Easilys recherche des développeurs de choc dans un univers innovant !
Ton challenge : analyser, concevoir, développer notre application Easilys pour la gestion des restaurants.
Tu travailleras en équipe ainsi qu'en pair prog.
Tu utiliseras régulièrement les langages SQL et Javascript et le framework VueJS.
Tu participeras aux rituels agiles (scrum, stand-up, rétro, démo...)

Pourquoi nous ?
Pour bénéficier de 2 séminaires par an où la bonne humeur et le lâcher prise sont les maîtres mots !
Pour travailler d'où tu veux et quand tu veux si tu en ressens le besoin ! la confiance, la bienveillance et la responsabilisation de chacun est de mise !
Pour avoir tout le matériel à disposition : choix de ton PC/MAC, écran,...
Pour réaliser un « Vis ma Vie » minimum par an : il s'agit de passer une journée avec un autre service pour appréhender leur manière de fonctionner.
Pour bénéficier d'une bonne entente entre collègues et jouer au babyfoot/molky pendant les pauses !
Pour contribuer à la sphère Agile en participant à l'Agile Vendée qu'Easilys soutient !
Pour participer à des évènements de type Web2day ou interne à l'entreprise : Le ShipItDay qui permet de réaliser un projet sur une journée !
Type de contrat
Durée indéterminée (CDI)
Poste à pourvoir à une date précise : dès que posssible
Lieu : Nantes Pays de la Loire
Compétences souhaitées
html
css
javascript
nodejs
sql
Alsacreations emploi - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=29695a2fd2b69fc0,vide,cdi
Développeur/Ingénieur d’études .Net,SYD,Nantes (44),vide,"Nantes (44)
CDI
Chez SYD, nous pensons que la mission de l’informatique est de libérer les potentiels des hommes et des femmes qui l’utilisent.
Nous vivons au quotidien avec nos 3 valeurs que sont la solidarité, le respect et l’intégrité.
Nous intervenons dans 3 domaines:
Conseil et Pilotage de projets MOA/ MOE
Intégration des outils Microsoft Dynamics 365 (ERP, CRM et Intelligence Artificielle)
Infrastructure
Nos agences sont à Nantes, Brest, Niort et Paris.
Nous recherchons deux Développeurs ou Ingénieurs d’études .NET H/F, vous serez intégrés chez un de nos clients Grands Comptes du secteur industriel
Dans le cadre de vos fonctions vous serez amené(e) à prendre en charge les tâches suivantes :

Conception et développement
Optimisation des solutions existantes
Proposition de solutions techniques
Maintenance évolutive et corrective
Analyse du cahier des charges
Rédaction des spécifications techniques
Réalisation des tests techniques
De formation supérieure en informatique Bac+3 à +5, expérience obligatoire de 2 à 3 ans sur les technologies Microsoft.Net.

Vous faites preuve d’autonomie et de rigueur. Vous avez de bonnes capacités d'adaptation, l’esprit d'équipe et des capacités d'analyse et de synthèse.

Le poste est à pourvoir chez un de nos clients dans le 85 à une heure au sud de Nantes
Nous sommes ouverts sur le type de contrat : CDI, CDD, Freelance, portage…
Si ce profil vous ressemble, n’hésitez plus, rejoignez-nous !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=cf65636633572623,vide,cdi
DEVELOPPEUR FULL STACK JAVASCRIPT/ NODE.JS,NOVA Technology,Nantes (44),vide,"Nantes (44)
CDI
Descriptif du Poste :
Dans le cadre d’un projet IoT d’interopérabilité entre des objets et des services, vous aurez en charge de :
Conception, développement d’API sous Apigee / Node.js dans un contexte IoT
Mise en place DevOps – PIC – Tests Unitaires
Validation, tests de non-régression APIs
Tests d’API externes IoT
Développement d’un front de démonstration
Développement de blocs fonctionnels sous langage graphique type scratch
Profil :
De formation Bac+2 à Bac+5 vous avez une maitrise de JavaScript et vous souhaitez vous investir dans le monde de l’IoT

Rémunération : en fonction du profil
Type de contrat : CDI, statut cadre
Localisation : Nantes
Tous nos postes sont ouverts aux personnes en situation de handicap.
Ce poste vous inspire, vous aimez les challenges ? Vous souhaitez évoluer et apprendre au sein d’une ESN dynamique à taille humaine ?
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=704c9836cf9635eb,vide,cdi
Développeur Drupal (H/F),Expertime,Nantes (44),vide,"Nantes (44)
CDI
En étroite collaboration avec le Responsable du pôle digital :
Tu apportes ton expertise et tes compétences techniques afin de répondre aux différents besoins des clients (moyens et grands comptes) sur les projets « Web/Mobile » en Open Source & sur Microsoft Nintex.
Tu intègres l’équipe de développement et d’intégration graphique et tu aides donc au développement des différents dispositifs digitaux réalisés par l’agence (web, mobile).
Profil recherché
Les compétences requises :
Tu maîtrises les technologies PHP 7, MySQL, HTML/jQuery/CSS et le CMS Drupal, headless, VueJS
Tu connais les outils de développement GIT, PHPStorm
Tu as des connaissances en administration système (environnement LAMP), en Framework (Zend, Symfony, …) et en programmation orientée objet
Tu as acquis une première expérience en développement web sur l’architecture LAMP, avec au moins une première expérience sur Drupal
Tu es polyvalent, réactif, inventif et tu as le goût du travail bien fait
Tu souhaites évoluer au sein d’une structure à taille humaine, qui fait preuve de réactivité pour répondre à des besoins urgents ?
Ton expérience, ta culture générale de l’IT et ta passion pour les hautes-technologies te permettront de faire des choix techniques à la fois au niveau tactique et au niveau stratégique.
Un bon niveau d’anglais est souhaité pour évoluer dans des contextes internationaux.
Il est essentiel que tu aimes apprendre et maintenir tes compétences à jour. Tu dois être capable de tirer parti de nos programmes de formation et de certification.
Rémunération et avantages :
Rémunération selon profil + nombreux avantages (CE, Mutuelle gratuite, Primes cooptations, etc.).
Expertime dispense un parcours professionnel personnalisé selon vos motivations et les opportunités de la société.
Déroulement des entretiens
Processus de recrutement : RDV RH + RDV avec un expert technique ainsi que le Manager de Pôle.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=fe31603832c65ce7,vide,cdi
Développeur Full Stack JavaScript/ Node.JS,NOVA TECHNOLOGY,Nantes (44),36 € - 44 € par heure,"Nantes (44)
36 € - 44 € par heure
Nous recherchons un analyste développeur full stack JavaScript / Node.JS, dans le cadre d’un projet IoT d’interopérabilité entre des objets et des services.

Vous aurez pour mission :
Conception, développement d’API sous Apigee / Node.js dans un contexte IoT
Mise en place DevOps PIC - Tests Unitaires
Validation, tests de non-régression APIs
Tests d’API externes IoT
Développement d’un front de démonstration
Développement de blocs fonctionnels sous langage graphique type scratch

De formation Bac+2 à Bac+5 vous avez une maitrise de JavaScript et vous souhaitez investir dans le monde de l’IoT
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=53183bda653a61a2,vide,vide
Développeur back-end Scala / Java / Play (éditeur) - H/F,Seyos,Nantes (44),30 000 € - 40 000 € par an,"Nantes (44)
Temps plein, CDI
30 000 € - 40 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Notre client est un éditeur nantais qui propose des solutions web (SaaS + application mobile) à destination des professionnels de l'automobile.

17 collaborateurs évoluent au sein de cette société autour de valeurs fortes telles que l'humain, la passion, la modestie ou encore le respect.

Réunies dans ce projet passionnant et innovant, les équipes poursuivent le développement de l'activité en France et à l'international.

Pour accompagner sa croissance, la société recherche son/sa futur(e) Développeur back-end Scala / Java / Play.

Poste à pourvoir en CDI
Localisation : Nantes
Environnement technique : Scala, Java, Play, API Rest, Docker, Postgresql
Au sein de la direction technique, vous participerez activement au développement du produit côté back-end.

Votre profil :
Vous êtes intéressé(e) pour évoluer au sein d'une startup,
Vous maitrisez Scala et/ou Java,
Vous souhaitez vous investir dans le développement d'une solution innovante,
Vous êtes rigoureux et souhaitez travailler en équipe,
Au-delà des aspects techniques, vous vous intéressez également aux contraintes métiers.
Les + :
Équipe à taille humaine, bonne ambiance et bienveillance,
Très peu de turn-over,
Entreprise en croissance,
Projets techniques intéressants.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=2f642fc63839df6a,vide,cdi
Développeur Senior J2EE,INFOPRO DIGITAL,Nantes (44),vide,"Nantes (44)
CDI
Vous évoluez au sein d’une équipe de développement Agile et aurez pour mission :
de prendre en charge les chantiers techniques qui vous seront confiés
de prendre en charge les évolutions fonctionnelles qui vous sont affectées
de participer à l’optimisation de la plate-forme technique sur le plan de la performance et de la qualité à partir d’audit ou d’autre moyen que vous proposerez
Vous répondrez hiérarchiquement au chef de service du pôle et fonctionnellement au chef de projet de l’équipe de développement.
A ce titre, vous vous engagez sur les estimations et les délais et serez chargé de rédiger les documentations conformément au référentiel méthodologique, et de produire un code de qualité accompagné de ses tests.
Votre profil

Issu(e) d’une formation de type BAC+5 en informatique (ingénieur ou diplôme universitaire), vous justifiez d’une expérience significative d’au moins 5 ans sur un poste similaire.
Vous maîtrisez les technologies suivantes :
Java /J2EE, Spring, Hibernate
Struts, CSS, ExtJS, jQuery
Eclipse/IntelliJ, Git, Maven, Spring Boot
Web-Services REST/SOAP
MySQL/MariaDB, PostgreSQL, Oracle
Doté d’un excellent relationnel, dynamique et curieux, vous appréciez le travail en équipe. Des qualités rédactionnelles sont requises également à ce poste.
Poste à pourvoir sur Antony (92), Nantes (44) ou Nancy (54).
En savoir plus sur nous
Infopro Digital est un groupe leader d’information et de services professionnels en Europe (3 300 collaborateurs dont 1 400 hors de France, chiffre d’affaires total 444 millions d’euros, 20% de croissance annuelle).
Nous couvrons plusieurs univers clés de l’économie : la distribution, le BTP, l’automobile, l’industrie, l’assurance et la finance, et le secteur public.
Infopro Digital a pour vocation d’offrir des services et des produits plurimédias (logiciels, salons, bases de données, sites web, formations, édition, événements…) à ces communautés professionnelles dans l’objectif de :
Faire croître leur activité commerciale en générant de nouvelles opportunités d’affaires ;
Leur permettre d’opérer plus rapidement et plus efficacement leurs métiers en leur donnant l’information et les outils nécessaires.
La stratégie du Groupe est orientée vers le développement de marques fortes, l’innovation et la transformation digitale. Pour atteindre nos objectifs, nous recherchons les talents qui contribueront à réussir cette belle aventure !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=e51c95561277d1c9,senior,cdi
Développeur h:f full stack senior,Easilys,Nantes (44),vide,"Nantes (44)
CDI
En plein développement, nous recherchons un(e) Développeur Senior !
Ton challenge : La majeure partie de ton temps tu continueras à participer au développement de notre solution Easilys. Tu seras également en charge d'être un véritable ambasseur/référent tech !
Tes missions :
 Développer la solution Easilys
 Dérouler les tests et valider son développement
 Gérer la maintenance corrective et évolutive de l'application
 Trouver des solutions pour optimiser/améliorer les techniques de développement au besoin
 Réaliser la documentation associée

Ton équipe : Tu évolueras au sein de la Squad Développeurs et également aux côtés du manager, vous serez également en contact avec les Product Owner et parfois même les Correspondant Clients.


Tu es celui/celle dont nous avons besoin !

Tu es aussi reconnu pour ton sens de l'entraide, et pour aimer partager tes connaissances auprès des autres équipiers.
Tu as le sens de l'innovation et tu sais rester toujours en veille.
Véritable adepte du développement, tu maîtrises les langages techniques suivants : SQL/Postgre SQL, HTML/CSS, javascript.
Passionné par la technique, tu rêves d'allier à la fois le code, et le management de la technique !
Idéalement, tu as déjà été amené à être Scrum Master.
Tu te retrouves dans nos valeurs de Bienveillance, Confiance, Engagement.
Type de contrat
Durée indéterminée (CDI)
Poste à pourvoir à une date précise : dès que posssible
Lieu : Nantes Pays de la Loire
Compétences souhaitées
html
css
javascript
nodejs
sql
Alsacreations emploi - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=70d8961c514a80d1,senior,cdi
DEVELOPPEUR D'APPLICATION LOGICIEL - EDITEUR (F/H),Expectra.fr,Nantes (44),vide,"Nantes (44)
CDI
Expectra, leader en France de l'intérim spécialisé et du recrutement en CDI de cadres et agents de maîtrise.
Les consultants du Département Informatique & Télécoms vous proposent des opportunités de carrière.

Nous recherchons pour le compte de notre client, société éditrice de solutions logicielles, un(e) DÉVELOPPEUR D'APPLICATION LOGICIEL (F/H)

Au sein d'une équipe dynamique, épaulé(e) par les responsables techniques, vous serez formé(e) et participerez à différents projets d'implémentation de la suite logicielle dédiée à la Supply Chain.

Vos principales missions seront de participer à la conception, au développement de la solution en environnement Delphi (dernières versions).
Vous réalisez également les tests et rédigez les fiches de recette.

Vous répondez aux sollicitations clients en assurant la maintenance et les évolutions de la solution à travers la gestion de tickets et participez aux échanges fonctionnels et techniques avec les membres des équipes MOE et MOA.

Ce poste est à pourvoir en CDI et est basé à une vingtaine de minutes du centre de Nantes.
La rémunération sera à définir en fonction de votre profil.

De formation Bac +3/5 en informatique, vous maîtrisez l'analyse et le développement Windows (langages C, C++, Java ou idéalement Delphi).

Vous êtes curieux(se) de découvrir un nouveau langage et vous maîtrisez SQL.

Naturellement méthodique et rigoureux(se), vous êtes autonome, avez de réelles capacités d'écoute, d'analyse et le sens du service client. Vous êtes curieux(se) et créatif(ve).

Si vous souhaitez relever des challenges et participer à des projets clients très variés, vous engager durablement dans une entreprise à taille humaine qui connait une progression continue depuis plusieurs années et que vous évoluez dans un environnement de travail où chacun est à l'écoute et s'entraide alors Postulez !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=9d49547e6e43f9e3,vide,cdi
Développeur Python/Angular 35/44 H/F,Extia,Nantes (44),vide,"Nantes (44)
CDI
Besoin de renfort! Extia Ouest recherche un(e) développeur(se) Python/Angular pour rejoindre nos équipes: Rennes ou Nantes: VOTRE choix
D'abord Qui?
Vous habitez sur Nantes ou Rennes
Vous êtes curieux, autonome et impliqué
Vous êtes doté d’un bon relationnel.
Ensuite quoi?
Participer à la conception technique et fonctionnelle des projets.
Réaliser les développements en Python et Angular (version 2 et plus)
Être responsable du respect des charges et des délais sur les tâches qui vous incombent.
Comprendre les besoins métiers à réaliser et être force de proposition pour toutes améliorations à suggérer.
Respecter les normes et règles de développement définies sur le projet.
Profil recherché
Vous avez au moins 1 an d’expérience en développement Python (Flask, Django, Pandas, Pyramid,…) avec des connaissance en Angular en Front.
Vous disposez d’une capacité à analyser les risques et à être force de proposition, des facultés de synthèse et d’analyse à l’écrit comme à l’oral.
Le mieux, c'est qu'on en discute ensemble… A vos marques, prêt… candidatez !
#LI-VGP
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=f3a855803a200301,vide,cdi
DÉVELOPPEUR JAVA ET PROGRESS - EDITEUR DE LOGICIEL (F/H),Expectra.fr,Nantes (44),vide,"Nantes (44)
CDI
Expectra, leader en France de l'intérim spécialisé et du recrutement en CDI de cadres et agents de maîtrise.
Les consultants du Département Informatique & Télécoms vous proposent des opportunités de carrière.

Nous recherchons pour le compte de notre client, Editeur de Logiciels et d'Applications Web, un Développeur Java et Progress H/F

Vous intégrez l'équipe en charge du développement et de la maintenance de l'ERP et vous aurez pour missions :

1/ Développement client :
Chiffrage en fonction de l'expérience sur le sujet
Analyse et développement
Documentation et recettage
Relationnel avec le consultant ou le client
2/ - Maintenance corrective :
Pilotage et maintenance bloquante et majeure en fonction de l'expérience sur le sujet
Maintenance médium
Documentation et recettage
3/ Développement standard :
Analyse et développement d'évolutions du produit ERP déployé chez 450 clients,
Documentation et recettage
Relecture et regards croisés du travail de ses collègues
Vous participez activement aux projets transverses de l'entreprise.

Ce poste est à pourvoir en CDI au Nord de Nantes.

La rémunération sera à définir en fonction de votre profil.

De formation Bac+3/5 en informatique, vous maîtrisez le développement JAVA/JEE et êtes intéressé pour travailler aussi sur le langage PROGRESS. Vous avez le souci de produire un code lisible et maintenable et avez pour priorité la pérennité de la solution dans sa globalité.

D'autre part, vous exprimez parfaitement vos idées à l'oral comme à l'écrit, avez une forte capacité d'analyse et un esprit de synthèse.

Enfin, vous êtes à l'aise en situation d'autonomie comme en collaboration avec les équipes développement, les équipes supports et les consultants.

Si vous souhaitez rejoindre une équipe de passionnée alors n'hésitez plus Postulez !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=b46474e4a1d96248,vide,cdi
Développeur Senior J2EE (F/H),Companeo,Nantes (44),vide,"Nantes (44)
CDI
Au sein du service R&D du pôle automobile et dans le cadre de projets de développement stratégique, nous recrutons un ingénieur développement senior Java/J2EE fullstack (F/H)
Description de vos missions
Vous évoluez au sein d’une équipe de développement Agile et aurez pour mission :
de prendre en charge les chantiers techniques qui vous seront confiés
de prendre en charge les évolutions fonctionnelles qui vous sont affectées
de participer à l’optimisation de la plate-forme technique sur le plan de la performance et de la qualité à partir d’audit ou d’autre moyen que vous proposerez
Vous répondrez hiérarchiquement au chef de service du pôle et fonctionnellement au chef de projet de l’équipe de développement.
A ce titre, vous vous engagez sur les estimations et les délais et serez chargé de rédiger les documentations conformément au référentiel méthodologique, et de produire un code de qualité accompagné de ses tests.
Votre profil

Issu(e) d’une formation de type BAC+5 en informatique (ingénieur ou diplôme universitaire), vous justifiez d’une expérience significative d’au moins 5 ans sur un poste similaire.
Vous maîtrisez les technologies suivantes :
Java /J2EE, Spring, Hibernate
Struts, CSS, ExtJS, jQuery
Eclipse/IntelliJ, Git, Maven, Spring Boot
Web-Services REST/SOAP
MySQL/MariaDB, PostgreSQL, Oracle
Doté d’un excellent relationnel, dynamique et curieux, vous appréciez le travail en équipe. Des qualités rédactionnelles sont requises également à ce poste.
Poste à pourvoir sur Antony (92), Nantes (44) ou Nancy (54).
En savoir plus sur nous
Infopro Digital est un groupe leader d’information et de services professionnels en Europe (3 300 collaborateurs dont 1 400 hors de France, chiffre d’affaires total 444 millions d’euros, 20% de croissance annuelle).
Nous couvrons plusieurs univers clés de l’économie : la distribution, le BTP, l’automobile, l’industrie, l’assurance et la finance, et le secteur public.
Infopro Digital a pour vocation d’offrir des services et des produits plurimédias (logiciels, salons, bases de données, sites web, formations, édition, événements…) à ces communautés professionnelles dans l’objectif de :
Faire croître leur activité commerciale en générant de nouvelles opportunités d’affaires ;
Leur permettre d’opérer plus rapidement et plus efficacement leurs métiers en leur donnant l’information et les outils nécessaires.
La stratégie du Groupe est orientée vers le développement de marques fortes, l’innovation et la transformation digitale. Pour atteindre nos objectifs, nous recherchons les talents qui contribueront à réussir cette belle aventure !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=652a680f0fbc9198,senior,cdi
Développeur Java H/F,ITS Group,Nantes (44),vide,"Nantes (44)
ITS Group est une ESN spécialisée dans le Cloud, les Infrastructures et la Mobilité qui a pour ambition d'accélérer la transformation digitale de ses clients.
ITS Group bénéficie d'une présence de proximité grâce à ses 10 agences situées en France, en Belgique, et en Suisse.

Nous proposons une offre complète à travers ses savoir-faire autour de la Stratégie IT et du Conseil, ainsi que des solutions IT, de l'Ingénierie et de l'expertise technique, et des Services Managés. Nous nous appliquons sur une politique dynamique de partenariat avec les éditeurs majeurs du marché. ITS Group, c'est la réactivité et l'agilité d'un groupe d'experts qui sait intervenir sur toutes les phases de projets IT.

Dans le cadre d'un renforcement de notre équipe de développement, nous recherchons notre futur Développeur JAVA afin d'intervenir sur notre Centre de Services nantais.

Intégré(e) à l'équipe travaillant sur des projets PHP et JAVA, vos missions seront les suivantes :
Participation aux revues de code ;
Participation à la rédaction des documents projets (Dossiers d'architecture, spécifications techniques ) ;
Participation à la maintenance en condition opérationnelle et évolutive d'applications en JAVA ;
Participation à la migration de l'environnement technique vers une solution d'intégration continue centrée sur GitLab.

Profil
De formation BAC + 2 minimum, vous bénéficiez d'une première expérience réussie sur un poste similaire.

Environnement technique :
Maitrise du langage JAVA J2E 1.7, du Framework SPRING et des environnements MAVEN et HIBERNATE
Maitrise du JavaScript, AJX, JSON
Maitrise d'Apache, MySQL, SQLSERVER, TOMCAT
Connaissance PHP et Framework Symfony 4 appréciée
Connaissance de l'administration des environnements SharePoint appréciée
Connaissance GIT appréciée
Votre autonomie et votre rigueur seront vos atouts pour démarrer cette nouvelle aventure professionnelle !
Rejoignez-nous !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=bae460332d6837dc,vide,vide
Développeur .NET,6TM,Nantes (44),32 000 € - 42 000 € par an,"Nantes (44)
32 000 € - 42 000 € par an
Qui sommes-nous ?
6TM conçoit et développe des solutions digitales métiers sur-mesure au service de la performance des entreprises. Les équipes travaillent ensemble pour réaliser les projets de nos multiples clients : PME, grands comptes, startup, collectivités.
Nos challenges technologiques sont surtout orientés web et mobile. Nous travaillons sur deux stacks principales : PHP/Symfony et .NET/MVC5.
Côté front, nous cuisinons avec du Bootstrap, ReactJS et Native, Angular, Kendo UI... et bien sûr nous restons toujours à l’affût des nouvelles technos !
Le + en rejoignant l'équipe de Nantes ? : Commerciale et Directrice de projets attendent impatiemment les premiers développeurs ! A votre arrivée, vous pourrez être force de proposition et extrêmement agile tout en vous appuyant sur la solidité de 6TM (20 ans d'existence) ! L'équipe de développement de Rennes sera également disponible pour vous aider. Vous intégrerez des locaux neufs situés à Saint-Herblain et à proximité du tramway.
Que ferez-vous ?
Intégré(e) à l'équipe vous co-contruisez ensemble et au plus près du client pour répondre au mieux à son besoin. En tant que développeur, vous serez au cœur des projets ainsi vous pourrez être force de proposition et assister ponctuellement aux réunions clients accompagné du Product Owner.
Vous concevrez, développerez et ferez évoluer les solutions actuelles et futures avec pragmatisme et en étant focus usage. Vous travaillerez dans un environnement agile, inspiré de Scrum et Kanban.
Socle technique : .NET C#, .NET Core, MVC5, SQL Server, Entity Framework (EF et EF Core), Webpack, Kendo UI, GitFlow, Jenkins, Dapper
Que recherchons-nous ?
Chez 6TM, nous sommes pour la diversité et tous les profils nous intéressent ! Junior, expérimenté ou en reconversion professionnelle, ce qui prime c’est avant tout votre motivation et votre personnalité !
Vous avez l’esprit d’équipe, envie de continuer à monter en compétences et vous êtes (presque) toujours de bonne humeur ?
Si vous avez répondu positivement à ces questions, c’est bien parti entre nous !
Ce qui pourra finir de nous convaincre :
Une connaissance opérationnelle .NET C#
Vous ne craignez pas d’aller sur des domaines un peu front (JS, React) même si notre Pôle Front est là pour vous épauler
Vous êtes force de proposition, focus solution, tant d’un point de vue créatif que technique
Que pouvons-nous vous offrir ? :
Une entreprise pérenne et à taille humaine (40 personnes)
Une réelle implication dans la vie de l’entreprise : cercle de décisions, waouh time
Une flexibilité horaire, du télétravail et des RTT
Des moments très conviviaux (déjeuners d’équipe, séminaire, événements sportifs, soirées d’entreprise…)
Une rémunération fixe selon votre parcours et votre expérience + une partie variable
Type d'emploi : Temps plein
Salaire : 32 000,00€ à 42 000,00€ /an
Expérience:
.Net ou C#: 5 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=9c02d49a359d5eb3,vide,vide
Développeur Java JEE H/F,Conserto,Nantes (44),vide,"Nantes (44)
CDI
Avant de parler boulot, parlons un peu de l’entreprise !
CONSERTO est née il y a 6 ans à Nantes, désormais notre siège. On s'est beaucoup développé, aujourd'hui nous sommes plus de 400 salariés répartis sur 8 agences : Nantes, Rennes, Niort, Paris, Montpellier, Toulouse, Bordeaux & Lyon !
Notre modèle est basé sur l’accompagnement de chacun, l’innovation permanente, et l’expertise technique.
Pourquoi Conserto ?
Pour construire un projet pro/carrière (formation au minimum tous les 2 ans, conférences, évènements techniques)
Pour être dans une société où il fait bon vivre (mobilité restreinte, Great Place to Work)
Pour rejoindre une équipe (soirées d’agences, afterworks, défis sportifs, Ludoserto...)
Nous recherchons un développeur Java JEE pour un de nos clients situé Nantes centre.
Vos principales missions :
Participation aux différentes cérémonies SCRUM ;
Cadrage fonctionnel et technique des besoins ;
Développements en Java JEE – Java8/11, Spring, archi microservices, etc ;
Tests unitaires et tests fonctionnels automatisés ;
Intégration continue – maintien de l’usine logicielle (Jenkins, Sonar, …).

Nous recherchons en priorité un(e) passionné(e), qui a de l'autonomie sur les environnements suivants :
Compétences back : Java8(+), Spring, archi microservices
Outils et usine logicielle : GIT, SOAPUI, Sonar, Jenkins
Méthodologies Agile
Le + : vous rejoindrez un client qui regroupe déjà plusieurs consertiens !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=856fcf6df5ed704c,vide,cdi
Développeur multi-compétent,Succubus Interactive,Nantes (44),vide,"Nantes (44)
CDI
Position Duties
La société recherche un développeur multi-compétent qui aura pour mission, au sein d'une équipe motivée, de développer le gameplay, l'interface graphique, et les diverses fonctionnalités spécifiques aux projets du studio (aventure, point'n'click, gestion, puzzle game, social RPG, etc.).
Le poste est en CDI et à pourvoir immédiatement.
Candidate Profile
Proactif, rapide et efficace
Très motivé pour rejoindre une équipe tout aussi motivée
Possédant de bonnes capacités d'adaptation, d'organisation, et de résolution de problèmes
Une expérience dans le développement de jeux vidéo est un plus

Compétences requises :
Expertise en programmation orientée objet
Expertise en architecture logicielle
Connaissance en développement en C++ et/ou JS

Compétences appréciées :
Connaissance OpenGL

Expérience en entreprise nécessaire pour une embauche.
Additional Information
Le candidat sera encadré et formé par ses pairs afin de connaître les méthodes de production spécifiques à la société. En plus de son activité quotidienne de développement, il sera amené à s'auto-former, ainsi qu'à spécifier et discuter de la répartition des tâches auprès des autres développeurs de la société.
Les projets sont nombreux et variés, mais l'accent est principalement mis sur les jeux basés sur la chaîne de production interne Happytech.
emploi.afjv.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=a5400f1c999cd554,vide,cdi
DEVELOPPEUR ANDROID (F/H),Expectra.fr,Nantes (44),vide,"Nantes (44)
CDI
Expectra, leader en France de l'intérim spécialisé et du recrutement en CDI de cadres et agents de maîtrise.
Les consultants du Département Informatique & Télécoms vous proposent des opportunités de carrière.

Nous recherchons pour le compte de notre client, un développeur d'applications mobiles Android F/H. Notre client est une entreprise de conseil et d'édition de logiciels ayant des filiales à Nantes, Grenoble, Lyon, Paris, Bordeaux, Lille, Madrid, Genève et Utrecht. Vous rejoindrez un collectif solide de plus de 1000 collaborateurs en croissance constante depuis près de 34 ans.

Rejoignez des projets chez différents clients Nantais avec pour mission le développement des applications mobiles et des différents composants. En plus de la conception et du développement vous aurez pour mission annexe le test, l'investigation et la résolution de problèmes sur les différents prototypes. Vous mettrez à contribution votre savoir-faire autour des technologies Android et Hybrides, pour réaliser des applications robustes et sécurisées.

Ce poste est à pourvoir en CDI sur Nantes, La rémunération est à définir selon votre profil et votre expérience.

De formation supérieure en informatique, vous justifiez d'une expérience de type alternance ou expérience professionnelle sur des postes en développement applicatifs mobile. Vous avez de bonnes connaissances techniques en Androïd, Java, Apache Cordova, JavaScript, HTML5, web services Rest.
Une bonne capacité d'adaptation, un bon sens du service, l'autonomie, la proactivité et le relationnel sont les principaux atouts recherchés pour ce poste. Si vous souhaitez rejoindre une entreprise à dimension humaine sur des projets locaux, n'hésitez pas à postuler !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Nantes,14/10/2019,vjk=a7a0fef4289224ce,vide,cdi
