Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Back PHP,ABA Technologies,Bordeaux (33),vide,"Bordeaux (33)
Spécialiste du numérique, ABA TECHNOLOGIES est une ESN qui conçoit et développe des solutions digitales sur mesure (site internet, extranet, application Saas, … ).
Nous cultivons une ambiance de travail optimale pour que nos collaborateurs passionnés bénéficient du meilleur cadre de vie au travail.
Dans le cadre du développement de notre jeune entreprise dynamique et grandissante, nous recherchons notre futur développeur PHP en CDI à Bordeaux afin de nous assister dans le développement Logiciel.
Junior
Symfony, Zend, Laravel
Vos missions :
Au sein de l’équipe, vos missions seront les suivantes :
La rédaction de spécifications techniques
L’estimation des temps de développement
La conception et le développement d’API REST
La mise en place de tests fonctionnels et des correctifs correspondants
La maintenance corrective et évolutive des applications
Profil recherché
Vous devez posséder une bonne maîtrise des langages et des outils de développement, et au moins 1 Framework PHP, à savoir : Symfony, Zend ou Laravel.
Une bonne connaissance du Java Script serait un plus.
Vous devez faire preuve d’une forte motivation et d’une forte adaptabilité, être force de propositions pour répondre aux demandes clients tout en respectant les normes de développement.
Formation
Le poste est ouvert aux jeunes diplômés, en particulier à ceux issus d’une formation supérieure en informatique Bac + 3/5, vous avez une expérience de 2 ans minimum en PHP.
Rémunération
Rémunération de 24K à 32K bruts annuels (ou plus) selon expérience.
Le sens du service, l’écoute et le dynamisme font partie intégrante de vos valeurs.
Alors si vous souhaitez participer à l’aventure ABA TECHNOLOGIES, envoyez-nous votre cv.
Poste à pourvoir dès que possible.
Junior
Symfony, Zend, Laravel
Pour postuler à une offre d'emploi, merci de nous faire parvenir votre candidature à carrieres@aba-technologies.com.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=11598b4a7b0ebca3,vide,cdi
Développeur Intégrateur,Dotsafe,Bordeaux (33),vide,"Bordeaux (33)
Afin d'accompagner la forte croissance de la société, nous recrutons son futur Dev intégrateur.
Ta mission
Tu participes aux développements et communique avec ton chef de projet et ton lead de
Tu développes les solutions attendues dans le respect de la qualité et du beau code.
Tu mets à disposition des interfaces performantes.
Tu challenges l'existant en proposant de nouvelles solutions.
Tu participes et proposes des optimisations sur les process de développement.
Ton profil
Tu es expérimenté(e) en intégration et développement Front.
Tu es garant de la performance et de la compatibilité cross device.
Tu apprécies la philosophie DevOPS et les environnements industrialisés.
Tu n'as pas peur des challenges.
Tu aimes le travail d'équipe.
Tu aimes partager tes connaissances.
Tu aimes les nouvelles technologies et les apprendre.
Tu aimes être fier de tes projets.
Tu aimes tes collègues et travailler dans une bonne ambiance.
Notre environnement technologique
Gitlab, Jenkins, SonarQube
Docker, Debian, Kubernetes
Bootstrap, Gulp, Angular, React
SCSS, Codeception, Selenium
React native, Ionic, Xamarin
Notre cadre de vie
L'esprit d'équipe, l'entraide et la bonne humeur sont très important à nos yeux.
Tu as l'opportunité de développer ton expertise technique en prenant part à la création de projets d'envergure nationale, et à la construction de solutions innovantes
De travailler dans un cadre convivial en plein cœur des Chartrons à Bordeaux, avec la possibilité de faire du sport tous ensemble chaque semaine
Localisation : Bordeaux Chartrons
Date de prise de poste : Dès que possible
Contrat : CDI (stage de fin d'études possible pour enchainer sur un CDI)
Rémunération : Selon expérience et profil
Type d'emploi : Temps plein, CDI
il y a 28 jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developpeur,Bordeaux,14/10/2019,vjk=9c6821b2294eabf0,vide,cdi
Développeur Front JS,ABA Technologies,Bordeaux (33),vide,"Bordeaux (33)
Spécialiste du numérique, ABA TECHNOLOGIES est une ESN bordelaise qui conçoit et développe des solutions digitales sur mesure (site internet, extranet, application Saas, …).
Nous cultivons une ambiance de travail optimale pour que nos collaborateurs passionnés bénéficient du meilleur cadre de vie au travail.
Dans le cadre du développement de notre jeune entreprise dynamique et grandissante, nous recherchons futur développeur JavaScript en CDI à Bordeaux afin de nous assister dans le développement Logiciel.
Junior
Angular.js, JQuery, Vue.js
Vos missions
Au sein de l’équipe, vos missions seront les suivantes :
Le développement Front-End (HTML, CSS, Javascript)
Intégration des API développés par le front
La mise en place de tests unitaires ou fonctionnels
La maintenance corrective et évolutive des applications
La rédaction de la documentation technique
Profil recherché
Vous devez posséder une bonne maîtrise des langages et des outils de développement, et au moins 1 Framework JS, à savoir : Angular.js, JQuery, Vue.js.
Être familier avec différents environnements techniques comme HTML5/CSS3
Vous devez faire preuve d’une forte motivation et d’une forte adaptabilité, être force de propositions pour répondre aux demandes clients tout en respectant les normes de développement.
En dehors de compétences techniques, savoir analyser un cahier des charges pour comprendre les besoins de son client.
Formation
Le poste est ouvert aux jeunes diplômés, en particulier à ceux issus d’une formation supérieure en informatique Bac + 3/5, vous avez une expérience de 2 ans minimum en JavaScript.
Rémunération
La rémunération de 24K à 32K bruts annuels peut être évolutive selon l’expérience.
Le sens du service, l’écoute et le dynamisme font partie intégrante de vos valeurs.
Alors si vous souhaitez participer à l’aventure ABA TECHNOLOGIES, envoyez-nous votre cv.
Poste à pourvoir dès que possible.
Junior
Angular.js, JQuery, Vue.js
Pour postuler à une offre d'emploi, merci de nous faire parvenir votre candidature à carrieres@aba-technologies.com.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=b2f716b201b58788,vide,cdi
Développeur produits textile & stylisme,Monsieur TSHIRT,Bordeaux (33),vide,"Bordeaux (33)
CDI
Monsieur TSHIRT est une start-up française en forte croissance qui représente aujourd’hui plus de 250 000 t-shirts vendus chaque année (on vise les 1 million d’ici quelques temps). Au delà des ventes, elle a pour défi depuis 2013 de mettre tout le monde de bonne humeur grâce à ses produits originaux.
Puisqu’aucun challenge ne résiste à Monsieur TSHIRT, une équipe de 40 personnes travaille d’arrache pied chaque jour, entre Paris et Bordeaux pour réussir sa mission.
Après avoir sillonné les routes de France pour présenter au plus grand nombre ses T shirts aux visuels délirants et son équipe de folie, Monsieur TSHIRT a posé ses bagages à Bordeaux .
Tu es à la recherche d’une nouvelle expérience riche en autonomie et en responsabilités au sein d’une équipe soudée ? Alors propose ta candidature pour rejoindre la famille Monsieur TSHIRT et nous aider à développer la marque pour qu’elle puisse atteindre son objectif.
Travailler pour Monsieur TSHIRT, c’est du taff, mais c’est du kiff !
Au contact de l'équipe créative et commerciale, tu seras en charge de créer et faire fabriquer les ""produits de demain"" de Monsieur T-shirt notamment via le développement de collections capsules à porter au quotidien. Nous cherchons un mode de production éthique & court avec priorité sur le Portugal. Tu identifieras les bons fournisseurs, tu réaliseras et suivras le prototypage des nouveaux produits ainsi que les productions finales.
Les missions principales seront:
- Concevoir, développer et réaliser un produit ou une ligne de produits / collection en gérant son suivi ;
- Réaliser les achats de matières en amont, de produits ou de services nécessaires à la production du produit ou de la collection ;
- Organiser la production du produit ou de la collection en assurant son suivi et son optimisation ;
- S’assurer de la qualité du produit de la collection en définissant les procédures de contrôle qualité.
- Elaborer des thématiques de collections & produits avec l'équipe créative et commerciale
- Sourcing de fabricants en Europe & en Asie pour la fabrication des produits sélectionnés
- Dessin des prototypes, suivi fabrication, contrôle qualité
- Benchmark des tendances marché & concurrents
- Elaborations de planches de tendances et de moodboards
- Recommandations quotidiennes sur des recherches de nouveaux produits
- Participation aux shootings & image de la marque
De formation métier de la mode et avec au mois 3 ans d'expérience en tant que développeur(se) produit & styliste. Une expérience dans le textile & t-shirt & lingerie est un vrai plus.
Maîtrise de la Suite Adobe
Et bien sûr, une vraie personnalité souriante et pleine d'énergie.
Type d'emploi : CDI
Expérience:
développeur produits textile & stylisme ou similaire: 2 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=406ada005cf2c73b,vide,cdi
DÉVELOPPEUR D’APPLICATIONS WEB,Bob el web,Bordeaux (33),vide,"Bordeaux (33)
Nous recherchons fréquemment des développeurs stagiaires pour prendre en charge des projets périphériques à nos applications.
Ces chantiers sont conduits sous la direction d’un dév senior. Ils donnent lieu à une mise en production en fin de stage.
Des exemples : implémentation de fonctionnalités complexes liées aux réseaux sociaux, systéme généralisé d’export de données pdf / Excel, API pour échange de données, application mobile …
Profil
Etudiant de licence jusqu’à Master 2 en cursus génie logiciel ou web applicatif
Passionné par les nouveaux développements du web
Compétences
Maitrise de la programmation orientée objet
Bonnes connaissances en PHP, Javascript, Angular …
La maitrise des langages HTML / CSS est un plus
Rémunération
Indemnité conventionnelle de stage.
Durée
stage long (> 3mois)
35 heures / semaine
Lieu
Bordeaux, dans les locaux de l’entreprise
Demande de stage à faire suivre à Jean Luc : jeanluc@bobelweb.eu / 05 47 74 52 40
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=d6a7870309a970bb,vide,stage
DÉVELOPPEUR FRONT END (H/F),Bob el web,Bordeaux (33),vide,"Bordeaux (33)
CDI, plein temps, dès maintenant
Bob el Web est installée à Bordeaux, dans le génial quartier St-Michel. Petite équipe, forte croissance, grosses ambitions, bon esprit.
Nous avons créé des solutions e-crm / erp pour les professionnels du spectacle (Bob Booking) et pour les groupes indés (Purple Base)
Grâce à quoi nous aidons au développement des carrières d’artistes, en France – où nous trustons honteusement le marché – et bientôt à l’international.
Nous aimons l’UX, Scrum, notre communauté d’utilisateurs, la qualité, la transversalité, les festivals, l’innovation et le bonheur au travail.
Missions
Dans une équipe de dev super forte, tu travailleras sur la prochaine génération de nos applications avec AngularJS, Angular, Node.js, API Rest, Elastic Search, Git…
et tu testeras des technos émergentes pour décider de les intégrer, ou pas.
Tu seras impliqué dans l’ensemble des discussions de Bob : l’industrialisation des process, les stratégies, la marque du café, la com…
Profil
Tu es un jeune ingénieur, ou un dégoûté de la SSII ou un candidat peu décoré mais complètement passionné, ou tout à la fois.
Tes premières expériences sur AngularJS ont confirmé ton intérêt pour les nouveaux langages, le front et le travail bien fait.
Quand tu ne sais pas, tu cherches, tu testes, tu apprends.
Et si tu connais ou pratiques le secteur musical ou culturel, tout ça aura encore plus de sens.
Modalités
CDI, 35h hebdomadaires
Rémunération : en fonction du profil et de l’expérience + intéressement.
Début : ASAP
Lieu de travail : Bordeaux, dans les locaux de l’entreprise.
Contacter Jean-Luc jeanluc@bobelweb.eu
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=b4f1e0e3ff838776,vide,cdi
Développeur de Tests Automatisés H/F,AT Internet,Mérignac (33),vide,"Mérignac (33)
Éditeur de logiciel Digital Analytics français et indépendant, AT Internet ne ressemble pas aux géants de notre industrie. Notre approche unique de l’Analytics, nos 200 collaborateurs et nos 20 années d’expérience nous ont portés jusqu’à atteindre l’excellence dans notre domaine. Nous revendiquons cette différence et sommes ravis d’avoir été nommé « Leader » du Web Analytics dans la dernière étude « The Forrester Wave™ : Web Analytics, Q4 2017 ».
Résolument tournés vers l’international, nous cultivons la confiance, le sens du client, l’innovation permanente, l’intelligence collective ainsi que l’enthousiasme au sein de nos équipes.
Vous avez du talent et vous êtes passionné(e) par le digital ? Vous souhaitez travailler sur des projets qui façonneront le numérique de demain ? Lancez-vous dans une aventure humaine et rejoignez une entreprise unique, indépendante, où il fait bon travailler située à Bordeaux.

Poste et missions :
En renfort des équipes de développement, dans un environnement Agile, vous contribuerez au niveau de qualité des livraisons en assurant la conception et le développement de tests d’intégration automatiques. Vous travaillerez étroitement avec l’équipe Test et le Product Owner afin d’assurer une bonne compréhension des cas d’utilisation métier.
Analyser les user stories afin de comprendre les cas d’utilisation métier et de s’assurer de leur testabilité
Élaborer les scénarios de tests et les implémenter, en respectant les critères d’acceptation dans le but de valider de manière automatisée les nouvelles fonctionnalités
Automatiser et alimenter les tests de non régression
Assurer un suivi des anomalies détectées
Contribuer à l’évolution et à la maintenance des outils et environnements de test existants
Communiquer et fournir une visibilité sur les activités de test
Prendre activement part aux échanges de la communauté de testeurs de l’entreprise

Environnement technique :
js, Scripting
Jenkins, GIT
Gatling, Cypress.io
Amazon AWS

Profil :
– Rigueur et esprit d’analyse
– Facilités d’adaptation et d’apprentissage de nouveaux contextes/outils
– Sens du client
– Objectivité et intégrité
– Communication / travail en équipe

Les petits plus appréciables (mais pas obligatoires) :
– Expérience en validation automatisée d’API
– Expérience en validation d’interfaces utilisateur (GUI) et de services web.
– Expérience de développement ou d’assurance qualité dans un contexte Agile.
– Certification ISTQB

Les avantages
Mutuelle prise en charge à plus de 70% par AT Internet
Prévoyance
RTT
Télétravail
Parcours d’intégration
Excellente politique de formation
Communication directe avec les décideurs et membres du comité de direction
Prime de vacances
Indemnité vélo
Tickets restaurants
Tickets cadeaux
Fruits frais à disposition
Événements team building : déjeuners d’équipe, AT Summit, Ship-It day…
Comité d’entreprise : cinéma, loisirs, voyages
Equipes de sport AT Internet
Pack mobilité : recherche personnalisée de logements et aides dans les démarches administratives


Voir les offres
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=1b4cea88f2cb8ddf,vide,apprentissage
DEVELOPPEURS PHP/SYMFONY SENIORS H/F,TALENTS RH,Bordeaux (33),vide,"Bordeaux (33)
CDI
TALENTS RH, société de recrutement spécialisée Profils Rares, Pénuriques & Hautes Compétences, recherche pour un de ses partenaires des Développeurs PHP / Symfony Séniors H/F.

Missions :
Au sein de la team Cloud, vous serez en charge du développement des nouvelles fonctionnalités cloud de la plateforme.
Vous travaillerez en fonctionnement agile dans une équipe pluridisciplinaire.
La plus grosse partie du développement se fera sous PHP avec le framework Symfony avec la possibilité de participer au développement de certaines briques en node.js.

Profil :
De formation informatique ou école d’ingénieur Bac+3 à Bac+5, vous avez 2 ans d’expérience ou plus dans le développement php et une solide culture technique.
Vous êtes capable de faire preuve d’initiative
Vous êtes dynamique et rigoureux(se)
Vous aimez le travail en équipe et savez collaborer avec d’autres équipes
Vous êtes curieux(se) et prêt à apprendre dans de nouveaux domaines
Les enjeux techniques ne vous font pas peur
Vous êtes force de proposition
Maîtrise de PHP et du framework Symfony 2
RabbitMQ ou autre système de message queuing
Bonne connaissance API Rest
Utilisation de docker
Git
Système Linux
Veille technologique
Les compétences suivantes seraient un plus :
Expérience en node.js
Connaissance des contraintes des objets connectés
Connaissance de la plateforme Amazon Web Service
Outils d’intégration continu
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=d223b34eb66cb534,senior,cdi
Développeur Magento (H/F),CLEVER AGE,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDI
Clever Age est une agence full service couvrant la totalité de la chaine du digital. Depuis 2001, c’est notre indépendance qui nous caractérise et nous démarque. Notre agence compte 280 collaborateurs, répartis au sein d’agences à taille humaine en France (Paris, Lyon, Nantes, Bordeaux et Toulouse) et à l’international comme à Montréal, Hong-Kong et Singapour et Ho Chi Minh.
Présents à l’occasion de nombreuses conférences sur des problématiques Web, nous aimons partager notre expertise avec d’autres professionnels du digital.
Nos développeurs sont des passionnées du Web et Clever Age met un point d’honneur à entretenir cette passion en restant à l’écoute de leur souhait d’évolution de carrière. Nous sommes garants des bonnes pratiques du Web et permettons à nos développeurs d’obtenir la certification Opquast.
Certains que la cohésion d’équipe est notre force, nous organisons des événements conviviaux afin que les équipes se rencontrent, échangent sur des problématiques Web mais pas que ..
Vous souhaitez tenter l’expérience Clever Age et nous rejoindre ?
Nous renforçons nos équipes et recherchons un Développeur Magento 2
Missions :
Participer à la conception technique et à la rédaction des spécifications techniques ;
Développer et maintenir des sites sous Magento2 ;
Optimiser la performance des applications (debug, profiling, stratégie de cache) ;
Interconnecter les applications avec l’écosystème digital du client (PIM, ERP, OMS, outils tiers, etc.) ;
Participer aux tests des évolutions développées ;
Créer la documentation technique associée ;
Découvrir et mettre en place des bonnes pratiques ;
Participer à l'activité conseil et de veille technologique ;
Animer des réunions techniques et rédiger des billets de blog pour favoriser le partage des connaissances
Profil :
Avoir au moins 2 ans de pratique régulière sur Magento
Bonne connaissance des données SQL
Bonne connaissance des rendus Web en utilisant PHP
Vous êtes curieux, enthousiaste à l’idée de travailler sur des projets d’envergure.
Vous souhaitez rejoindre une équipe dynamique dont l’échange et le partage des connaissances sont les principales valeurs.
Vous voulez évoluer au sein d’une agence pouvant vous offrir des perspectives de carrières nationales et internationales ?
Alors n’hésitez pas, postulez et rejoignez notre équipe !
Informations Complémentaires :
Type de contrat : CDI, temps plein
Rémunération : A définir selon profil
Localisation : Bordeaux
Type d'emploi : Temps plein, CDI
Expérience:
développeur magento (h/f) ou similaire: 3 ans (Souhaité)
il y a 28 jours
Signaler cette offre d'emploi",16/09/2019,developpeur,Bordeaux,14/10/2019,vjk=0f85db152eff9fa3,vide,cdi
Développeur JAHIA / Freelance,WONIT,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, Freelance / Indépendant
Pour notre client grand compte, nous recherchons un profil développeur JAHIA.

Poste à pourvoir AU CHOIX sur Montreuil, Bordeaux ou Nantes.

Le produit JAHIA 7.2 est un CMS utilisé sur plusieurs sites web PE majeurs.
La mise en place et le support de ce produit est fait par le département OCGOP.

Nous recherchons un intervenant pour assurer :
la gestion de ce produit au sein de PE (gestion des évolutions, enrichissement, mutualisation des procédures
d’intégration d’installation et d’exploitation)
compléter ce produits de briques/modules non présentes dans le produit et utiles à plusieurs des projets PE
(réalisation, support)
l’accompagnement de projets dans la mise en oeuvre du produit, en s’appuyant sur l’éditeur du produit en cas de
besoin
Activité très varié et aussi intéressante techniquement qu’humainement (beaucoup de contacts avec les projets
utilisateurs, forte autonomie dans la réalisation de l’activité)
Compétence mises en oeuvre
connaissance de l’architecture applicative JAVA/JEE
développement java/JEE (Git, java, tomcat, ..)
produit jahia 7.2
intégration et déploiement : Jenkins/XLDeploy
exploitabilité
relationnel (communication avec les équipes utilisatrices, et contibutrices : production, outillages d’intégration, ...)
gestion du référentiel jahia PE (identification des versions proposées au projets et packaging pour installation au
format PE)
relation avec l’éditeur (gestion ticket et/ou réunions périodiques)
participation aux études d’architecture des applications pour définir si l’usage de jahia est adapté
Gestion du socle jahia PE (volume assez limité) :
collecte des besoins des projets pour des briques techiques/modules n’existant pas nativment dans le projet
réalisation de la conception et du développement de ces briques
création de livrables associées
accompagnement des projets
suivi de leur avancement dans l’utilisation du produit et du socle
aide au développement et support au dev sur le produit jahia, ainsi que sur le socle PE
intégration / exploitation
mise en place et maintenance des outils procédures d’intégration et livraison/installation spécifiques aux
applications jahia
mise en place des outils et procédures pour gérer l’exploitation de la solution jahia en production (supervision,
métrologie, pilotage, haute dispo, ...)
participation au diagnostic et à la correction des incidents de prod
Il est probable que l’on revoit les procédures d’intégration/livraison/exploitation pour passer sur docker/kubernetes.

COMPETENCES REQUISES :
CMS (Noheto, Jahia) = Maitrise
Java = Maîtrise
Reformulation (compte-rendu, tableau de bord, ...) = Maîtrise
Freelance-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=a132b600928a9d05,vide,freelance
concepteur développeur Java/JEE/Angular/REST / Freelance,WorldWide People,Bordeaux (33),300 € par jour,"Bordeaux (33)
Temps plein, Freelance / Indépendant
300 € par jour
concepteur développeur confirmé Java/JEE/Angular/REST. Connaissance EJB/JSF. Intégration équipe de développement, maintenance évolutive et corrective.. Mission longue sur site client en banlieue bordelaise.
Freelance-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=fa4cf044acfa4746,vide,freelance
DEVELOPPEUR FONCIER NOUVELLE-AQUITAINE,CARRERE,Bordeaux (33),vide,"Bordeaux (33)
CDI
Vous êtes force de proposition & fin négociateur(trice),
Energique, endurant(e), autonome et rigoureux(se)
sont les qualités qui vous définissent,
Vous êtes animé(e) au quotidien par les challenges professionnels, votre réseau et votre excellent relationnel, ainsi que votre expérience significative d’au minimum 2 ans dans le domaine de la recherche foncière & le montage de projets immobiliers vous permettent d’être opérationnel(le) immédiatement,
Vous souhaitez vous challenger ?
N’hésitez plus, rejoignez CARRERE Promoteur immobilier national - Ensemblier urbain en tant que PROSPECTEUR / DEVELOPPEUR FONCIER (H/F) !
Secteur : Sud Landes et Pays Basque (40 & 64)
Vous serez rattaché à l’agence de Bordeaux et vous contribuerez au développement de l’activité immobilière du groupe en recherchant des opportunités foncières pour la réalisation d'opérations de construction de logements collectifs, individuels, gérés mais également d’immobilier d’entreprise et commercial sur les secteurs
Vos missions principales :
Prospection et recherche de terrains constructibles,
Identification des terrains pouvant constituer des futures opérations immobilières,
Réalisation des études de faisabilité en prenant en compte les aspects financiers, juridiques et techniques en vue de la bonne exploitation de ces terrains,
Conduite des négociations foncières auprès des propriétaires et/ou intermédiaires, pilotage des dossiers jusqu’à la signature du sous seing privé,
Développement & animation de votre réseau relationnel d’apporteurs d’affaires (mairies, collectivités, aménageurs et promoteurs),
Négociation des ventes en bloc (bailleurs sociaux, collectivités, etc).
Conditions du poste :
Poste à pourvoir en CDI
Télétravail + 1 jour/ sem à l’agence de Bordeaux
Déplacements fréquents dans le 40 et 64 (et 33)
Rémunération : Fixe suivant profil + variable + voiture de fonction
Rejoignez-notre équipe !
Envoyez votre candidature par email Référence à préciser : DEV FONCIER N-A
Type d'emploi : CDI
Expérience:
developpeur foncier nouvelle-aquitaine ou similaire: 1 an (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=3f7a38cd32bb7133,vide,cdi
Un développeur COBOL CICS sur Bordeaux / Freelance,Almatek,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, Freelance / Indépendant
Je recherche pour l’un de mes clients, grand compte, Un développeur COBOL CICS sur Bordeaux

Démarrage : ASAP
Durée : LONGUE

Si vous êtes intéressé et disponible; n’hésitez pas à me contacter pour plus de détails .

Merci.
Freelance-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=e9fc976784b81b3f,vide,freelance
"Senior Game Developer - Bordeaux, FR",Aardvark Swift,Bordeaux (33),vide,"Bordeaux (33)
Fancy living and working in the historic and cultural city of Bordeaux?

As the Senior Game Developer you'll be working in an ubercool district of Bordeaux and working on an as yet new and unannounced titles, heading up the programming team from prototyping to launch.

This role gives you the opportunity to have key input into all aspects of the game's production and development. Your day to day responsibilities will include working closely with designers, artists and engineers to implement and iterate on game systems. You will also be experimenting on game design with rapidly prototyping and regularly play test to provide feedback to the team.
The skills and experience you will need include:
3+ years experience in the industry
Able to analyse game designer requests & iterate with designers to deliver robust implementations that are fun & engaging
Minimum of one shipped title
Strong OO programming skills (Haxe & C++)
Comfortable prototyping & working with iterative development processes
The studio will also provide you with visa and relocation support if required. So, are you interested in joining this incredible studio in Bordeaux?

Contact Kirsten on +44 (0)1709 834 777 or kirsten@aswift.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=305d00e5d314cbac,senior,vide
Développeur JAVA Fullstack / Freelance,WorldWide People,Pessac (33),330 € par jour,"Pessac (33)
Temps plein, Freelance / Indépendant
330 € par jour
Développeur JAVA Fullstack Développement java Fullstack.
Main skills : Angular 6, Java, JEE, SPRING, GIT.
Wishes skills : SpringBoot, Spring MVC, Maven, Ionic, REST, ExtJS.
Mission location and duration : CDS Atos Pessac, 6 mois à 1 an.

Vous interviendrez sur :
. L’analyse, la conception
. Le développement pour le web et/ou pour l’univers mobile
. L’analyse des user stories stockées dans le backlog de sprint
. La conception des évolutions nécessaires à l’implémentation des user stories
. L’implémentation des user stories
. La mise en uvre des revues de code croisées avant intégration dans les branches de développements au travers d’APIs REST ou SOAP..
Freelance-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=66ee617b9063fb7e,vide,freelance
Développeur Mobile Android et/ou iOS H/F,TALENTS RH,Bordeaux (33),2 300 € - 3 000 € par mois,"Bordeaux (33)
Temps plein, CDI
2 300 € - 3 000 € par mois
TALENTS RH, société de recrutement spécialisée Profils Rares & Hautes Compétences, recherche, pour l’un de ses partenaires, un Développeur Mobile Android et/ou iOS H/F.
Dans le cadre du développement de notre Centre de Développement Mobile national, vous :
Missions :
Participerez à la mise en place de l’architecture logicielle,
La conception
Le développement d’applications mobiles natives ou cross platform.
Vous jouerez un rôle majeur au sein de notre centre de compétences national dédié à la mobilité et serez amenés à intervenir sur des projets d’envergures pour différents clients nationaux.
Profil :
Vous avez de très bonnes connaissances en développement iOS et/ou Android et/ou Windows Phone passant par la maitrise :
Des langages et environnements natifs ANDROID (Java et Android Studio)
Et/ou des langages et environnements natifs iOS (Objective-C, swift, xcode)
Et/ou des langages et environnement natif Windows phone (C#, Visual Studio)
Des technologies Web (Web services, HTML, JavaScript, CSS)
Des outils de story boarding type Fluidui/Balsamic
De la méthodologie Agile (Scrum et/ou Kanban).
Des connaissances en design/ergonomie,
La maîtrise de Photoshop ou d’un outil de manipulation d’images ainsi que Jenkins serait un plus.
De formation supérieure en informatique, vous justifiez d’une expérience significative en programmation mobile (2 ans minimum).
Votre bon relationnel, votre esprit de synthèse et votre sens de l’organisation vous permettront de mener à bien l’ensemble des projets qui vous seront confiés au sein de notre structure.
Type d'emploi : Temps plein, CDI
Salaire : 2 300,00€ à 3 000,00€ /mois
Expérience:
développeur mobile android et/ou ios h/f ou similaire: 2 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=fc52f572841cf63c,vide,cdi
Développeurs PHP / Symfony Séniors H/F,TALENTS RH,Bordeaux (33),2 600 € - 3 400 € par mois,"Bordeaux (33)
Temps plein, CDI
2 600 € - 3 400 € par mois
TALENTS RH, société de recrutement spécialisée Profils Rares, Pénuriques & Hautes Compétences, recherche pour un de ses partenaires des Développeurs PHP / Symfony Séniors H/F.
Missions :
Au sein de la team Cloud, vous serez en charge du développement des nouvelles fonctionnalités cloud de la plateforme.
Vous travaillerez en fonctionnement agile dans une équipe pluridisciplinaire.
La plus grosse partie du développement se fera sous PHP avec le framework Symfony avec la possibilité de participer au développement de certaines briques en node.js.
Profil :
De formation informatique ou école d’ingénieur Bac+3 à Bac+5, vous avez 2 ans d’expérience ou plus dans le développement php et une solide culture technique.
Vous êtes capable de faire preuve d’initiative
Vous êtes dynamique et rigoureux(se)
Vous aimez le travail en équipe et savez collaborer avec d’autres équipes
Vous êtes curieux(se) et prêt à apprendre dans de nouveaux domaines
Les enjeux techniques ne vous font pas peur
Vous êtes force de proposition
Maîtrise de PHP et du framework Symfony 2
RabbitMQ ou autre système de message queuing
Bonne connaissance API Rest
Utilisation de docker
Git
Système Linux
Veille technologique
Les compétences suivantes seraient un plus :
Expérience en node.js
Connaissance des contraintes des objets connectés
Connaissance de la plateforme Amazon Web Service
Outils d’intégration continu
Type d'emploi : Temps plein, CDI
Salaire : 2 600,00€ à 3 400,00€ /mois
Expérience:
développement PHP: 3 ans (Souhaité)
Anglais technique: 2 ans (Souhaité)
Langages de programmation: 1 an (Souhaité)
Langue:
Anglais (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=961a3fdb8bf38e31,vide,cdi
