Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Back-end Drupal H/F,AgenceMayflower,Lyon (69),30 000 € - 40 000 € par an,"Lyon (69)
30 000 € - 40 000 € par an
Nos projets ?
Sites web, sites e-commerce, applications mobiles, jeux concours, campagnes d’acquisition de leads, interfaçages avec des ERP/CRM/Base produits…
Dans un monde digital où les systèmes d’information sont interconnectés, l’échanges de données est devenu incontournables ! Les interfaçages n’ont pas de secret pour vous ? Embarquez à bord d’une aventure collective pour conquérir de nouveaux territoires !
Au sein d’un équipage de 20 experts, et maillon essentiel de la réussite des projets de l’agence, vous assurez les missions suivantes :
Gestion des projets et relation client
Choix des solutions techniques
Rédaction des spécifications techniques
Audits et études techniques
Pilotage des équipes techniques et des prestataires
On aime :
Les personnes curieuses qui adorent résoudre des problèmes
Les individus positifs qui apportent des solutions
Les collaborateurs honnêtes qui privilégient le collectif
Les professionnels qui ont le sens de la relation client
Les experts qui ne se prennent pas au sérieux
Vous avez :
Une expérience similaire en agence
Une très bonne connaissance des Api de Drupal
Un niveau d’anglais qui vous permet d’échanger à l’écrit comme à l’oral
Des connaissances sur WordPress
Une maitrise de GIT serait un plus
Vous vous retrouvez dans ce projet ? Venez vivre une aventure humaine et professionnelle au sein d’une équipe avec de multiples compétences.
Ce que nous vous offrons (en plus d’une super ambiance de travail) :
CDI à Lyon au cœur d’un quartier riches en bons petits restos
Rémunération de 30 à 40K€ suivant l’expérience
Un intéressement sur les bénéfices
Une mutuelle d’entreprise
La prise en charge de 50 % des frais de transport
Expérience :
Développement Web: 2 ans (Souhaitée)
Langue :
anglais (Souhaitée)

Envoyer votre candidature à l’adresse : jobs@agencemayflower.com
il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",26/09/2019,developer,Lyon,16/10/2019,vjk=cb2eae35e9bb94db,vide,cdi
Développeur Front-End F/H,CITECH,Lyon 3e (69),vide,"Lyon 3e (69)
CDI
Entreprise reconnue dans le secteur bancaire, implantée dans de nombreuses villes en France, notre client a pour objectif d'accélérer sa transformation digitale afin d'offrir toujours plus de solutions et de services innovants.

Dans le cadre d’un projet du groupe, nous recrutons pour notre client un Développeur Front-End (H/F)

Vous travaillerez en relation directe avec le Scrum Master et les développeurs Back-End basés sur le site.

Vos missions principales seront les suivantes :
Investigations et études techniques,
Recherche de solutions,
Réalisation de développements techniques,
Rédaction de normes et outils d'aide au développement,
Revue de code et tests
Support auprès des utilisateurs et développeurs
Rédaction des spécifications techniques documentant vos développement
Profil recherché De formation supérieure en informatique (Ecole d'ingénieurs ou formation universitaire), vous justifiez d’une expérience réussie sur un poste similaire.

Nous recherchons un profil de développeur Front-End maîtrisant l’environnement technique suivant : Angular, Typescript, HTML, SCSS et Jtest.

Vous êtes autonome, curieux, inventif et force de proposition.

Vous avez déjà eu une première expérience et êtes à l’aise avec l’agilité en mode projet.
Entreprise Pourquoi rejoindre Citech ?

Une ambiance de travail conviviale avec des afterworks organisés régulièrement !
Des missions de longues durées
Des formations adaptées à vos envies et vos aspirations
Une mobilité que si vous le souhaitez
Un accompagnement personnalisé avec un suivi régulier (autour d’un café ou un thé, c’est vous qui choisissez )
Une mutuelle avantageuse pour vous mais aussi pour les membres de votre famille
Une flexibilité sur la gestion de vos repas
Un statut Cadre et une convention collective SYNTEC
Alors qu’attendez-vous pour nous rejoindre ?
Apec.fr - il y a 14 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,developer,Lyon,16/10/2019,vjk=d86884c07b40f665,vide,cdi
Développeur Full stack - Java Angular,AViSTO,Villeurbanne (69),vide,"Villeurbanne (69)
location_on
Lyon
Développeur Full stack - Java Angular

APPLY

Start date :
July 7Th

Publish date :
September 19Th
(6 days ago)
Job description
AViSTO En Rhône-Alpes est organisé en pôles d'expertise de 3 à 10 ingénieurs chacun animé par un Tech lead. Dans le cadre du développement du pôle Full Stack, nous recrutons 2 développeurs Full Stack juniors.

Nos engagements
En intégrant le pôle tu seras accompagné par notre Tech Lead qui t’apportera support et formation
Tu disposeras d’un parcours de formation personnalisé.
A l’issue de la première année tu seras monté en compétences en pratiquant l’ensemble de notre stack cible.
Intégrer une équipe jeune, dynamique avec des locaux au cœur de Grenoble et vue sur les massifs (plus besoin d’aller voir les webcams…)
Tes missions :
Développer et faire évoluer des applications pour nos clients dans des cadres techniques variables.
Utiliser les meilleurs pratiques du développement sur la qualité, la performance, la gestion du code et la documentation.
Mener une veille pointue et continue des technologies et des méthodes de développement.
Pour mener à bien cette mission challengeante, tu devras :
Avoir de solides bases en développement Back et Front, l’envie d’apprendre et de bien faire.
Savoir travailler dans différents contextes et pour différentes tailles d'entreprise.
Faire connaître tes savoir-faire en interne et en externe en participant à des Meetups, des conférences ou d'autres événements.
Required skills
Diplômé(e) d'un BAC+5 en informatique, tu as du potentiel et envie d’exceller dans un rôle de développeur Full Stack à Lyon. Ta passion, ton dynamisme et ta capacité à apprendre dans des contextes variables seront tes atouts pour t’épanouir dans ce rôle !

Compétences recherchées et / ou à acquérir
Java/J2EE
Angular, Html et CSS
Git, Jenkins
SCRUM, TDD, BDD
Qualités requises :
Avoir une capacité d’apprentissage et une rigueur dans l’exécution
Savoir travailler en équipe et avoir le sens du service
Avoir une certaine facilité à communiquer avec différents types d'interlocuteurs.
Tu aimes les défis techniques ? Tu es passionné(e), rigoureux(se) et tu apprécies le travail d'équipe.

Alors contacte nous et faisons connaissance !
About
AViSTO est spécialisé en développement logiciel, fondée et managée par des ingénieurs. AViSTO se concentre sur son expertise et sa passion de la technique.
Votre manager est issu de la technique comme vous et cela fera toute la différence puisque c’est lui qui vous accompagnera sur votre projet professionnel ! Pour monter en compétences et réussir votre évolution chez nous, vous pourrez également vous appuyer sur nos référents techniques.

Chez AViSTO vous aurez aussi l’occasion de vivre :
Des projets intéressants,
Des rencontres et des challenges internes,
Des réunions techniques,
Des afterworks,
Et bien plus encore …
Envie d'aventure, de challenges, de collègues sympa, d’une ambiance décontractée ou encore d’intégrer une petite structure avec tous les avantages d’un grand groupe ? Alors rencontrons-nous pour échanger !
Other job opportunities
Ingénieur(e) d'affaires Junior
Lyon
CDI
More...
Lead Product owner H/F
Lyon
CDI
More...
il y a 21 jours
- Continuer pour postuler
Signaler cette offre d'emploi",25/09/2019,developer,Lyon,16/10/2019,vjk=cf5e922e7dfaf56f,vide,cdi
Développeur Full stack - Java Angular F/H,Avisto,Lyon 1er (69),vide,"Lyon 1er (69)
CDI
AViSTO En Rhône-Alpes est organisé en pôles d'expertise de 3 à 10 ingénieurs chacun animé par un Tech lead. Dans le cadre du développement du pôle Full Stack, nous recrutons un développeurs Full Stack juniors f/h.

Nos engagements pour les profils de candidats récemment diplômés :

En intégrant le pôle tu seras accompagné par notre Tech Lead qui t'apportera support et formation
Tu disposeras d'un parcours de formation personnalisé.
A l'issue de la première année tu seras monté en compétences en pratiquant l'ensemble de notre stack cible.
Intégrer une équipe dynamique avec des locaux au coeur de Grenoble et vue sur les massifs (plus besoin d'aller voir les webcams...)
Tes missions :
Développer et faire évoluer des applications pour nos clients dans des cadres techniques variables.
Utiliser les meilleurs pratiques du développement sur la qualité, la performance, la gestion du code et la documentation.
Mener une veille pointue et continue des technologies et des méthodes de développement.
Pour mener à bien cette mission challengeante, tu devras :
Avoir de solides bases en développement Back et Front, l'envie d'apprendre et de bien faire.
Savoir travailler dans différents contextes et pour différentes tailles d'entreprise.
Faire connaître tes savoir-faire en interne et en externe en participant à des Meetups, des conférences ou d'autres événements.
Profil recherché Diplômé(e) d'un BAC+5 en informatique, tu as du potentiel et envie d'exceller dans un rôle de développeur Full Stack à Lyon. Ta passion, ton dynamisme et ta capacité à apprendre dans des contextes variables seront tes atouts pour t'épanouir dans ce rôle !

Compétences recherchées et / ou à acquérir

Java/2JEE
Angular, Html et CSS
Git, Jenkins
SCRUM, TDD, BDD
Qualités requises :
Avoir une capacité d'apprentissage et une rigueur dans l'exécution
Savoir travailler en équipe et avoir le sens du service
Avoir une certaine facilité à communiquer avec différents types d'interlocuteurs.
Tu aimes les défis techniques Tu es passionné(e), rigoureux(se) et tu apprécies le travail d'équipe.

Alors contacte nous et faisons connaissance !
Entreprise AViSTO est spécialisé en développement logiciel, fondée et managée par des ingénieurs. AViSTO se concentre sur son expertise et sa passion de la technique.

Votre manager est issu de la technique comme vous et cela fera toute la différence puisque c'est lui qui vous accompagnera sur votre projet professionnel ! Pour monter en compétences et réussir votre évolution chez nous, vous pourrez également vous appuyer sur nos référents techniques.

Chez AViSTO vous aurez aussi l'occasion de vivre :
Des projets intéressants,
Des rencontres et des challenges internes,
Des réunions techniques,
Des afterworks,
Et bien plus encore ...
Envie d'aventure, de challenges, de collègues sympa, d'une ambiance décontractée ou encore d'intégrer une petite structure avec tous les avantages d'un grand groupe Alors rencontrons-nous pour échanger !
Apec.fr - il y a 25 jours
- Continuer pour postuler
Signaler cette offre d'emploi",21/09/2019,developer,Lyon,16/10/2019,vjk=270b1a1695564a79,vide,cdi
[FREELANCE] Développeur Full-Stack Dupral8,Adsearch,Lyon (69),vide,"Lyon (69)
Intérim, Freelance / Indépendant
Le développeur que nous recherchons pour notre client à un profil full-stack Drupal 8 avec de très bonnes compétences front. Sa charge de travail sera de ~ 70% front 30% back.
Mission :
La découpe, le montage et l’intégration des pages en HTML (Twig) / CSS sur l’environnement Drupal en cohérence avec les maquettes graphiques.
L'intégration des effets graphiques en JavaScript, jQuery, AJAX
L’intégration de design adaptatif (Responsive Design)
Développement PHP et configuration de modules Drupal
Le respect des standards web (Norme W3C, normes d’accessibilité)
La compatibilité entre les navigateurs (Firefox, Chrome, Internet Explorer, Safari…)
Maintenance corrective et évolutive des sites existants
L’architecture de l’information au sein du site
L’optimisation de l’accessibilité du site
La mise en place des optimisations techniques propres au référencement
Participation aux réunions de définition des besoins
Participation aux choix technologiques et validation de la faisabilité des spécifications fonctionnelles
il y a 26 jours
- Continuer pour postuler
Signaler cette offre d'emploi",20/09/2019,developer,Lyon,16/10/2019,vjk=40351679f3efc40d,vide,intérim
Développeur Front-End H/F,effektiv,Lyon (69),38 000 € - 45 000 € par an,"Lyon (69)
38 000 € - 45 000 € par an
Client
Notre client, jeune startup innovante filiale d’un des plus grands groupes français, est à la recherche de son Développeur Front-End H/F sur Lyon Sud en CDI.
Poste
En tant que développeur Front-End, vous participez au cycle de développement en collaboration avec les différentes équipes techniques et intervenez sur l’évolution et la mise en place des nouveautés applicatives.
Vos missions :
– Estimer la difficulté et la durée de développement des futures fonctionnalités à intégrer
– Participer à faire évoluer les processus de développement, les méthodologies, les conventions à respecter ou les outils à intégrer
– Intégrer les fonctionnalités Back-End à travers les APIs mises en place, leur mise en page (UI) tout en garantissant un confort utilisateur (UX)
– Assurer la stabilité des applications en réalisant des tests fonctionnels et de non-régression
– Réaliser les mockups des pages, découper et intégrer les chartes graphiques tout en assurant la responsivité et le support multi-navigateur
Vous aimerez :
– L’ambiance startup, les fortes valeurs humaines, l’état d’esprit convivial et le cadre de travail agréable
– Allier le challenge d’une startup avec l’assurance financière et les moyens d’un grand groupe
– Les nombreux challenges techniques (équipe tech de haut niveau) et les technologies innovantes
– La possibilité de télétravail ponctuel et les nombreux avantages (formation, séminaires, sorties…)
Compétences techniques
Maîtrise d’un ou plusieurs framework JS (Angular/React/Vue) et des solutions de tests
HTML / CSS / Photoshop
Forte sensibilité UX/UI
Méthodes agiles
Profil
Passionné.e par le monde du web et le développement front, vous justifiez d’une expérience réussie d’au moins 5 ans sur un poste similaire en environnement startup.
Développeur.euse de talent, vous savez communiquer avec des APIs et maîtrisez la découpe et l’intégration avec les dernières technologies HTML/CSS.
L’approche modulaire et micro-frontends n’a pas de secret pour vous et vous possédez une sensibilité artistique et ergonomique.
Vous êtes autonome, rigoureux.se et force de proposition.
De nature curieuse et ouverte, vous êtes animé.e par un fort esprit d’équipe et la volonté de vous investir dans cette aventure !
Salaire
38/45K€ brut/an selon profil et expérience
il y a 26 jours
- Continuer pour postuler
Signaler cette offre d'emploi",20/09/2019,developer,Lyon,16/10/2019,vjk=b8d8deffb63a0d63,vide,cdi
DÉVELOPPEUR FULL STACK JAVA (H/F),sii,Lyon (69),vide,"Lyon (69)
Description du poste :
quel est le besoin précis ?

un référent technique java orienté services !
un développeur à l'aise sur n'importe quelle stack (front et/ou back) mais avec une réelle expertise sur le back end !
un leader technique qui étudiera et mettra en œuvre les projets liés à l'exposition des services de l'un de nos clients !
un véritable leader inspirant qui aidera chacun à progresser !
un support de proximité aux projets menés par ses collègues !

une envie de s'impliquer chez un client grands comptes qui ne cesse d'évoluer

et les technos dans tout ça ?

il faudra bien évidement répondre aux besoins de ce client mais également de pouvoir répondre à tes besoins personnels de découverte !
java (6,7,8), jee, javascript, jquery, vuejs, html/css,

jenkins, maven, sonar, git
spring, springboot, hibernate
angular, react
bases relationnelles

Description de l'entreprise :
le groupe sii est au cœur de l'innovation au service de grands comptes dans des secteurs d'ingénierie variés. sii est fier de compter aujourd'hui 10 000 experts à travers 80 implantations dans le monde.

animés de cette même passion pour la technologie et l'innovation, les collaborateurs sii peuvent exercer leur métier dans un cadre bienveillant, de proximité avec une dose de fun. ils intègrent le mouvement #fungenieur dans lequel la créativité et l'esprit d'équipe sont mis à l'honneur.

au palmarès great place to work 2019, le groupe sii a également été labélisé happy candidate et meilleur employeur 2019 dans la catégorie high tech par le magazine capital. il est signataire de la charte de la diversité en entreprise. c'est une société handi-accueillante.

suivez-nous sur les réseaux sociaux : facebook, linkedin, viadeo ou twitter !

Profil recherché :
pour le reste, nous sommes ouverts à tes recommandations !

que tu sois développeur avec l'envie de devenir tech lead, lead dev junior ou confirmé,

si tu aimes mettre les mains dans la technique tout en aidant les autres,
si tu as la passion de ton métier, le besoin de partager (organiser des coding dojo),

l'envie constante de proposer des solutions innovantes, agiles et industrialisées,

alors... tu auras ta place dans cette équipe !

alors n'hésitez plus, postulez !
#expertise – #innovation – #fun, voici le mix gagnant que nous vous proposons !
suivez nous sur les réseaux sociaux : facebook – linkedin

et twitter :Informations complémentaires :Compétences :
maven
angular
java
jee
jquery

#li-er1
JobinTree - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=f332581d33b73bc5&advn=7736870941523477,vide,vide
Développeur Back-End et/ou Front-End (H/F) – Lyon (69),Synchrone,Lyon (69),50 000 € par an,"Lyon (69)
50 000 € par an
Description de l'offre
Votre Rôle, vos Responsabilités

Nous menons une campagne de recrutement dédiée aux profils de Développeur Back-End, Front-End et Full-Stack H/F afin de participer aux projets de développement et d’identifier les opportunités d’optimisation des solutions existantes en environnement d’intégration continue.

A ce titre, en tant que Développeur Back-End, votre fonction consistera à :

rédiger les spécifications techniques à partir des spécifications fonctionnelles
réaliser les développements nécessaires en respectant les contraintes techniques et effectuer les tests unitaires
assurer la recette fonctionnelle
analyser et corriger les anomalies détectées
participer aux tests d’intégration
assurer la maintenance évolutive et/ou corrective
prendre en charge les demandes d’évolution
rédiger les différents livrables attendus.
En tant que Développeur Front-End, votre fonction consistera à :

analyser et contribuer au chiffrage des solutions informatiques
analyser et développer les templates et les composants
rédiger les documents fonctionnels et / ou techniques
définir et réaliser les tests unitaires des composants ainsi que les tests d’intégration
assurer les correctifs des anomalies
effectuer la maintenance évolutive (de la proposition chiffrée à la mise en production en passant par la réalisation)
participer à l’élaboration et au maintien de la documentation
communiquer l’avancement du projet et alerter le cas échéant.
En tant que Développeur Fullstack, votre fonction consistera à :

réaliser une étude de faisabilité (POC) et rédiger les spécifications techniques à partir des spécifications fonctionnelles
réaliser les développements nécessaires en respectant les contraintes techniques et effectuer les tests unitaires
assurer la recette fonctionnelle puis participer à la mise en production
analyser et corriger les anomalies détectées
assurer la maintenance évolutive et/ou corrective des outils en amélioration continue
prendre en charge les demandes d’évolution en mode agile (sprint)
guider et conseiller les équipes dans la prise de décision
réaliser une veille technologique sur les nouvelles pratiques émergentes
fournir les différents livrables attendus (dossier de conception, d’architecture, d’installation, …).
Des postes similaires sont à pourvoir sur Paris (75) et Lille (59).

Parlons de vote profil !

De formation supérieure en Informatique (Bac+3), vous bénéficiez d’une expérience significative d’au moins 2 ans en tant que développeur Back-end, Front-End et/ou Full stack idéalement en intégration continue.

Pour s’épanouir sur ce poste il est nécessaire de maitriser :
les Frameworks Java Spring ainsi que les langages JAVA, HTML 5 et / ou CSS 3.
les outils API Rest, Angular, GIT et Maven.
Enfin, des connaissances sur la méthodologie Agile (Scrum, Kanaban, SAFe) sont un plus très apprécié.

Rigoureux (se) et organisé(e), vous avez l’esprit d’analyse et de synthèse ainsi que le goût du travail en équipe. Investi (e), votre curiosité technique et vos acquis vous permettent d’appréhender rapidement les différentes missions qui vous sont confiées, et vous permettent de progresser rapidement sur les différentes technologies que vous manipulez. Force de proposition, vous êtes le garant de l’amélioration des processus existants.
LesJeudis.com - il y a 21 jours
- Continuer pour postuler
Signaler cette offre d'emploi",25/09/2019,developer,Lyon,16/10/2019,vjk=7a5b63ecc3e11142&advn=7674958368030736,vide,vide
Stage - Développeur Full Stack H/F - Lyon,Forum Emploi-Formation-Alternance: Talents Handica...,Lyon (69),vide,"Lyon (69)
Stage
Cap ou pas Cap ?
De plonger dans la technique : Angular, Ionic, Xamarin, Spring, Hibernate, ReactJS, AngularJS, Elasticsearch, Git, Jenkins, Groovy, REST, MongoDB, Python, PHP, Drupal
Si une (ou même mieux), plusieurs de ces technologies n'ont plus de secret pour toi, c'est le stage qui est fait pour toi !
Agile, Collaboratif, toujours à l'écoute et Innovant, nous te proposons un terrain de jeu unique pour exprimer tes qualités techniques et humaines.

Profil
De formation supérieure en école d'ingénieur ou université, tu...
disposes d'une expérience dans la conception et le développement JAVA EE, PHP,
maitrises l'une des technologies suivantes Java EE, PHP, HTLM, SharePoint, CSS, WEB, ...
as des connaissances sur un serveur d'application : Websphere, Weblogic, JBoss,
Intégré à une équipe qui délivre les plateformes digitales parmi les plus innovantes, tu interviendras sur des projets de développement dans des environnements où l'expérience client est au cœur des enjeux.
Il s'agit d'un stage de pré-embauche.
Tu peux postuler directement en envoyant ta candidature à l'adresse suivante : recrutement.ts.fr@capgemini.com
handicap-job.com - il y a 25 jours
- Continuer pour postuler
Signaler cette offre d'emploi",21/09/2019,developer,Lyon,16/10/2019,vjk=c28067f2bfdcd09f,vide,stage
Développeur Full Stack (F/H),AxeoBIM,Villeurbanne (69),vide,"Villeurbanne (69)
Description de l'offre :
Vous intégrez le pôle technique comme développeur full stack (F/H) et participez activement aux évolutions du produit phare de l'entreprise - AxeoBim. Vous participez aux réunions de conception et êtes acteur de la R&D.
Idéalement, vous avez réussi une première expérience en mode agile (scrum) et en équipe.
Vous serez amené à travailler avec tout ou partie des technologies suivantes : PHP, VueJS, ReactNative, C#, Python.
Nous recherchons avant tout une personne compétente, motivée, rigoureuse et sympathique, avec le sens du service apporté au client.
Niveau d'étude minimum BAC+2/3 en informatique de gestion souhaité mais toute candidature sera étudiée
Anglais apprécié
Détails de l’offre :
Lieu de travail : Villeurbanne (69)
Type de contrat : CDI
envoyer vos lettre de motivation & CV à rh@axxone.fr.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=2aa45d4708a4fb47,vide,cdi
Développeur Full Stack / Devops (F/H),AxeoBIM,Villeurbanne (69),vide,"Villeurbanne (69)
Description de l'offre :
Vous intégrez le pôle technique comme développeur Full Stack / devops (F/H) et participez activement aux opérations liées à l'infrastructure d'une part, aux évolutions du produit phare de l'entreprise d'autre part - AxeoBim. Vous participez aux réunions de conception et êtes acteur de la R&D.
Expérimenté, vous avez au moins trois ans d'expérience sur le poste, en mode agile (scrum) et en équipe.
Vous serez amené à travailler avec tout ou partie des technologies suivantes : Linux ; PHP, VueJS, ReactNative, C#, Python.
Nous recherchons avant tout une personne compétente, motivée, rigoureuse et sympathique, avec le sens de la qualité et de la continuité de service.
Niveau d'étude minimum BAC+4/5 en informatique souhaité mais toute candidature sera étudiée
Détails de l’offre :
Lieu de travail : Villeurbanne (69)
Type de contrat : CDI
envoyer vos lettre de motivation & CV à rh@axxone.fr.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=0768bc0654babfda,vide,cdi
Développeur Full Stack H/F,Teamsquare,Lyon (69),vide,"Lyon (69)
Temps plein, CDI
Introduction
TEAMSQUARE est une société de conseil spécialisée dans le management de projets et de portefeuille de projets depuis maintenant 2007 implantée sur Lyon et sur Paris.
Gold Partner Microsoft, nous réalisons auprès de nos clients, dont certains appartenant au CAC 40, des missions fonctionnelles et techniques.
Comptant aujourd'hui 60 collaborateurs motivés, nous avons pour objectif de doubler nos effectifs, afin de répondre toujours mieux aux demandes de nos clients, tout en conservant un état d’esprit d’entreprise à taille humaine, ce qui fait l’une des forces de Teamsquare aujourd’hui.
Dans le cadre de notre développement, nous recherchons pour notre agence Lyonnaise (environ 30 personnes) un développeur full stack F/H.
Vos missions et connaissances
Vos missions :
Comprendre et analyser les besoins clients
Concevoir et développer des solutions autour des technologies Javascript, CSS et HTML en environnement Sharepoint/Project Server
Assurer un suivi des incidents et participer au support technique
Réaliser la maintenance des applications
Votre environnement technique :
Office 365 / Azure
SharePoint Server / SharePoint Online
Project Server / Project Online
Microsoft.NET, ASP.NET, C#
HTML, JavaScript, AngularJS, TypeScript, AJAX, JSON, XML, CSS
SQL Server, Reporting Services, Analysis Services
Développement Office (add-ons, apps)
Votre profil
De formation BAC+2 à BAC+5, vous justifiez d'une expérience réussie dans des projets de développements Web ainsi que d'une pratique professionnelle de l'anglais.
Vous êtes passionné par le monde du web et vous vous tenez constamment informé(e) des bonnes pratiques de développement ainsi que des dernières évolutions. Vous faites preuve de créativité, d'innovation et vous avez fait le choix de travailler en équipe.
Votre capacité d'adaptation, votre sens du service ainsi que votre autonomie, seront des atouts importants pour votre réussite à ce poste.
Envie de tenter l'aventure ? N'hésitez plus, postulez !
Compétences exigées :
C#, .NET, ASP .NET
Des connaissances dans les domaines suivants seraient un plus :
SharePoint / SharePoint Server
Ms Project / Project Server Online
Office 365
Office UI Fabric
Angular
Notre offre
Pourquoi nous rejoindre ?
Parce que Teamsquare met un point d'honneur à conserver ses valeurs telles que l'entraide, l'écoute, la cohésion d'équipe et le développement des équipes.
Il est important pour nous d'avoir et de conserver une proximité en interne. C'est pourquoi nous organisons de façon régulière des afterworks, des réunions plénières mais également des Teambuilding 2 fois par an.
Technicien.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=bde6e635c89e554f,vide,cdi
Ingénieur Développeur Full Stack F/H,SUN'R,Lyon 5e (69),vide,"Lyon 5e (69)
CDI
Vos missions seront, notamment, les suivantes :
Participer à l’industrialisation de nos suites logicielles et au développement de nouvelles fonctionnalités pour nos applications (Java, JavaScript, Go, Python) qui s’appuient sur nos bases de données (principalement PostgreSQL),

Contribuer à la démarche d’amélioration continue de nos processus de développement, de tests, de déploiement et de monitoring de nos logiciels. À ce titre, vous aurez une vision globale de notre système d’information,

Participer activement à la rédaction de la documentation technique,

Echanger avec les autres développeurs pour présenter vos travaux et suivre les évolutions de notre système,

Répondre aux besoins des opérationnels en termes de développement d’applications.
Profil recherché Profil Recherché

Nous cherchons quelqu’un de dynamique et entreprenant pour déployer nos outils en production et participer à l’ensemble des développements logiciels.

Vous aurez l’occasion unique de participer à la création de projets innovants au cœur de la transition énergétique tels que la prévision de production solaire ou éolienne, le stockage d’énergie, la fourniture d’énergie renouvelable en temps-réel, l’agrivoltaïsme ou encore les micro-grids.

Issu d’une école d’ingénieur, vous avez une appétence pour l’informatique ou vous avez acquis une expérience professionnelle significative,

Pratique très fortement souhaitée des langages Java et/ou Javascript ;

Bonne capacité à échanger, à l’oral comme à l’écrit, dans un environnement multidisciplinaire ;

Aisance rédactionnelle (documentation technique et pédagogique) ;

Expérience en génie logiciel et en développement agile ;

Anglais scientifique et technique ;

Rigueur, organisation et respect des délais.
Entreprise Fondé en 2007, le Groupe Sun’R avec ses trois filiales (Sun’Agri, Sun’R Power et Volterres) est un acteur historique et indépendant de la filière photovoltaïque en France. Notre équipe de près de 40 collaborateurs œuvre au quotidien pour contribuer à l’émergence d’innovations dédiées à l’accélération de la transition énergétique.

La stratégie du Groupe s’appuie sur la production d’électricité renouvelable et sur des innovations de rupture, telles que l’agrivoltaïsme, le stockage d’énergie ou la traçabilité de l’électricité d’origine renouvelable.

À ce titre, Sun’R a dirigé plusieurs projets de recherche collaboratifs et a développé deux suites logicielles, l’une dédiée à l’agrivoltaïsme, l’autre à l’optimisation des énergies renouvelables sur les marchés de l’énergie.

Venez donnez du sens à vos compétences en informatique et contribuer aux ambitions d’une entreprise

innovante qui véhicule de fortes valeurs d’engagement sociétal, local et environnemental !

Pour soutenir nos équipes dans le développement de nos suites logicielles d’optimisation,

nous recrutons un

Ingénieur Logiciel Full Stack

(H/F) pour notre site de Lyon (Profil Débutant Accepté). Le poste est rattaché à la direction scientifique et des systèmes d’information
Apec.fr - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=d90d874dbbb85bb8,vide,cdi
Développeur Front-End WordPress H/F,KIZ RECRUTEMENT,Limonest (69),vide,"Limonest (69)
Au sein d'une structure en croissance et actuellement de près de 30 collaborateurs, vous aurez pour principales activités :
Gérer les projets web des clients (plateforme candidats, espace carrières) : analyser, définir et accompagner le client dans le cahier des charges
Développer, tester et mettre en ligne des portails clients (principalement WordPress/Symfony)
Animer une assistance et des formations auprès des clients et des partenaires
Entretenir les produits et librairies de l'entreprise

Doté d'un bon relationnel, vous serez au contact des équipes internes et surtout des clients et prescripteurs dans le cadre de vos missions.

De formation supérieure, vous justifiez de 2 ans d'expérience minimum en développement et gestion de projet.

Compétences techniques attendues :
Maitrise des langages : PHP (Programmation orientée objet) /HTML/SASS/JS
Connaissances des Best Practices de ces différents langages
Maitrise de WordPress au niveau professionnel (création de plugins/thèmes, sécurisation, SEO)
Connaissance du workflow Intégration Continue/Déploiement continue avec Gitlab
Connaissance des outils : Webpack, Gulp, Yarn (un plus), composer
Connaissances de React/Angular appréciées

Par ailleurs, vous savez à la fois travailler en équipe et en autonomie.

Vous démontrez un bon sens de la communication en interne et en externe et possédez des qualités d'organisation, de méthodologie et de rigueur.

Kiz Recrutement recherche pour son client, Editeur de logiciels RH, un Développeur Front-End WordPress H/F.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=4efeb970ad686720,vide,vide
